fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|cg_acct_resp_id|lbr_ben_rt_cat_cd|
BL|4824609|451F07780BC8B1C6E043814FD881B1C6|2.0|CLOSED/NSF STI-9214417 BLUMENTHAL|1726001190|3792801722|4232205284|BI|NA|BL|FEDERP|Y|CSSR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19920915000000|19920915000000|19920915000000|BL|5431400|||||BL|4824609|10|N|000|BL|1023287||L|N|N|Y|Y|Y|N|47.073|N|Y|10.0|--|
BL|4824610|451F07780BC9B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 SIXTH YEAR|1463708773|6276904397|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19920901000000|19920901000000|19960831000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824611|451F07780BCAB1C6E043814FD881B1C6|2.0|NSF DEB-9727116 CLAY, K.|1726903400|6276904397|1781003865|BI|NA|BL|FEDERA|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19980407100630|19980401000000|20020331000000|BL|2324689|||||UA|6812757|21||093|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824612|451F07780BCBB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 BEURKLE|1463708773|6276904397|4242504968|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960831000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824613|451F07780BCCB1C6E043814FD881B1C6|2.0|NSF DIR9014276DEUTSCHLANDER|1463708773|6276904397|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960831000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824614|451F07780BCDB1C6E043814FD881B1C6|2.0|NSF DIR9014276DEUTSCHLANDER|1463708773|5576601733|4244207032|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960831000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824615|451F07780BCEB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 LEVRI|1463708773|6276904397|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960229000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824616|451F07780BCFB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 WENTE|1463708773|6276904397|4249202839|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960831000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824617|451F07780BD0B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 ANDRASO|1463708773|5566404040|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19960229000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824618|451F07780BD1B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 BOWMAN|1463708773|5566302804|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19921101000000|19921101000000|19950228000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824619|451F07780BD2B1C6E043814FD881B1C6|2.0|NSF IBN-9307067 SPONSEL|1727405995|6276904397|4253800242|BI|NA|BL|FEDERH|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930801000000|19930801000000|19950731000000|BL|5431400|||||UA|6812757|11|N|018|BL|1023287|N|L|N|N|Y|Y|Y|N|47.074|N|Y|9.0|--|
BL|4824620|451F07780BD3B1C6E043814FD881B1C6|2.0|NSF MCB-9316007 KAO|1729700072|5564804827|1781003865|BI|NA|BL|FEDERH|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930701000000|19930701000000|19941231000000|BL|5431400|||||UA|6812757|10|N|000|BL|1023287|N|L|N|N|Y|Y|Y|N|47.074|N|Y|11.0|--|
BL|4824621|451F07780BD4B1C6E043814FD881B1C6|2.0|NSF IBN-9305931 REAL|1730300231|5563807567|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930801000000|19930801000000|19970131000000|BL|5431400|||||UA|6812757|21|N|121|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824622|451F07780BD5B1C6E043814FD881B1C6|2.0|NSF DEB-9307999 SINERVO|1730803719|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930815000000|19930815000000|19970131000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|9.0|--|
BL|4824623|451F07780BD6B1C6E043814FD881B1C6|2.0|NSF IBN-9303836 BAUER|1731109684|5561408311|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930801000000|19930801000000|19970131000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824624|451F07780BD7B1C6E043814FD881B1C6|2.0|NSF IBN-9307134 ESTELLE|1731701724|6276904397|4261500338|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930901000000|19930901000000|19970831000000|BL|5431400|||||UA|6812757|21||099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824625|451F07780BD8B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 TUTTLE|3012703100|1463708773|4263602369|BI|NA|BL|FEDERK|Y|S&F|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19930901000000|19930901000000|19960229000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824626|451F07780BD9B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 WEIGMANN|3012703100|1463708773|4263702699|BI|NA|BL|FEDERK|Y|S&F|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931001000000|19931001000000|19960831000000|BL|5431400|||||UA|6812757|21||014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824627|451F07780BDAB1C6E043814FD881B1C6|2.0|NSF DEB-9306913 SWENSEN|1732006186|6276904397|4266401961|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931001000000|19931001000000|19970430000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824628|451F07780BDBB1C6E043814FD881B1C6|2.0|NSF DEB-9307068 GASTONY|1732407799|5558702729|4267003682|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940301000000|19931015000000|19980331000000|BL|5431400|||||UA|6812757|21||121|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824629|451F07780BDCB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 FISCHER|1463708773|1257009999|4269702290|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960229000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824630|451F07780BDDB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 FRANKINO|3012703100|1463708773|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960831000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824631|451F07780BDEB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 JENKINS|3012703100|1463708773|4272005744|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960831000000|BL|5431400|||||UA|6812757|21||014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824632|451F07780BDFB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 KAST|3012703100|1463708773|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960229000000|BL|5431400|||||UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824633|451F07780BE0B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 KLUKOWSKI|3012703100|1463708773|4273503988|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGOTN|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960831000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824634|451F07780BE1B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 PYTTE|3012703100|1463708773|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19931228000000|19931101000000|19960229000000|BL|5431400|||||UA|6812757|23|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|1.0|--|
BL|4824635|451F07780BE2B1C6E043814FD881B1C6|2.0|NSF DEB-9496055 RIESEBERG|1736203498|5557907664|1781003865|BI|NA|BL|FEDERH|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940107000000|19931101000000|19940831000000|BL|5431400|||||UA|6812757|21|N|119|BL|1023287|N|L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824636|451F07780BE3B1C6E043814FD881B1C6|2.0|NSF DEB-9307999 OFF CAMPUS|1736503440|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940110000000|19930815000000|19970131000000|BL|5431400|||||UA|6812757|21|N|056|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824637|451F07780BE4B1C6E043814FD881B1C6|2.0|NSF MCB-9318858 PALMER|1736801902|6276904397|4277405545|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940111000000|19940201000000|19970731000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824638|451F07780BE5B1C6E043814FD881B1C6|2.0|NSF DEB-9319002 005 DELPH|1739403301|6276904397|4278406062|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405-6801|IU||19940406000000|19940415000000|19990930000000|BL|5431400|||||UA|6812757|21||099|BL|1023287||L|N|N|N|N|N|N|47.074|N|Y|2.0|--|
BL|4824639|451F07780BE6B1C6E043814FD881B1C6|2.0|NSF DEB - 9318594 PALMER|1739701101|5546405401|4279703397|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940415000000|19940401000000|19970930000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||L|N|N|Y|Y|Y|N|47.049|N|Y|2.0|--|
BL|4824640|451F07780BE7B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 BOLYARD|1463708773|6276904397|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940504000000|19940504000000|19960229000000|BL|4824577|||BL|4824577|UA|6812757|23|N|014|BL|1023287||L|N|N|N|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824641|451F07780BE8B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 - REPASKY|1463708773|5541506375|4282802442|BI|NA|BL|FEDERK|Y|S&F|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19940428000000|19940301000000|19950228000000|BL|5431400|||||UA|6812757|21||014|BL|1023287||L|N|N|Y|Y|Y|N||N|Y|5.0|--|
BL|4824642|451F07780BE9B1C6E043814FD881B1C6|2.0|NSF DEB-9409147 REAL|1740109702|5541103026|4284003768|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940701151127|19940801000000|19970131000000|BL|1023200|||||UA|6812757|21||117|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824643|451F07780BEAB1C6E043814FD881B1C6|2.0|NSF DEB-9411951 DELPH|1741303111|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940707165913|19940815000000|19970531000000|BL|5431400|||||UA|6812757|10||000|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|9.0|--|
BL|4824644|451F07780BEBB1C6E043814FD881B1C6|2.0|NSF BIR-9411101 PALMER|1741404211|6276904397|4287502068|BI|NA|BL|FEDERK|Y|S&F|R||BLGTN|IN|JORDAN 044|47405-6801|||19940707165632|19940701000000|19950630000000|BL|5431400|||||BL|4824644|10||000|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824645|451F07780BECB1C6E043814FD881B1C6|2.0|NSF BIR-9411101 PALMER|1742006822|5535405928|1781003865|BI|NA|BL|FEDERK|Y|S&F|R||BLGTN|IN|JORDAN 044|47405-6801|||19940721143941|19940701000000|19960630000000|BL|5431400|||BL||BL|4824645|10|N|000|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|1.0|--|
BL|4824646|451F07780BEDB1C6E043814FD881B1C6|2.0|NSF BIR-9411128 RIESEBERG|1742302068|5535209660|4291201206|BI|NA|BL|FEDERK|Y|S&F|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940726163132|19940701000000|19960630000000|BL|5431400|||||BL|4824646|10|N|000|BL|1023287||L|N|N|Y|Y|Y|Y|47.074|N|Y|2.0|--|
BL|4824647|451F07780BEEB1C6E043814FD881B1C6|2.0|NSF BIR-9411049-RAFF|1743101782|6276904397|1781003865|BI|NA|BL|FEDERC|Y|S&F|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940816081956|19940801000000|19960831000000|BL|5431400|||||BL|4824647|10|N|000|BL|1023287||L|N|N|Y|Y|Y|N|47.075|N|Y|5.0|--|
BL|4824648|451F07780BEFB1C6E043814FD881B1C6|2.0|NSF DIR-9014276 SCHANK|3012703100|1463708773|1781003865|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940915151647|19940901000000|19960831000000|BL|5431400|||BL|4824577|UA|6812757|11||014|BL|1023287||L|N|N|Y|Y|Y|Y|47.074|N|Y|5.0|--|
BL|4824649|451F07780BF0B1C6E043814FD881B1C6|2.0|NSF-IBN-9318358-SPONSEL|1745006885|6276904397|4292804925|BI|NA|BL|FEDERQ|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940913130130|19940901000000|19950831000000|BL|5431400|||||UA|6812757|21|N|093|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824651|451F07780BF1B1C6E043814FD881B1C6|2.0|NSF IBN-9412288 KETTERSON|1463708773|5526807351|4294206573|BI|NA|BL|FEDERK|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|||19940924115557|19940901000000|19970228000000|BL|5431400|||||UA|6812757|10||000||||L|N|N|Y|Y|Y|Y|47.074|N|Y|7.0|--|
BL|4824652|451F07780BF2B1C6E043814FD881B1C6|2.0|NSF IBN-9408061 (ON-CAMPUS) KETTERSON|1463708773|5525505651|4295400514|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL 142|47405|||19940927172347|19940901000000|19980831000000|BL|5431400|||||UA|6812757|23||093|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|1.0|--|
BL|4824653|451F07780BF3B1C6E043814FD881B1C6|2.0|NSF IBN-9408061(OFF-CAMPUS KETTERSON|1463708773|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL 142|47405|||19940927171522|19940901000000|19980831000000|BL|5431400|||||UA|6812757|23||056|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824654|451F07780BF4B1C6E043814FD881B1C6|2.0|NSF BIR-9403760 / K. MATTHEWS|1747705005|5525106066|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN A503|47405|IU||19941017154115|19940915000000|19990831000000|BL|5431400|||||UA|6812757|21||119|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|9.0|--|
BL|4824655|451F07780BF5B1C6E043814FD881B1C6|2.0|NSF DEB-9409395 WATSON|1747901877|5518608449|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLGTN|IN|JORDAN 212|47405|||19941209152639|19941201000000|20001231000000|BL|2324689|||||UA|6812757|21||099|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|10.0|--|
BL|4824656|451F07780BF6B1C6E043814FD881B1C6|2.0|NSF DEB-9419206|1750004647|5516501534|4312006998|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405|||19950206111650|19950201000000|19980731000000|BL|5431400|||||UA|6812757|21|N|099|BL|1023287||A|N|N|Y|Y|Y|N|47.074|N|Y||--|
BL|4824657|451F07780BF7B1C6E043814FD881B1C6|2.0|NSF IBN-9417034 BLUMENTHAL|1756202191|3792801722|1781003865|BI|NA|BL|FEDERF|Y|IN|R||BLOOMINGTON|IN|JORDAN A313|47405|||19950222155818|19950401000000|19970331000000|BL|5431400|||||UA|6812757|10|N|000|BL|1023287||L|N|N|Y|Y|Y|Y|47.075|N|Y||--|
BL|4824658|451F07780BF8B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 HAYES|1463708773|5511601466|1781003865|BI|NA|BL|FEDERK|Y|IN|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19950410174357|19950315000000|19960229000000|BL|5431400|||BL|4824577|UA|6812757|21|N|014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824659|451F07780BF9B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 LIPAR|1463708773|6276904397|4318506633|BI|NA|BL|FEDERK|Y|IN|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19950410174654|19950315000000|19960831000000|BL|5431400|||BL|4824577|UA|6812757|21||014|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824660|451F07780BFAB1C6E043814FD881B1C6|2.0|NSF IBN-9408061 (OFF CAMPUS)KETTERSON|1463708773|5509109086|4321004623|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|402 N PARK|47405|UA|6612160|19950530163614|19940901000000|19980831000000|BL|5431400|||BL|4824653|UA|6812757|21||056|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|12.0|--|
BL|4824661|451F07780BFBB1C6E043814FD881B1C6|2.0|NSF DEB-9409395 WATSON|1758506777|6276904397|4322103093|BI|NA|BL|FEDERP|Y|IPR|R||BLGTN|IN|JORDAN 212|47405|||19950602095707|19941201000000|20001231000000|BL|2324689|||BL|4824655|UA|6812757|29||054|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|13.0|--|
BL|4824662|451F07780BFCB1C6E043814FD881B1C6|2.0|NSF BIR-9014276 SUBACCOUNT|1463708773|6276904397|4323104089|BI|NA|BL|FEDERK|Y|IN|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19950621150253|19900915000000|19960831000000|BL|5431400|||||UA|6812757|21||014|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|13.0|--|
BL|4824663|451F07780BFDB1C6E043814FD881B1C6|2.0|NSF IBN-9596186 M ESTELLE|1760600402|5507604316|4325800307|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405|||19950705114636|19950701000000|19980731000000|BL|5431400|||||UA|6812757|21||125|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824664|451F07780BFEB1C6E043814FD881B1C6|2.0|NSF IBN 9507826 - PHILLIPS|1762304857|5505804257|4326006416|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405|||19950717115416|19950715000000|19990131000000|BL|5431400|||||UA|6812757|21||125|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824665|451F07780BFFB1C6E043814FD881B1C6|2.0|NSF DEB-9509123  CLAY|1763608405|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 127|47405|||19950905172229|19950815000000|19990731000000|BL|5431400|||||UA|6812757|21||121|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824666|451F07780C00B1C6E043814FD881B1C6|2.0|NSF MCB-9525964  REYSENBACH/PACE|1769003839|5505306341|4329502868|BI|NA|BL|FEDERP|Y|CSSR|R||BLOOMINGTON|IN|JORDAN 127|47405|||19950908155756|19950901000000|19960831000000|BL|5431400|||||UA|6812757|11||000|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824667|451F07780C01B1C6E043814FD881B1C6|2.0|NSF DEB-9509286 - LIVELY|1769006523|6276904397|4330107570|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 044|47405|||19950925100735|19950901000000|19970831000000|BL|5431400|||||UA|6812757|10||000|BL|1023287||L|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824668|451F07780C02B1C6E043814FD881B1C6|2.0|NSF DIR-9014276 PARTICIPANT|1463708773|5498505504|4332503265|BI|NA|BL|FEDERK|Y|IN|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19951004083527|19950901000000|19960229000000|BL|1024600|||||UA|6812757|10||000|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|5.0|--|
BL|4824669|451F07780C03B1C6E043814FD881B1C6|2.0|NSF BIR-9413220 KETTERSON|1463708773|6276904397|4333007056|BI|NA|BL|FEDERP|Y|IN|R||BLOOMINGTON|IN|JORDAN 044|47405-6801|IU||19960118144342|19950901000000|20010831000000|BL|2324689|||||UA|6812757|21||014|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824670|451F07780C04B1C6E043814FD881B1C6|2.0|NSF MCB-9507344 CHENG|1770301008|6276904397|4336803918|BI|NA|BL|FEDERD|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||19960129132902|19960201000000|19990131000000|BL|5431400|||||UA|6812757|23||099|BL|1023287||C|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824671|451F07780C05B1C6E043814FD881B1C6|2.0|NSF-BIR-9531488 - ROWLAND - STIPENDS|1771605842|6276904397|4342508112|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||19960215161224|19960301000000|19990228000000|BL|5431400|||||UA|6812757|11||054|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|7.0|--|
BL|4824672|451F07780C06B1C6E043814FD881B1C6|2.0|NSF BIR-9512638 - G. MALACINSKI|1771706415|6276904397|4343806132|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||19960227155202|19960415000000|20010131000000|BL|4824514|||||UA|6812757|26||092|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|9.0|--|
BL|4824673|451F07780C07B1C6E043814FD881B1C6|2.0|NSF-BIR-9531488 - ROWLAND - PARTIC. EXP.|1772009053|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN 142|47405|||19960312093804|19960301000000|19990228000000|BL|5431400|||BL|4824671|UA|6812757|10||000|BL|1023287||O|N|N|Y|Y|Y|N|47.074|N|Y|2.0|--|
BL|4824674|451F07780C08B1C6E043814FD881B1C6|2.0|NSF DEB-9419206 RIESEBERG|1772205236|6276904397|1781003865|BI|NA|BL|FEDERP|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405|||19960404135646|19960401000000|19980731000000|BL|5431400|||BL|4824656|UA|6812757|11||054|BL|1023287||A|N|N|Y|Y|Y|N|47.074|N|Y|1.0|--|
BL|4824675|451F07780C09B1C6E043814FD881B1C6|2.0|NSF IBN-9631757-SINERVO|1772609790|5483808706|1781003865|BI|NA|BL|FEDERM|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405|||19960619171042|19960701000000|19980331000000|BL|5431400|||||UA|6812757|21||056|BL|1023287||A|N|N|Y|Y|Y|N|47.049|N|Y|9.0|--|
BL|4824676|451F07780C0AB1C6E043814FD881B1C6|2.0|NSF IBN9631757-SINERVO|1773106481|6276904397|1781003865|BI|NA|BL|FEDERM|Y|IPR|R||BLOOMINGTON|IN|JORDAN HALL|47405|||19960619171839|19960701000000|19980331000000|BL|5431400|||BL|4824675|UA|6812757|21||093|BL|1023287||A|N|N|Y|Y|Y|N|47.049|N|Y|2.0|--|
