fin_coa_cd|org_cd|obj_id|ver_nbr|descrshort|company|setid_location|location|tax_location_cd|manager_unvl_id|manager_posn|budget_yr_end_dt|budget_lvl|gl_expense|eeo4_function|accident_ins|si_accident_num|hazard|estabid|riskcd|fte_edit_indc|dept_tenure_flg|tl_distrib_info|use_budgets|use_encumbrances|use_distribution|budget_deptid|dist_prorate_optn|hp_stats_dept_cd|hp_stats_faculty|accounting_owner|country_grp|iu_org_mail_drp_cd|iu_org_address_2|iu_org_address_3|iu_campus_cd|iu_campus_bldg|iu_campus_room|iu_posn_allow_fl|iu_tenure_allow_fl|iu_title_allow_fl|iu_occ_un_allow_fl|org_fscl_aprvr_uid|last_update_date|
IN|LIBD|11400DC3F101041EE043814FD881041E|1.0|IN-LIBD|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-LIBD| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|LIBH|11400DC3F102041EE043814FD881041E|1.0|IN-LIBH|IU|IUINA|IN|IN|||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-LIBH|||||||||IN|||N|N|Y|N||20041101000000|
IN|LIBM|11400DC3F103041EE043814FD881041E|1.0|IN-LIBM|IU|IUINA|IN|IN|1680308253||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-LIBM|||||||||IN|||Y|Y|Y|N|1680308253|20030210000000|
IN|LIBR|11400DC3F104041EE043814FD881041E|1.0|IN-LIBR|IU|IUINA|IN|IN|3723004024||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-LIBR|||||||||IN|||Y|N|N|N|4430604374|20040706000000|
IN|LIBS|11400DC3F40B041EE043814FD881041E|1.0|IN-LIBS|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|LLC|11400DC3F40C041EE043814FD881041E|1.0|IN-LLC|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|LRES|11400DC3F40D041EE043814FD881041E|1.0|IN-LRES|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|LRNT|11400DC3F105041EE043814FD881041E|1.0|IN-LRNT|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-LRNT| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MAIL|11400DC3F106041EE043814FD881041E|1.0|IN-MAIL|IU|IUINA|IN|IN|5576601733||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MAIL|||||||||IN|||Y|N|N|N|5576601733|20040227000000|
IN|MALY|11400DC3F107041EE043814FD881041E|1.0|IN-MALY|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MALY| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MANU|11400DC3F108041EE043814FD881041E|1.0|IN-MANU|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MANU| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|MAS|11400DC3F109041EE043814FD881041E|1.0|IN-MAS|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MAS| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|MATH|11400DC3F10A041EE043814FD881041E|1.0|IN-MATH|IU|IUINA|IN|IN|5535209660| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MATH| | | | | | | | |IN|| |Y|Y|Y|N|2007901595|20021102000000|
IN|MCIM|11400DC3F10B041EE043814FD881041E|1.0|IN-MCIM|IU|IUINA|IN|IN|4287502068| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MCIM| | | | | | | | |IN|| |Y|Y|Y|N|4287502068|20021102000000|
IN|MDCO|11400DC3F10C041EE043814FD881041E|1.0|IN-MDCO|IU|IUINA|IN|IN|1469805442| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MDCO| | | | | | | | |IN|| |Y|N|Y|N|1170706400|20021102000000|
IN|MDEP|11400DC3F10D041EE043814FD881041E|1.0|IN-MDEP|IU|IUINA|IN|IN|1469805442| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MDEP| | | | | | | | |IN|| |Y|Y|Y|N|1170706400|20021102000000|
IN|MECH|11400DC3F10E041EE043814FD881041E|1.0|IN-MECH|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MECH| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|MED|11400DC3F10F041EE043814FD881041E|1.0|IN-MED|IU|IUINA|IN|IN|2855702943||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MED|||||||||IN|||Y|Y|Y|N|2845700356|20031103000000|
IN|MEDA|11400DC3F110041EE043814FD881041E|1.0|IN-MEDA|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MEDA| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|MEDD|11400DC3F111041EE043814FD881041E|1.0|IN-MEDD|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MEDD| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MEDE|11400DC3F112041EE043814FD881041E|1.0|IN-MEDE|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDE|||||||||IN|||Y|N|Y|N|5607503790|20030513000000|
IN|MEDF|11400DC3F113041EE043814FD881041E|1.0|IN-MEDF|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDF|||||||||IN|||Y|N|Y|N|5607503790|20030513000000|
IN|MEDL|11400DC3F114041EE043814FD881041E|1.0|IN-MEDL|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDL|||||||||IN|||Y|N|Y|N|5607503790|20030513000000|
IN|MEDM|11400DC3F115041EE043814FD881041E|1.0|IN-MEDM|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDM|||||||||IN|||Y|N|Y|N|5607503790|20030513000000|
IN|MEDN|11400DC3F116041EE043814FD881041E|1.0|IN-MEDN|IU|IUINA|IN|IN|2067406910||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDN|||||||||IN|||Y|N|Y|Y|2067406910|20030204000000|
IN|MEDR|11400DC3F117041EE043814FD881041E|1.0|IN-MEDR|IU|IUINA|IN|IN|||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDR|||||||||IN|||N|N|N|N||20030513000000|
IN|MEDS|11400DC3F118041EE043814FD881041E|1.0|IN-MEDS|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDS|||||||||IN|||Y|N|Y|Y|5607503790|20030513000000|
IN|MEDT|11400DC3F119041EE043814FD881041E|1.0|IN-MEDT|IU|IUINA|IN|IN|5607503790||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MEDT|||||||||IN|||Y|N|Y|N|5607503790|20030513000000|
IN|MEDU|11400DC3F36E041EE043814FD881041E|1.0|IN-MEDU|IU||||1469805442||||||||||||||||||||||||EH 317||IN|||Y||Y||1170706400|20040223000000|
IN|MELB|11400DC3F11A041EE043814FD881041E|1.0|IN-MELB|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MELB| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MGMT|11400DC3F11B041EE043814FD881041E|1.0|IN-MGMT|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MGMT| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MHUM|11400DC3F362041EE043814FD881041E|1.0|IN-MHUM|IU||||||||||||||||||||||||||||||IN|||N|||||20030314000000|
IN|MILS|11400DC3F11C041EE043814FD881041E|1.0|IN-MILS|IU|IUINA|IN|IN|4004609468| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MILS| | | | | | | | |IN|| |Y|N|Y|N|4004609468|20021102000000|
IN|MISC|11400DC3F11D041EE043814FD881041E|1.0|IN-MISC|IU|IUINA|IN|IN|2845700356||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MISC|||||||||IN|||Y|N|N|N|5344900879|20041101000000|
IN|MKTG|11400DC3F11E041EE043814FD881041E|1.0|IN-MKTG|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MKTG| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MMGE|11400DC3F11F041EE043814FD881041E|1.0|IN-MMGE|IU|IUINA|IN|IN|3526803109||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MMGE|||||||||IN|||Y|Y|Y|N|3526803109|20030204000000|
IN|MREL|11400DC3F120041EE043814FD881041E|1.0|IN-MREL|IU|IUINA|IN|IN|5101601385||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MREL|||||||||IN|||Y|N|N|N|5630801602|20040715000000|
IN|MRES|11400DC3F121041EE043814FD881041E|1.0|IN-MRES|IU|IUINA|IN|IN|1469805442||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MRES|||||||||IN|||Y|N|N|N|1170706400|20040825000000|
IN|MSCI|11400DC3F122041EE043814FD881041E|1.0|IN-MSCI|IU|IUINA|IN|IN|1893804727||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MSCI|||||||||IN|||Y|N|Y|N|1893804727|20040715000000|
IN|MSDS|11400DC3F123041EE043814FD881041E|1.0|IN-MSDS|IU|IUINA|IN|IN|1469805442||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MSDS|||||||||IN|||Y|N|Y|N|1170706400|20041101000000|
IN|MSMS|11400DC3F3A8041EE043814FD881041E|1.0|IN-MSMS|IU||||6291109390||||||||||||||||||||||||||IN|||Y||||5607503790|20040603000000|
IN|MTEC|11400DC3F124041EE043814FD881041E|1.0|IN-MTEC|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-MTEC| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|MUS|11400DC3F125041EE043814FD881041E|1.0|IN-MUS|IU|IUINA|IN|IN|5171509918||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-MUS|||||||||IN|||Y|Y|Y|N|4298309976|20031014000000|
IN|MVOL|11400DC3F3A0041EE043814FD881041E|1.0|IN-MVOL|IU||||1469805442||||||||||||||||||||||||||IN|||Y||Y||1469805442|20031002000000|
IN|NATA|11400DC3F40E041EE043814FD881041E|1.0|IN-NATA|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|NCPG|11400DC3F128041EE043814FD881041E|1.0|IN-NCPG|IU|IUINA|IN|IN|5263304328| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-NCPG| | | | | | | | |IN|| |Y|N|N|N|1364506195|20021102000000|
IN|NEPH|11400DC3F126041EE043814FD881041E|1.0|IN-NEPH|IU||||3027305567||||||||||||||||||||||||||IN|||Y||||3232007851|20040318000000|
IN|NEUR|11400DC3F127041EE043814FD881041E|1.0|IN-NEUR|IU|IUINA|IN|IN|2681701139||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-NEUR|||||||EH 125||IN|||Y|Y|Y|N|5564804827|20041101000000|
IN|NIFS|11400DC3F3AE041EE043814FD881041E|1.0|IN-NIFS|IU||||||||||||||||||||||||||||||IN||||||||20031110000000|
IN|NURS|11400DC3F129041EE043814FD881041E|1.0|IN-NURS|IU||||3344009440||||||||||||||||||||||||||IN|||Y|Y|Y||5755503337|20041215000000|
IN|NUTR|11400DC3F12A041EE043814FD881041E|1.0|IN-NUTR|IU||||||||||||||||||||||||||||||IN|||||Y|||20040405000000|
IN|OACA|11400DC3F12B041EE043814FD881041E|1.0|IN-OACA|IU||||3771303577||||||||||||||||||||||||||IN|||Y||||3771303577|20040113000000|
IN|OADT|11400DC3F12C041EE043814FD881041E|1.0|IN-OADT|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-OADT| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|OBGY|11400DC3F12D041EE043814FD881041E|1.0|IN-OBGY|IU|IUINA|IN|IN|4965200876||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-OBGY|||||||||IN|||Y|Y|Y|Y|1226904798|20030925000000|
IN|OCRF|11400DC3F30D041EE043814FD881041E|1.0|IN-OCRF|IU||||2532408486||||||||||||||||||||||||||IN|||Y||||5607503790|20040504000000|
IN|ODIA|11400DC3F12E041EE043814FD881041E|1.0|IN-ODIA|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-ODIA| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|ONCO|11400DC3F12F041EE043814FD881041E|1.0|IN-ONCO|IU|IUINA|IN|IN|3954101482||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-ONCO|||||||||IN|||Y|Y|Y|N|3102209996|20030210000000|
IN|OPTH|11400DC3F130041EE043814FD881041E|1.0|IN-OPTH|IU||||2169500830||||||||||||||||||||||||||IN|||Y|Y|Y|N|6044901223|20041119000000|
IN|ORFD|11400DC3F131041EE043814FD881041E|1.0|IN-ORFD|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-ORFD| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|ORTS|11400DC3F132041EE043814FD881041E|1.0|IN-ORTS|IU|IUINA|IN|IN|2477306322||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-ORTS|||||||||IN|||Y|Y|Y|N|2477306322|20030210000000|
IN|OSMP|11400DC3F133041EE043814FD881041E|1.0|IN-OSMP|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-OSMP| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|OTHN|11400DC3F134041EE043814FD881041E|1.0|IN-OTHN|IU|IUINA|IN|IN|2381600911||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-OTHN|||||||||IN|||Y|Y|Y|N|2381600911|20040226000000|
IN|OVER|11400DC3F40F041EE043814FD881041E|1.0|IN-OVER|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|OVM|11400DC3F13E041EE043814FD881041E|1.0|IN-OVM|IU||||1680308253||||||||||||||||||||||||||IN|||Y|N|N|N|2200400621|20030121000000|
IN|PADO|11400DC3F135041EE043814FD881041E|1.0|IN-PADO|IU|IUINA|IN|IN|3184309620||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PADO|||||||||IN|||Y|N|Y|N|3184309620|20040318000000|
IN|PAII|11400DC3F136041EE043814FD881041E|1.0|IN-PAII|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PAII| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|PATH|11400DC3F137041EE043814FD881041E|1.0|IN-PATH|IU|IUINA|IN|IN|5370700381| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PATH| | | | | | | | |IN|| |Y|Y|Y|N|1200708313|20021102000000|
IN|PAY|11400DC3F138041EE043814FD881041E|1.0|IN-PAY|IU|IUINA|IN|IN|4660302992||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PAY|||||||||IN|||Y|N|N|N|4660302992|20031009000000|
IN|PBEH|11400DC3F139041EE043814FD881041E|1.0|IN-PBEH|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PBEH|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PBHL|11400DC3F13A041EE043814FD881041E|1.0|IN-PBHL|IU|IUINA|IN|IN|3463501705||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PBHL|||||||||IN|||Y|Y|Y|N|3463501705|20040405000000|
IN|PBIO|11400DC3F13B041EE043814FD881041E|1.0|IN-PBIO|IU|IUINA|IN|IN|3686309824||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PBIO|||||||||IN|||Y|Y|Y|N|3236001621|20030411000000|
IN|PCDC|11400DC3F13C041EE043814FD881041E|1.0|IN-PCDC|IU|IUINA|IN|IN|5248201148||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PCDC|||||||||IN|||Y|N|Y|N|5248201148|20030806000000|
IN|PCRD|11400DC3F13D041EE043814FD881041E|1.0|IN-PCRD|IU|IUINA|IN|IN|3709601315||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PCRD|||||||||IN|||Y|N|Y|N|3709601315|20041004000000|
IN|PD|11400DC3F13F041EE043814FD881041E|1.0|IN-PD|IU|IUINA|IN|IN|1409801740||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PD|||||||||IN|||Y|N|N|N|1409801740|20040317000000|
IN|PDCE|11400DC3F140041EE043814FD881041E|1.0|IN-PDCE|IU|IUINA|IN|IN|3328902578||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PDCE|||||||||IN|||Y|N|N|N|3328902578|20030422000000|
IN|PDTS|11400DC3F141041EE043814FD881041E|1.0|IN-PDTS|IU|IUINA|IN|IN|3328902578||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PDTS|||||||||IN|||Y|N|N|N|3328902578|20030422000000|
IN|PDVL|11400DC3F142041EE043814FD881041E|1.0|IN-PDVL|IU||||4089203889||||||||||||||||||||||||||IN|||Y||Y||4089203889|20040609000000|
IN|PE|11400DC3F143041EE043814FD881041E|1.0|IN-PE|IU|IUINA|IN|IN|4004609468| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PE| | | | | | | | |IN|| |Y|N|N|N|4004609468|20021102000000|
IN|PED|11400DC3F144041EE043814FD881041E|1.0|IN-PED|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PED|||||||||IN|||Y|Y|Y|N|5505306341|20030422000000|
IN|PEDB|11400DC3F383041EE043814FD881041E|1.0|IN-PEDB|IU||||1758506777||||||||||||||||||||||||||IN|||Y|N|N||1800105002|20030806000000|
IN|PEDC|11400DC3F145041EE043814FD881041E|1.0|IN-PEDC|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PEDC|||||||||IN|||Y|N|Y|N|5505306341|20030415000000|
IN|PEDG|11400DC3F146041EE043814FD881041E|1.0|IN-PEDG|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PEDG|||||||||IN|||Y|N|N|N|5505306341|20030422000000|
IN|PEDU|11400DC3F147041EE043814FD881041E|1.0|IN-PEDU|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PEDU|||||||||IN|||Y|N|N|N|5505306341|20030422000000|
IN|PEIR|11400DC3F361041EE043814FD881041E|1.0|IN-PEIR|IU||||||||||||||||||||||||||||||IN|||N|||||20030314000000|
IN|PENB|11400DC3F38E041EE043814FD881041E|1.0|IN-PENB|IU||||1758506777||||||||||||||||||||||||||IN|||Y|N|N||1800105002|20040716000000|
IN|PEND|11400DC3F148041EE043814FD881041E|1.0|IN-PEND|IU|IUINA|IN|IN|3328902578||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PEND|||||||||IN|||Y|N|Y|N|3328902578|20030422000000|
IN|PERS|11400DC3F149041EE043814FD881041E|1.0|IN-PERS|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PERS|||||||||IN|IN013A|5900|Y|N|N|N|1693803096|20031222000000|
IN|PGAS|11400DC3F14A041EE043814FD881041E|1.0|IN-PGAS|IU|IUINA|IN|IN|5248201148||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PGAS|||||||||IN|||Y|N|Y|N|5248201148|20030415000000|
IN|PGEN|11400DC3F14B041EE043814FD881041E|1.0|IN-PGEN|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PGEN|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PGME|11400DC3F33F041EE043814FD881041E|1.0|IN-PGME|IU||||||||||||||||||||||||||||||IN||||||||20030129000000|
IN|PHAR|11400DC3F14C041EE043814FD881041E|1.0|IN-PHAR|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PHAR| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|PHED|11400DC3F14D041EE043814FD881041E|1.0|IN-PHED|IU|IUINA|IN|IN|4004609468||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PHED|||||||||IN|||Y|Y|Y|N|4004609468|20040715000000|
IN|PHEM|11400DC3F14E041EE043814FD881041E|1.0|IN-PHEM|IU|IUINA|IN|IN|4425901434| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PHEM| | | | | | | | |IN|| |Y|N|Y|N|4425901434|20021102000000|
IN|PHIL|11400DC3F14F041EE043814FD881041E|1.0|IN-PHIL|IU|IUINA|IN|IN|5263304328||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PHIL|||||||||IN|||Y|Y|Y|N|1364506195|20030228000000|
IN|PHMB|11400DC3F389041EE043814FD881041E|1.0|IN-PHMB|IU||||1758506777||||||||||||||||||||||||||IN|||Y|Y|Y||1800105002|20030711000000|
IN|PHMR|11400DC3F150041EE043814FD881041E|1.0|IN-PHMR|IU|IUINA|IN|IN|4325800307||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PHMR|||||||||IN|||Y|Y|Y|N|4325800307|20030210000000|
IN|PHSR|11400DC3F151041EE043814FD881041E|1.0|IN-PHSR|IU|IUINA|IN|IN|5248201148||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PHSR|||||||||IN|||Y|N|Y|N|5248201148|20030415000000|
IN|PHST|11400DC3F152041EE043814FD881041E|1.0|IN-PHST|IU||||||||||||||||||||||||||||||IN|||N|Y|Y|||20030314000000|
IN|PHTX|11400DC3F153041EE043814FD881041E|1.0|IN-PHTX|IU|IUINA|IN|IN|4598205605||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PHTX|||||||||IN|||Y|Y|Y|N|4598205605|20030210000000|
IN|PHYP|11400DC3F154041EE043814FD881041E|1.0|IN-PHYP|IU|IUINA|IN|IN|3296604185| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PHYP| | | | | | | | |IN|| |Y|N|N|N|3296604185|20021102000000|
IN|PHYS|11400DC3F155041EE043814FD881041E|1.0|IN-PHYS|IU|IUINA|IN|IN|5535209660| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PHYS| | | | | | | | |IN|| |Y|Y|Y|N|2007901595|20021102000000|
IN|PINF|11400DC3F156041EE043814FD881041E|1.0|IN-PINF|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PINF|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PL|11400DC3F157041EE043814FD881041E|1.0|IN-PL|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PL| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|PLAN|11400DC3F158041EE043814FD881041E|1.0|IN-PLAN|IU|IUINA|IN|IN|4119106569| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PLAN| | | | | | | | |IN|| |Y|N|N|N|4119106569|20021102000000|
IN|PMED|11400DC3F159041EE043814FD881041E|1.0|IN-PMED|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PMED| | | | | | | | |IN|| |N|Y|Y|N||20021102000000|
IN|PMET|11400DC3F15A041EE043814FD881041E|1.0|IN-PMET|IU|IUINA|IN|IN|5248201148||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PMET|||||||||IN|||Y|N|Y|N|5248201148|20030422000000|
IN|PNEB|11400DC3F388041EE043814FD881041E|1.0|IN-PNEB|IU||||1758506777||||||||||||||||||||||||||IN|||Y|Y|Y||1800105002|20030711000000|
IN|PNEF|11400DC3F15B041EE043814FD881041E|1.0|IN-PNEF|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PNEF|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PNEO|11400DC3F15C041EE043814FD881041E|1.0|IN-PNEO|IU|IUINA|IN|IN|2717708169| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PNEO| | | | | | | | |IN|| |Y|N|Y|N|2717708169|20021102000000|
IN|POLI|11400DC3F15D041EE043814FD881041E|1.0|IN-POLI|IU|IUINA|IN|IN|5263304328||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-POLI|||||||||IN|||Y|N|Y|N|1364506195|20030228000000|
IN|POLS|11400DC3F15E041EE043814FD881041E|1.0|IN-POLS|IU|IUINA|IN|IN|5263304328||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-POLS|||||||||IN|||Y|Y|Y|N|1364506195|20030228000000|
IN|PON|11400DC3F15F041EE043814FD881041E|1.0|IN-PON|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PON| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|POR|11400DC3F410041EE043814FD881041E|1.0|IN-POR|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|POYC|11400DC3F411041EE043814FD881041E|1.0|IN-POYC|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|PPLB|11400DC3F38D041EE043814FD881041E|1.0|IN-PPLB|IU||||1758506777||||||||||||||||||||||||||IN|||Y|N|N||1800105002|20030806000000|
IN|PPUL|11400DC3F160041EE043814FD881041E|1.0|IN-PPUL|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PPUL|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PRES|11400DC3F161041EE043814FD881041E|1.0|IN-PRES|IU|IUINA|IN|IN|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PRES| | | | | | | | |IN|| |N|N|Y|N||20021102000000|
IN|PRHU|11400DC3F162041EE043814FD881041E|1.0|IN-PRHU|IU|IUINA|IN|IN|5505306341||630.0|D||15||||IU||N|N|N|Y|Y|N|IN-PRHU|||||||||IN|||Y|N|Y|N|5505306341|20030422000000|
IN|PROS|11400DC3F412041EE043814FD881041E|1.0|IN-PROS|IU||||||||||||||||||||||||||||||IN|||||Y|||20040615000000|
IN|PSCG|11400DC3F314041EE043814FD881041E|1.0|IN-PSCG|IU||||||||||||||||||||||||||||||IN|||N|N|N|N||20030210000000|
IN|PSCT|11400DC3F163041EE043814FD881041E|1.0|IN-PSCT|IU|IUINA|IN|IN|4425901434| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PSCT| | | | | | | | |IN|| |Y|N|N|N|4425901434|20021102000000|
IN|PSGN|11400DC3F315041EE043814FD881041E|1.0|IN-PSGN|IU||||||||||||||||||||||||||||||IN|||N|N|N|||20030210000000|
IN|PSY|11400DC3F164041EE043814FD881041E|1.0|IN-PSY|IU|IUINA|IN|IN|5535209660| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|IN-PSY| | | | | | | | |IN|| |Y|Y|Y|N|2007901595|20021102000000|
