fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_100_dlr_amt|fdoc_50_dlr_amt|fdoc_20_dlr_amt|fdoc_10_dlr_amt|fdoc_5_dlr_amt|fdoc_2_dlr_amt|fdoc_1_dlr_amt|fdoc_othr_dlr_amt|cshr_stat_cd|
OQ1391104|CR|13EDF6100E874072E043814FD8814072|1.0|||40.0||10.0||||R|
OQ5019304|CD|13EDF6100E054072E043814FD8814072|1.0|||300.0|20.0|60.0||3.0||X|
OQ5019304|CR|13EDF6100E064072E043814FD8814072|1.0|||300.0|20.0|60.0||3.0||R|
OR6346904|CD|13EDF6100D2A4072E043814FD8814072|1.0|||20.0||20.0||3.0||X|
OR6346904|CR|13EDF6100D2B4072E043814FD8814072|1.0|||20.0||20.0||3.0||R|
OR8784104|CD|13EDF6100E734072E043814FD8814072|1.0|||40.0||||3.0||X|
OR8784104|CR|13EDF6100E744072E043814FD8814072|1.0|||40.0||||3.0||R|
OS1049904|CD|13EDF6100C9A4072E043814FD8814072|1.0|||40.0|20.0|5.0||3.0||X|
OS1049904|CR|13EDF6100C9B4072E043814FD8814072|1.0|||40.0|20.0|5.0||3.0||R|
OS6194804|CD|13EDF6100F6E4072E043814FD8814072|1.0|||40.0|40.0|5.0||1.0||X|
OS6194804|CR|13EDF6100F6F4072E043814FD8814072|1.0|||40.0|40.0|5.0||1.0||R|
OS7059704|CD|13EDF6100FB04072E043814FD8814072|1.0|||40.0||||12.0||X|
OS7059704|CR|13EDF6100FB14072E043814FD8814072|1.0|||40.0||||12.0||R|
OT1717504|CD|13EDF6100EFA4072E043814FD8814072|1.0|||100.0|10.0|10.0||5.0||X|
OT1717504|CR|13EDF6100EFB4072E043814FD8814072|1.0|||100.0|10.0|10.0||5.0||R|
OT3451904|CD|13EDF6100BED4072E043814FD8814072|1.0|||100.0|20.0|||16.0||X|
OT3451904|CR|13EDF6100BEE4072E043814FD8814072|1.0|||100.0|20.0|||16.0||R|
OT3656704|CD|13EDF610154D4072E043814FD8814072|1.0|||200.0|10.0|5.0||4.0||X|
OT3656704|CR|13EDF610154E4072E043814FD8814072|1.0|||200.0|10.0|5.0||4.0||R|
OT8863604|CD|13EDF610120C4072E043814FD8814072|1.0|||140.0|50.0|30.0||20.0||X|
OT8863604|CR|13EDF610120D4072E043814FD8814072|1.0|||140.0|50.0|30.0||20.0||R|
OU0672304|CD|13EDF6100EF84072E043814FD8814072|1.0|||20.0||||5.0||X|
OU0672304|CR|13EDF6100EF94072E043814FD8814072|1.0|||20.0||||5.0||R|
OU8101804|CD|13EDF610101D4072E043814FD8814072|1.0|||500.0|60.0|50.0||21.0||X|
OU8101804|CR|13EDF610101E4072E043814FD8814072|1.0|||500.0|60.0|50.0||21.0||R|
OW8211304|CD|13EDF61012924072E043814FD8814072|1.0|||80.0|50.0|||4.0||X|
OW8211304|CR|13EDF61012934072E043814FD8814072|1.0|||80.0|50.0|||4.0||R|
OX2970304|CD|13EDF61016824072E043814FD8814072|1.0|||40.0||20.0||6.0||X|
OX2970304|CR|13EDF61016834072E043814FD8814072|1.0|||40.0||20.0||6.0||R|
OX8916704|CD|13EDF6100D944072E043814FD8814072|1.0|||160.0||5.0||16.0||X|
OX8916704|CR|13EDF6100D954072E043814FD8814072|1.0|||160.0||5.0||16.0||R|
OY7464804|CD|13EDF6100EC54072E043814FD8814072|1.0|||20.0||||2.0||X|
OY7464804|CR|13EDF6100EC64072E043814FD8814072|1.0|||20.0||||2.0||R|
OY8559404|CD|13EDF61017324072E043814FD8814072|1.0|||20.0|10.0|25.0||2.0||X|
OY8559404|CR|13EDF61017334072E043814FD8814072|1.0|||20.0|10.0|25.0||2.0||R|
OY9185104|CD|13EDF61015994072E043814FD8814072|1.0|||40.0||10.0||7.0||X|
OY9185104|CR|13EDF610159A4072E043814FD8814072|1.0|||40.0||10.0||7.0||R|
OZ8457404|CD|13EDF610148F4072E043814FD8814072|1.0|100.0|50.0|1500.0|170.0|65.0||21.0||X|
OZ8457404|CR|13EDF61014904072E043814FD8814072|1.0|100.0|50.0|1500.0|170.0|65.0||21.0||R|
PA0383604|CD|13EDF6100DD94072E043814FD8814072|1.0|100.0||2060.0|260.0|30.0||8.0||X|
PA0383604|CR|13EDF6100DDA4072E043814FD8814072|1.0|100.0||2060.0|260.0|30.0||8.0||R|
PB3041804|CD|13EDF6100F534072E043814FD8814072|1.0||||30.0|20.0||||X|
PB3041804|CR|13EDF6100F544072E043814FD8814072|1.0||||30.0|20.0||||R|
PB4063904|CD|13EDF61014124072E043814FD8814072|1.0|||20.0|20.0|5.0||1.0||X|
PB4063904|CR|13EDF61014134072E043814FD8814072|1.0|||20.0|20.0|5.0||1.0||R|
PB5972604|CD|13EDF6100EE14072E043814FD8814072|1.0|||20.0|10.0|5.0||||X|
PB5972604|CR|13EDF6100EE24072E043814FD8814072|1.0|||20.0|10.0|5.0||||R|
PB8152304|CD|13EDF610105D4072E043814FD8814072|1.0|||60.0|50.0|5.0||3.0||X|
PB8152304|CR|13EDF610105E4072E043814FD8814072|1.0|||60.0|50.0|5.0||3.0||R|
PC0823104|CD|13EDF61012624072E043814FD8814072|1.0|100.0||100.0||20.0||7.0||X|
PC0823104|CR|13EDF61012634072E043814FD8814072|1.0|100.0||100.0||20.0||7.0||R|
PC2179204|CD|13EDF6100C404072E043814FD8814072|1.0|||60.0|60.0|60.0||3.0||X|
PC2179204|CR|13EDF6100C414072E043814FD8814072|1.0|||60.0|60.0|60.0||3.0||R|
PC9260604|CD|13EDF61014574072E043814FD8814072|1.0|||40.0|20.0|||4.0||X|
PC9260604|CR|13EDF61014584072E043814FD8814072|1.0|||40.0|20.0|||4.0||R|
PD5253804|CD|13EDF61013264072E043814FD8814072|1.0|||120.0|30.0|25.0||5.0||X|
PD5253804|CR|13EDF61013274072E043814FD8814072|1.0|||120.0|30.0|25.0||5.0||R|
PD5318604|CD|13EDF61015914072E043814FD8814072|1.0|||20.0|10.0|5.0||1.0||X|
PD5318604|CR|13EDF61015924072E043814FD8814072|1.0|||20.0|10.0|5.0||1.0||R|
PE0774204|CD|13EDF61013324072E043814FD8814072|1.0|100.0|100.0|1000.0|160.0|180.0||41.0||X|
PE0774204|CR|13EDF61013334072E043814FD8814072|1.0|100.0|100.0|1000.0|160.0|180.0||41.0||R|
PE1054004|CD|13EDF6100DE34072E043814FD8814072|1.0|||100.0|20.0||4.0|32.0||X|
PE1054004|CR|13EDF6100DE44072E043814FD8814072|1.0|||100.0|20.0||4.0|32.0||R|
PE7867404|CD|13EDF6100CD84072E043814FD8814072|1.0|100.0||1660.0|250.0|90.0||68.0||X|
PE7867404|CR|13EDF6100CD94072E043814FD8814072|1.0|100.0||1660.0|250.0|90.0||68.0||R|
PF4986404|CD|13EDF61014B54072E043814FD8814072|1.0|||80.0|10.0|40.0||3.0||X|
PF4986404|CR|13EDF61014B64072E043814FD8814072|1.0|||80.0|10.0|40.0||3.0||R|
PF6354704|CD|13EDF610102D4072E043814FD8814072|1.0|||200.0|50.0|70.0||25.0||X|
PF6354704|CR|13EDF610102E4072E043814FD8814072|1.0|||200.0|50.0|70.0||25.0||R|
PG4105704|CD|13EDF61016644072E043814FD8814072|1.0|||20.0||||2.0||X|
PG4105704|CR|13EDF61016654072E043814FD8814072|1.0|||20.0||||2.0||R|
PH0138804|CD|13EDF610111D4072E043814FD8814072|1.0|||40.0|40.0|10.0||1.0||X|
PH0138804|CR|13EDF610111E4072E043814FD8814072|1.0|||40.0|40.0|10.0||1.0||R|
PH6158504|CD|13EDF61014144072E043814FD8814072|1.0|||20.0|10.0|5.0||11.0||X|
PH6158504|CR|13EDF61014154072E043814FD8814072|1.0|||20.0|10.0|5.0||11.0||R|
PH9723204|CD|13EDF610146F4072E043814FD8814072|1.0|||120.0|10.0|5.0||29.0||X|
PH9723204|CR|13EDF61014704072E043814FD8814072|1.0|||120.0|10.0|5.0||29.0||R|
PI0759004|CD|13EDF6100F944072E043814FD8814072|1.0|||20.0|10.0|||1.0||X|
PI0759004|CR|13EDF6100F954072E043814FD8814072|1.0|||20.0|10.0|||1.0||R|
PI2014104|CD|13EDF610102B4072E043814FD8814072|1.0|||860.0||85.0||2.0||X|
PI2014104|CR|13EDF610102C4072E043814FD8814072|1.0|||860.0||85.0||2.0||R|
PI3727904|CD|13EDF610169A4072E043814FD8814072|1.0|||140.0|80.0|10.0||8.0||X|
PI3727904|CR|13EDF610169B4072E043814FD8814072|1.0|||140.0|80.0|10.0||8.0||R|
PI9586504|CD|13EDF61014594072E043814FD8814072|1.0||100.0|1400.0|70.0|45.0||77.0||X|
PI9586504|CR|13EDF610145A4072E043814FD8814072|1.0||100.0|1400.0|70.0|45.0||77.0||R|
PJ9387104|CD|13EDF610171E4072E043814FD8814072|1.0|||1220.0|220.0|155.0||23.0||X|
PJ9387104|CR|13EDF610171F4072E043814FD8814072|1.0|||1220.0|220.0|155.0||23.0||R|
PK2961604|CD|13EDF6100CB24072E043814FD8814072|1.0|||60.0|40.0|5.0||||X|
PK2961604|CR|13EDF6100CB34072E043814FD8814072|1.0|||60.0|40.0|5.0||||R|
PK8632604|CD|13EDF61013724072E043814FD8814072|1.0|||||5.0||||X|
PK8632604|CR|13EDF61013734072E043814FD8814072|1.0|||||5.0||||R|
PL0921604|CD|13EDF6100CF84072E043814FD8814072|1.0|||60.0|10.0|||1.0||X|
PL0921604|CR|13EDF6100CF94072E043814FD8814072|1.0|||60.0|10.0|||1.0||R|
PL1685804|CD|13EDF61012EA4072E043814FD8814072|1.0|||140.0|20.0|||8.0||X|
PL1685804|CR|13EDF61012EB4072E043814FD8814072|1.0|||140.0|20.0|||8.0||R|
PM3040504|CD|13EDF610130E4072E043814FD8814072|1.0|||900.0|90.0|15.0||7.0||X|
PM3040504|CR|13EDF610130F4072E043814FD8814072|1.0|||900.0|90.0|15.0||7.0||R|
PM3509104|CD|13EDF610129A4072E043814FD8814072|1.0|||120.0|10.0|25.0||1.0||X|
PM3509104|CR|13EDF610129B4072E043814FD8814072|1.0|||120.0|10.0|25.0||1.0||R|
PM3987404|CD|13EDF61012F04072E043814FD8814072|1.0|||||5.0||||X|
PM3987404|CR|13EDF61012F14072E043814FD8814072|1.0|||||5.0||||R|
PM8393704|CD|13EDF6100C864072E043814FD8814072|1.0|||760.0|140.0|15.0||8.0||X|
PM8393704|CR|13EDF6100C874072E043814FD8814072|1.0|||760.0|140.0|15.0||8.0||R|
PN0463704|CD|13EDF610111B4072E043814FD8814072|1.0|||80.0||||||X|
PN0463704|CR|13EDF610111C4072E043814FD8814072|1.0|||80.0||||||R|
PN5319004|CD|13EDF6100D204072E043814FD8814072|1.0|||60.0||10.0||3.0||X|
PN5319004|CR|13EDF6100D214072E043814FD8814072|1.0|||60.0||10.0||3.0||R|
PO3117204|CD|13EDF61017004072E043814FD8814072|1.0|||40.0|30.0|||||X|
PO3117204|CR|13EDF61017014072E043814FD8814072|1.0|||40.0|30.0|||||R|
PO5540604|CD|13EDF61010B14072E043814FD8814072|1.0||50.0|1100.0|80.0|50.0||14.0||X|
PO5540604|CR|13EDF61010B24072E043814FD8814072|1.0||50.0|1100.0|80.0|50.0||14.0||R|
PO6585504|CD|13EDF610166E4072E043814FD8814072|1.0|||240.0|50.0|235.0||38.0||X|
PO6585504|CR|13EDF610166F4072E043814FD8814072|1.0|||240.0|50.0|235.0||38.0||R|
PO7241604|CD|13EDF610114D4072E043814FD8814072|1.0|100.0||1100.0|50.0|90.0||51.0||X|
PO7241604|CR|13EDF610114E4072E043814FD8814072|1.0|100.0||1100.0|50.0|90.0||51.0||R|
PO7593104|CD|13EDF6100EF64072E043814FD8814072|1.0|||0.0|20.0|50.0||23.0||X|
PO7593104|CR|13EDF6100EF74072E043814FD8814072|1.0|||20.0||50.0||23.0||R|
PO8106704|CD|13EDF61014EB4072E043814FD8814072|1.0|||80.0||||7.0||X|
PO8106704|CR|13EDF61014EC4072E043814FD8814072|1.0|||80.0||||7.0||R|
PO9260004|CD|13EDF6100CE04072E043814FD8814072|1.0|||200.0|40.0|5.0||11.0||X|
PO9260004|CR|13EDF6100CE14072E043814FD8814072|1.0|||200.0|40.0|5.0||11.0||R|
PR1922804|CD|13EDF6100F9A4072E043814FD8814072|1.0|||180.0|70.0|5.0||1.0||X|
PR1922804|CR|13EDF6100F9B4072E043814FD8814072|1.0|||180.0|70.0|5.0||1.0||R|
PR5579604|CD|13EDF61016D84072E043814FD8814072|1.0||50.0|960.0|110.0|20.0||3.0||X|
PR5579604|CR|13EDF61016D94072E043814FD8814072|1.0||50.0|960.0|110.0|20.0||3.0||R|
PS3888004|CD|13EDF61014F54072E043814FD8814072|1.0|||40.0|10.0|||||X|
PS3888004|CR|13EDF61014F64072E043814FD8814072|1.0|||40.0|10.0|||||R|
PS4639404|CD|13EDF61013B24072E043814FD8814072|1.0|||60.0||||4.0||X|
PS4639404|CR|13EDF61013B34072E043814FD8814072|1.0|||60.0||||4.0||R|
PS8891304|CD|13EDF610100C4072E043814FD8814072|1.0|100.0|50.0|1180.0|120.0|30.0||35.0||X|
PS8891304|CR|13EDF610100D4072E043814FD8814072|1.0|100.0|50.0|1180.0|120.0|30.0||35.0||R|
PT7548704|CD|13EDF61010024072E043814FD8814072|1.0|||20.0||||1.0||X|
PT7548704|CR|13EDF61010034072E043814FD8814072|1.0|||20.0||||1.0||R|
PT7849404|CD|13EDF61013484072E043814FD8814072|1.0|||20.0|10.0|5.0||3.0||X|
PT7849404|CR|13EDF61013494072E043814FD8814072|1.0|||20.0|10.0|5.0||3.0||R|
PT9261004|CD|13EDF6100CE24072E043814FD8814072|1.0|||1100.0|350.0|120.0||53.0||X|
PT9261004|CR|13EDF6100CE34072E043814FD8814072|1.0|||1100.0|350.0|120.0||53.0||R|
PV0524804|CD|13EDF610145B4072E043814FD8814072|1.0|||20.0|40.0|5.0||10.0||X|
PV0524804|CR|13EDF610145C4072E043814FD8814072|1.0|||20.0|40.0|5.0||10.0||R|
PV6897504|CD|13EDF61012C04072E043814FD8814072|1.0|||40.0||15.0||3.0||X|
PV6897504|CR|13EDF61012C14072E043814FD8814072|1.0|||40.0||15.0||3.0||R|
PV8458304|CD|13EDF61010EB4072E043814FD8814072|1.0|||120.0|20.0|40.0||5.0||X|
PV8458304|CR|13EDF61010EC4072E043814FD8814072|1.0|||120.0|20.0|40.0||5.0||R|
PV9052804|CD|13EDF61014C74072E043814FD8814072|1.0|||280.0|60.0|45.0||18.0||X|
PV9052804|CR|13EDF61014C84072E043814FD8814072|1.0|||280.0|60.0|45.0||18.0||R|
PX9120804|CD|13EDF61014A74072E043814FD8814072|1.0|||20.0||5.0||8.0||X|
PX9120804|CR|13EDF61014A84072E043814FD8814072|1.0|||20.0||5.0||8.0||R|
PY0332804|CD|13EDF61010854072E043814FD8814072|1.0|||20.0||||||X|
PY0332804|CR|13EDF61010864072E043814FD8814072|1.0|||20.0||||||R|
PY5403904|CD|13EDF6100FA44072E043814FD8814072|1.0|100.0||20.0|10.0|||||X|
PY5403904|CR|13EDF6100FA54072E043814FD8814072|1.0|100.0||20.0|10.0|||||R|
PY8019804|CD|13EDF61015FB4072E043814FD8814072|1.0|||||||17.0||X|
PY8019804|CR|13EDF61015FC4072E043814FD8814072|1.0|||||||17.0||R|
PZ9054004|CD|13EDF6100E754072E043814FD8814072|1.0|||100.0|50.0|10.0||3.0||X|
PZ9054004|CR|13EDF6100E764072E043814FD8814072|1.0|||100.0|50.0|10.0||3.0||R|
PZ9667804|CD|13EDF6100C264072E043814FD8814072|1.0|||100.0|40.0|5.0||3.0||X|
PZ9667804|CR|13EDF6100C274072E043814FD8814072|1.0|||100.0|40.0|5.0||3.0||R|
QA2465504|CD|13EDF61012A74072E043814FD8814072|1.0|||60.0|50.0|5.0||6.0||X|
QA2465504|CR|13EDF61012A84072E043814FD8814072|1.0|||60.0|50.0|5.0||6.0||R|
QA3701604|CD|13EDF6100F7E4072E043814FD8814072|1.0|||60.0|40.0|25.0||24.0||X|
QA3701604|CR|13EDF6100F7F4072E043814FD8814072|1.0|||60.0|40.0|25.0||24.0||R|
QA4002304|CD|13EDF6100C484072E043814FD8814072|1.0||||20.0|||7.0||X|
QA4002304|CR|13EDF6100C494072E043814FD8814072|1.0|||20.0||||7.0||R|
QA6352504|CD|13EDF61014BD4072E043814FD8814072|1.0||50.0|280.0|40.0|30.0||16.0||X|
QA6352504|CR|13EDF61014BE4072E043814FD8814072|1.0||50.0|280.0|40.0|30.0||16.0||R|
QA6582004|CD|13EDF610166C4072E043814FD8814072|1.0|||360.0|140.0|35.0||||X|
QA6582004|CR|13EDF610166D4072E043814FD8814072|1.0|||360.0|140.0|35.0||||R|
QA7436804|CD|13EDF610144C4072E043814FD8814072|1.0|||20.0||||1.0||X|
QA7436804|CR|13EDF610144D4072E043814FD8814072|1.0|||20.0||||1.0||R|
QA8544904|CD|13EDF6100ED14072E043814FD8814072|1.0||||10.0|||5.0||X|
QA8544904|CR|13EDF6100ED24072E043814FD8814072|1.0||||10.0|||5.0||R|
QB0342604|CD|13EDF61010474072E043814FD8814072|1.0|||||15.0||4.0||X|
QB0342604|CR|13EDF61010484072E043814FD8814072|1.0|||||15.0||4.0||R|
QC3803204|CD|13EDF6100DF54072E043814FD8814072|1.0|||20.0|20.0|5.0||4.0||X|
QC3803204|CR|13EDF6100DF64072E043814FD8814072|1.0|||20.0|20.0|5.0||4.0||R|
QC5887804|CD|13EDF61012BE4072E043814FD8814072|1.0|||0.0|20.0|||4.0||X|
QC5887804|CR|13EDF61012BF4072E043814FD8814072|1.0|||20.0||||4.0||R|
QC9719604|CD|13EDF610111F4072E043814FD8814072|1.0|||260.0|100.0|25.0||40.0||X|
QC9719604|CR|13EDF61011204072E043814FD8814072|1.0|||260.0|100.0|25.0||40.0||R|
QD0506304|CR|13EDF6100D9C4072E043814FD8814072|1.0|||120.0|10.0|15.0||6.0||R|
QD6742204|CD|13EDF61014404072E043814FD8814072|1.0|||260.0|10.0|5.0||12.0||X|
QD6742204|CR|13EDF61014414072E043814FD8814072|1.0|||260.0|10.0|5.0||12.0||R|
QD9421704|CD|13EDF61017204072E043814FD8814072|1.0||50.0|180.0|10.0|||9.0||X|
QD9421704|CR|13EDF61017214072E043814FD8814072|1.0||50.0|180.0|10.0|||9.0||R|
QE8811904|CD|13EDF610126C4072E043814FD8814072|1.0|||||||5.0||X|
QE8811904|CR|13EDF610126D4072E043814FD8814072|1.0|||||||5.0||R|
QF0074904|CD|13EDF61010F14072E043814FD8814072|1.0|||1680.0|290.0|110.0||30.0||X|
QF0074904|CR|13EDF61010F24072E043814FD8814072|1.0|||1680.0|290.0|110.0||30.0||R|
QF1245604|CD|13EDF6100F3B4072E043814FD8814072|1.0|||600.0|190.0|||68.0||X|
QF1245604|CR|13EDF6100F3C4072E043814FD8814072|1.0|||600.0|190.0|||68.0||R|
QF4498304|CD|13EDF61014B34072E043814FD8814072|1.0|100.0||60.0|20.0|30.0||9.0||X|
QF4498304|CR|13EDF61014B44072E043814FD8814072|1.0|100.0||60.0|20.0|30.0||9.0||R|
QF4951804|CD|13EDF6100FBA4072E043814FD8814072|1.0|||0.0|20.0|5.0||2.0||X|
QF4951804|CR|13EDF6100FBB4072E043814FD8814072|1.0|||20.0||5.0||2.0||R|
QF6345304|CD|13EDF61016DC4072E043814FD8814072|1.0||50.0|1680.0|190.0|95.0||115.0||X|
QF6345304|CR|13EDF61016DD4072E043814FD8814072|1.0||50.0|1680.0|190.0|95.0||115.0||R|
QF6444804|CD|13EDF6100C6C4072E043814FD8814072|1.0|100.0|50.0|80.0|40.0|35.0||31.0||X|
QF6444804|CR|13EDF6100C6D4072E043814FD8814072|1.0|100.0|50.0|80.0|40.0|35.0||31.0||R|
QF7274504|CD|13EDF61017BC4072E043814FD8814072|1.0|||180.0|30.0|30.0||8.0||X|
QF7274504|CR|13EDF61017BD4072E043814FD8814072|1.0|||180.0|30.0|30.0||8.0||R|
QF8288504|CD|13EDF61015D94072E043814FD8814072|1.0|||20.0||||1.0||X|
QF8288504|CR|13EDF61015DA4072E043814FD8814072|1.0|||20.0||||1.0||R|
QI2787104|CD|13EDF61017844072E043814FD8814072|1.0|||100.0||||4.0||X|
QI2787104|CR|13EDF61017854072E043814FD8814072|1.0|||100.0||||4.0||R|
QI3334304|CD|13EDF6100E944072E043814FD8814072|1.0|||200.0|60.0|60.0||48.0||X|
QI3334304|CR|13EDF6100E954072E043814FD8814072|1.0|||200.0|60.0|60.0||48.0||R|
QI5970804|CD|13EDF61015D74072E043814FD8814072|1.0|||40.0|10.0|5.0||4.0||X|
QI5970804|CR|13EDF61015D84072E043814FD8814072|1.0|||40.0|10.0|5.0||4.0||R|
QI7257104|CD|13EDF61013464072E043814FD8814072|1.0|100.0||||10.0||3.0||X|
QI7257104|CR|13EDF61013474072E043814FD8814072|1.0|100.0||||10.0||3.0||R|
QJ9225204|CD|13EDF61010DF4072E043814FD8814072|1.0|||740.0|70.0|25.0||78.0||X|
QJ9225204|CR|13EDF61010E04072E043814FD8814072|1.0|||740.0|70.0|25.0||78.0||R|
QJ9470304|CD|13EDF61015874072E043814FD8814072|1.0|||60.0||||1.0||X|
QJ9470304|CR|13EDF61015884072E043814FD8814072|1.0|||60.0||||1.0||R|
QJ9818004|CD|13EDF61017F54072E043814FD8814072|1.0|||60.0|10.0|||||X|
QJ9818004|CR|13EDF61017F64072E043814FD8814072|1.0|||60.0|10.0|||||R|
QK1464404|CD|13EDF61017E94072E043814FD8814072|1.0|||420.0|30.0|10.0||5.0||X|
QK1464404|CR|13EDF61017EA4072E043814FD8814072|1.0|||420.0|30.0|10.0||5.0||R|
QK2000104|CD|13EDF6100D0A4072E043814FD8814072|1.0|||||5.0||1.0||X|
QK2000104|CR|13EDF6100D0B4072E043814FD8814072|1.0|||||5.0||1.0||R|
QK3462304|CD|13EDF6100E454072E043814FD8814072|1.0|||20.0||||10.0||X|
QK3462304|CR|13EDF6100E464072E043814FD8814072|1.0|||20.0||||10.0||R|
QK5080604|CD|13EDF6100D6C4072E043814FD8814072|1.0|||20.0||5.0||14.0||X|
QK5080604|CR|13EDF6100D6D4072E043814FD8814072|1.0|||20.0||5.0||14.0||R|
QK7679904|CR|13EDF6100EE74072E043814FD8814072|1.0|||||||3.0||R|
QM3452604|CD|13EDF61015D54072E043814FD8814072|1.0|||140.0|30.0|10.0||7.0||X|
QM3452604|CR|13EDF61015D64072E043814FD8814072|1.0|||140.0|30.0|10.0||7.0||R|
QM6905304|CD|13EDF610172E4072E043814FD8814072|1.0|||60.0|10.0|||24.0||X|
QM6905304|CR|13EDF610172F4072E043814FD8814072|1.0|||60.0|10.0|||24.0||R|
QO2306904|CD|13EDF61014AF4072E043814FD8814072|1.0|||80.0||||3.0||X|
QO2306904|CR|13EDF61014B04072E043814FD8814072|1.0|||80.0||||3.0||R|
QO3736304|CD|13EDF610163C4072E043814FD8814072|1.0|||840.0|90.0|55.0||2.0||X|
QO3736304|CR|13EDF610163D4072E043814FD8814072|1.0|||840.0|90.0|55.0||2.0||R|
QO7544804|CD|13EDF6100F8A4072E043814FD8814072|1.0|||80.0|20.0|10.0||8.0||X|
QO7544804|CR|13EDF6100F8B4072E043814FD8814072|1.0|||80.0|20.0|10.0||8.0||R|
QP3073904|CD|13EDF6100D664072E043814FD8814072|1.0|||260.0|40.0|10.0||5.0||X|
QP3073904|CR|13EDF6100D674072E043814FD8814072|1.0|||260.0|40.0|10.0||5.0||R|
QP3653504|CD|13EDF61012144072E043814FD8814072|1.0|||1020.0|230.0|70.0||18.0||X|
QP3653504|CR|13EDF61012154072E043814FD8814072|1.0|||1020.0|230.0|70.0||18.0||R|
QQ5402104|CD|13EDF6100DB94072E043814FD8814072|1.0||50.0|600.0|60.0|75.0||18.0||X|
QQ5402104|CR|13EDF6100DBA4072E043814FD8814072|1.0||50.0|600.0|60.0|75.0||18.0||R|
QQ5562104|CD|13EDF61013EA4072E043814FD8814072|1.0|||700.0|90.0|90.0||69.0||X|
QQ5562104|CR|13EDF61013EB4072E043814FD8814072|1.0|||700.0|90.0|90.0||69.0||R|
QR0699704|CD|13EDF610127E4072E043814FD8814072|1.0|||20.0|10.0|5.0||14.0||X|
QR0699704|CR|13EDF610127F4072E043814FD8814072|1.0|||20.0|10.0|5.0||14.0||R|
QR2574304|CD|13EDF6100E8E4072E043814FD8814072|1.0|||||10.0||4.0||X|
QR2574304|CR|13EDF6100E8F4072E043814FD8814072|1.0|||||10.0||4.0||R|
QR7678104|CD|13EDF6100C164072E043814FD8814072|1.0|||40.0||||11.0||X|
QR7678104|CR|13EDF6100C174072E043814FD8814072|1.0|||40.0||||11.0||R|
QS2508704|CD|13EDF61016FC4072E043814FD8814072|1.0||50.0|20.0||||2.0||X|
QS2508704|CR|13EDF61016FD4072E043814FD8814072|1.0||50.0|20.0||||2.0||R|
QS4898404|CD|13EDF61011494072E043814FD8814072|1.0|||360.0|30.0|60.0||4.0||X|
QS4898404|CR|13EDF610114A4072E043814FD8814072|1.0|||360.0|30.0|60.0||4.0||R|
QS6825904|CD|13EDF61012F64072E043814FD8814072|1.0|||140.0||5.0||3.0||X|
QS6825904|CR|13EDF61012F74072E043814FD8814072|1.0|||140.0||5.0||3.0||R|
QS6865904|CD|13EDF6100F704072E043814FD8814072|1.0|||20.0|20.0|||11.0||X|
QS6865904|CR|13EDF6100F714072E043814FD8814072|1.0|||20.0|20.0|||11.0||R|
QT6875604|CD|13EDF6100E174072E043814FD8814072|1.0|||||5.0||1.0||X|
QT6875604|CR|13EDF6100E184072E043814FD8814072|1.0|||||5.0||1.0||R|
QT7589904|CD|13EDF61015A74072E043814FD8814072|1.0|||40.0|20.0|10.0||1.0||X|
QT7589904|CR|13EDF61015A84072E043814FD8814072|1.0|||40.0|20.0|10.0||1.0||R|
QU6738404|CD|13EDF61014E74072E043814FD8814072|1.0|100.0|50.0|60.0|10.0|||1.0||X|
QU6738404|CR|13EDF61014E84072E043814FD8814072|1.0|100.0|50.0|60.0|10.0|||1.0||R|
QV7263504|CD|13EDF6100EBF4072E043814FD8814072|1.0|||||5.0||||X|
QV7263504|CR|13EDF6100EC04072E043814FD8814072|1.0|||||5.0||||R|
QV9389204|CD|13EDF61012A34072E043814FD8814072|1.0|||20.0||||||X|
QV9389204|CR|13EDF61012A44072E043814FD8814072|1.0|||20.0||||||R|
QW5887304|CD|13EDF6100CCE4072E043814FD8814072|1.0|||940.0|30.0|75.0||4.0||X|
QW5887304|CR|13EDF6100CCF4072E043814FD8814072|1.0|||940.0|30.0|75.0||4.0||R|
QX4871104|CD|13EDF610103B4072E043814FD8814072|1.0|||200.0|20.0|10.0||7.0||X|
QX4871104|CR|13EDF610103C4072E043814FD8814072|1.0|||200.0|20.0|10.0||7.0||R|
QY1718704|CD|13EDF6100CA44072E043814FD8814072|1.0|||740.0|30.0|70.0||32.0||X|
QY1718704|CR|13EDF6100CA54072E043814FD8814072|1.0|||740.0|30.0|70.0||32.0||R|
QY4327404|CD|13EDF610119D4072E043814FD8814072|1.0|||||||6.0||X|
QY4327404|CR|13EDF610119E4072E043814FD8814072|1.0|||||||6.0||R|
QY8017406|CR|13EDF61018074072E043814FD8814072|1.0|200.0||||||||R|
QY8165004|CD|13EDF6100DC34072E043814FD8814072|1.0||50.0|140.0|50.0|80.0||25.0||X|
QY8165004|CR|13EDF6100DC44072E043814FD8814072|1.0||50.0|140.0|50.0|80.0||25.0||R|
QZ9221704|CD|13EDF61010DD4072E043814FD8814072|1.0||50.0|360.0||10.0||7.0||X|
QZ9221704|CR|13EDF61010DE4072E043814FD8814072|1.0||50.0|360.0||10.0||7.0||R|
RA3110704|CD|13EDF610168C4072E043814FD8814072|1.0|||20.0|10.0|||||X|
