univ_fiscal_yr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|fin_balance_typ_cd|fin_obj_typ_cd|univ_fiscal_prd_cd|fdoc_typ_cd|fs_origin_cd|fdoc_nbr|trn_entr_seq_nbr|trn_ldgr_entr_desc|trn_ldgr_entr_amt|trn_debit_crdt_cd|transaction_dt|org_doc_nbr|project_cd|org_reference_id|fdoc_ref_typ_cd|fs_ref_origin_cd|fdoc_ref_nbr|fdoc_reversal_dt|trn_encum_updt_cd|trn_post_dt|timestamp|
2009.0|BL|4131411|-----|2370|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|1000.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|2500|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|21483.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|3500|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|7120.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4002|---|AC|EX|01|IB|02|GK7395404|1.0|Description Hidden|79.5|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4002|---|AC|EX|02|IB|02|OV4453204|1.0|Description Hidden|83.7|D|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4002|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|293.44|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4035|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|214.27|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4035|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|4290.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|4670|---|AC|EX|01|SB|02|DX4081204|1.0|Description Hidden|120.0|D|20030709000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5500|---|AC|EX|02|ICA|02|OP0497604|1.0|Description Hidden|0.05|D|20030808000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5500|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|8699.98|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5500|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|21705.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5600|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|7318.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5625|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|1404.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5760|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|870.18|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|5772|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|1541.45|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8000|---|AC|AS|01|IB|02|GK7395404|1.0|Description Hidden|79.5|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8000|---|AC|AS|01|SB|02|DX4081204|1.0|Description Hidden|120.0|C|20030709000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8000|---|AC|AS|02|IB|02|OV4453204|1.0|Description Hidden|83.7|C|20030829000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8000|---|AC|AS|02|ICA|02|OP0497604|1.0|Description Hidden|0.05|C|20030808000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8000|---|AC|AS|BB|ACLO|02|AC4131411|1.0|Description Hidden|5973.42|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|8118|---|AC|AS|BB|ACLO|02|AC4131411|1.0|Description Hidden|4368.34|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|9050|---|AC|LI|BB|ACLO|02|AC4131411|1.0|Description Hidden|1931.76|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|-----|9899|---|AC|FB|BB|ACLO|02|AC4131411|1.0|Description Hidden|3536.84|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|1699|---|AC|TI|CB|ACLO|02|AC4131411|1.0|Description Hidden|8238.0|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|1699|---|CB|IN|CB|ACLO|02|AC4131411|1.0|Description Hidden|12000.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|2000|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|6000.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|2000|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|8740.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|5600|---|CB|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|3260.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|5625|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|678.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|5760|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|420.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4131411|CS001|5772|---|AC|EX|CB|ACLO|02|AC4131411|1.0|Description Hidden|1140.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|1000|---|CB|IN|CB|ACLO|02|AC4331403|1.0|Description Hidden|-1889.46| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|1130|---|CB|IN|CB|ACLO|02|AC4331403|1.0|Description Hidden|-812.77| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|1133|---|AC|IN|CB|ACLO|02|AC4331403|1.0|Description Hidden|1615.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|1800|---|AC|IN|CB|ACLO|02|AC4331403|1.0|Description Hidden|96925.49|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|1800|---|CB|IN|CB|ACLO|02|AC4331403|1.0|Description Hidden|98012.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|2000|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|19909.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|2000|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|19909.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|3000|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|36092.25|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|3000|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|36092.25| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5000|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|10385.31|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5000|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|11198.08| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5500|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|19401.55|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5500|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|19233.83| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5600|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|1439.44|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5600|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|1439.44| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5700|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|4284.14|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|5700|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|4284.14| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|6000|---|AC|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|1698.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|6000|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|1698.72| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|7000|---|AC|EE|CB|ACLO|02|AC4331403|1.0|Description Hidden|2099.36|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|7000|---|CB|EE|CB|ACLO|02|AC4331403|1.0|Description Hidden|2099.36| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331403|-----|7900|---|CB|EX|CB|ACLO|02|AC4331403|1.0|Description Hidden|-645.05| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|1000|---|CB|IN|CB|ACLO|02|AC4331404|1.0|Description Hidden|-1432.88| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|1133|---|AC|IN|CB|ACLO|02|AC4331404|1.0|Description Hidden|40531.62|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|1800|---|AC|IN|CB|ACLO|02|AC4331404|1.0|Description Hidden|58012.5|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|1800|---|CB|IN|CB|ACLO|02|AC4331404|1.0|Description Hidden|99977.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|2000|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|19393.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|2000|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|19393.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|3000|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|28727.3|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|3000|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|31279.39| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|3100|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|324.68|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|3500|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|2227.41|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4010|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|43.65|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4035|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|23.8|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4061|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|240.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4085|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|137.67|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4086|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|15.09|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4100|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|13.87|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4110|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|12.02|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4115|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|44.1|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4300|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|2.43|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4535|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|500.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4615|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|21.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|4616|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|864.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5000|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|10670.45|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5000|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|15872.54| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5028|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|5.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5215|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|3554.8|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5500|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|19775.69|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5500|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|19775.69| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5600|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|566.81|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5600|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|1703.82| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5625|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|1137.01|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5700|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|2122.73|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5700|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|3631.39| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5760|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|465.77|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|5770|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|1042.89|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|6000|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|3279.25|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|6000|---|CB|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|4180.39| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|6100|---|AC|EX|CB|ACLO|02|AC4331404|1.0|Description Hidden|901.14|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|7000|---|AC|EE|CB|ACLO|02|AC4331404|1.0|Description Hidden|1373.9|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|7000|---|CB|EE|CB|ACLO|02|AC4331404|1.0|Description Hidden|2707.9| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331404|-----|7045|---|AC|EE|CB|ACLO|02|AC4331404|1.0|Description Hidden|1334.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|1000|---|CB|IN|CB|ACLO|02|AC4331405|1.0|Description Hidden|97640.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|1133|---|AC|IN|CB|ACLO|02|AC4331405|1.0|Description Hidden|101861.0|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|1133|---|CB|IN|CB|ACLO|02|AC4331405|1.0|Description Hidden|4221.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|1960|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|145.0|C|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|2000|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|14233.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|2000|---|CB|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|21505.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|2010|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|6815.72|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3000|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|36615.94|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3000|---|CB|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|37630.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3150|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|275.41|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3200|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|180.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3500|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|562.28|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|3800|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|600.01|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4010|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|55.17|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4035|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|282.92|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4061|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|6948.34|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4061|---|CB|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|2695.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4086|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|689.15|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4089|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|503.3|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4100|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|18.94|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4110|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|383.74|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4166|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|77.78|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4300|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|305.27|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4500|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|678.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4519|---|CB|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|2550.0| |20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4580|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|145.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
2009.0|BL|4331405|-----|4615|---|AC|EX|CB|ACLO|02|AC4331405|1.0|Description Hidden|35.0|D|20030730000000||----------|| | | || |20060914000000|20060914000000|
