fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_50_cent_amt|fdoc_25_cent_amt|fdoc_10_cent_amt|fdoc_5_cent_amt|fdoc_1_cent_amt|fdoc_othr_cent_amt|fdoc_100_cent_amt|cshr_stat_cd|
TR3826804|CR|14034DEF1F0A4D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
TS0283804|CD|14034DEF17314D8CE043814FD8814D8C|1.0||0.25||||||X|
TS0283804|CR|14034DEF17324D8CE043814FD8814D8C|1.0||0.25||||||R|
TS9116804|CD|14034DEF18F84D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
TS9116804|CR|14034DEF18F94D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
TT3042404|CD|14034DEF1A134D8CE043814FD8814D8C|1.0||1.0|0.7|0.05|0.05|||X|
TT3042404|CR|14034DEF1A144D8CE043814FD8814D8C|1.0||1.0|0.7|0.05|0.05|||R|
TT3352304|CD|14034DEF1ADA4D8CE043814FD8814D8C|1.0||0.75||||||X|
TT3352304|CR|14034DEF1ADB4D8CE043814FD8814D8C|1.0||0.75||||||R|
TV2421604|CD|14034DEF1D524D8CE043814FD8814D8C|1.0||0.5|0.1|0.1|0.05|||X|
TV2421604|CR|14034DEF1D534D8CE043814FD8814D8C|1.0||0.5|0.1|0.1|0.05|||R|
TV8673904|CD|14034DEF1F654D8CE043814FD8814D8C|1.0||0.5||||||X|
TV8673904|CR|14034DEF1F664D8CE043814FD8814D8C|1.0||0.5||||||R|
TV9539804|CD|14034DEF1C444D8CE043814FD8814D8C|1.0||2.0||||||X|
TV9539804|CR|14034DEF1C454D8CE043814FD8814D8C|1.0||2.0||||||R|
TW5264504|CD|14034DEF1E594D8CE043814FD8814D8C|1.0||1.25||||||X|
TW5264504|CR|14034DEF1E5A4D8CE043814FD8814D8C|1.0||1.25||||||R|
TW5580404|CD|14034DEF1F554D8CE043814FD8814D8C|1.0||0.5|0.5||||1.0|X|
TW5580404|CR|14034DEF1F564D8CE043814FD8814D8C|1.0||0.5|0.5||||1.0|R|
TW5972004|CD|14034DEF1A794D8CE043814FD8814D8C|1.0||1.0||||||X|
TW5972004|CR|14034DEF1A7A4D8CE043814FD8814D8C|1.0||1.0||||||R|
TX6505704|CD|14034DEF17504D8CE043814FD8814D8C|1.0||0.5||||||X|
TX6505704|CR|14034DEF17514D8CE043814FD8814D8C|1.0||0.5||||||R|
TY5401204|CD|14034DEF1F9C4D8CE043814FD8814D8C|1.0||2.25|1.2|0.4|0.15|||X|
TY5401204|CR|14034DEF1F9D4D8CE043814FD8814D8C|1.0||2.25|1.2|0.4|0.15|||R|
TZ4587404|CD|14034DEF177A4D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
TZ4587404|CR|14034DEF177B4D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
TZ6652804|CD|14034DEF1A574D8CE043814FD8814D8C|1.0||0.5||||||X|
TZ6652804|CR|14034DEF1A584D8CE043814FD8814D8C|1.0||0.5||||||R|
UB9871104|CD|14034DEF1ACE4D8CE043814FD8814D8C|1.0||0.0|0.5|||||X|
UB9871104|CR|14034DEF1ACF4D8CE043814FD8814D8C|1.0||0.5||||||R|
UC2625604|CD|14034DEF1A234D8CE043814FD8814D8C|1.0||0.0|0.5|||||X|
UC2625604|CR|14034DEF1A244D8CE043814FD8814D8C|1.0||0.5||||||R|
UC5402304|CD|14034DEF1ED74D8CE043814FD8814D8C|1.0||0.25|0.5|||||X|
UC5402304|CR|14034DEF1ED84D8CE043814FD8814D8C|1.0||0.25|0.5|||||R|
UC7386904|CD|14034DEF1F194D8CE043814FD8814D8C|1.0||1.0||||||X|
UC7386904|CR|14034DEF1F1A4D8CE043814FD8814D8C|1.0||1.0||||||R|
UD8704804|CD|14034DEF1D684D8CE043814FD8814D8C|1.0||0.75||||||X|
UD8704804|CR|14034DEF1D694D8CE043814FD8814D8C|1.0||0.75||||||R|
UF9080204|CD|14034DEF1AA74D8CE043814FD8814D8C|1.0||3.0|1.1|0.05||||X|
UF9080204|CR|14034DEF1AA84D8CE043814FD8814D8C|1.0||3.0|1.1|0.05||||R|
UH0854904|CD|14034DEF1E494D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
UH0854904|CR|14034DEF1E4A4D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
UH6216104|CD|14034DEF1BF14D8CE043814FD8814D8C|1.0||1.75||||||X|
UH6216104|CR|14034DEF1BF24D8CE043814FD8814D8C|1.0||1.75||||||R|
UI4914404|CD|14034DEF1B3E4D8CE043814FD8814D8C|1.0||0.25||||||X|
UI4914404|CR|14034DEF1B3F4D8CE043814FD8814D8C|1.0||0.25||||||R|
UI4947704|CD|14034DEF19974D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
UI4947704|CR|14034DEF19984D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
UJ8783604|CD|14034DEF1DDF4D8CE043814FD8814D8C|1.0||0.75||||||X|
UJ8783604|CR|14034DEF1DE04D8CE043814FD8814D8C|1.0||0.75||||||R|
UK2802304|CD|14034DEF1B384D8CE043814FD8814D8C|1.0||0.5||||||X|
UK2802304|CR|14034DEF1B394D8CE043814FD8814D8C|1.0||0.5||||||R|
UL6119704|CD|14034DEF17804D8CE043814FD8814D8C|1.0||0.75|0.7|0.3||||X|
UL6119704|CR|14034DEF17814D8CE043814FD8814D8C|1.0||0.75|0.7|0.3||||R|
UM0698904|CD|14034DEF19334D8CE043814FD8814D8C|1.0||1.0||||||X|
UM0698904|CR|14034DEF19344D8CE043814FD8814D8C|1.0||1.0||||||R|
UM8018604|CR|14034DEF1F384D8CE043814FD8814D8C|1.0||||||||R|
UN7869304|CD|14034DEF1D444D8CE043814FD8814D8C|1.0||0.25|||||1.0|X|
UN7869304|CR|14034DEF1D454D8CE043814FD8814D8C|1.0||0.25|||||1.0|R|
UN9259204|CD|14034DEF19CD4D8CE043814FD8814D8C|1.0||0.75|0.1|0.4||||X|
UN9259204|CR|14034DEF19CE4D8CE043814FD8814D8C|1.0||0.75|0.1|0.4||||R|
UP4513204|CD|14034DEF18964D8CE043814FD8814D8C|1.0||1.25||||||X|
UP4513204|CR|14034DEF18974D8CE043814FD8814D8C|1.0||1.25||||||R|
UP6290604|CD|14034DEF1E814D8CE043814FD8814D8C|1.0||0.75||||||X|
UP6290604|CR|14034DEF1E824D8CE043814FD8814D8C|1.0||0.75||||||R|
UP6692904|CD|14034DEF1D5E4D8CE043814FD8814D8C|1.0||1.0||||||X|
UP6692904|CR|14034DEF1D5F4D8CE043814FD8814D8C|1.0||1.0||||||R|
UQ5651404|CD|14034DEF18004D8CE043814FD8814D8C|1.0||0.5|0.2|0.2||||X|
UQ5651404|CR|14034DEF18014D8CE043814FD8814D8C|1.0||0.5|0.2|0.2||||R|
UR2621304|CD|14034DEF1A114D8CE043814FD8814D8C|1.0||1.5||||||X|
UR2621304|CR|14034DEF1A124D8CE043814FD8814D8C|1.0||1.5||||||R|
UR6906404|CD|14034DEF1DDD4D8CE043814FD8814D8C|1.0||0.75||||||X|
UR6906404|CR|14034DEF1DDE4D8CE043814FD8814D8C|1.0||0.75||||||R|
US1690004|CD|14034DEF193D4D8CE043814FD8814D8C|1.0||3.5|0.5|||||X|
US1690004|CR|14034DEF193E4D8CE043814FD8814D8C|1.0||3.5|0.5|||||R|
UT5413704|CD|14034DEF17B04D8CE043814FD8814D8C|1.0||4.5|0.2|0.05||||X|
UT5413704|CR|14034DEF17B14D8CE043814FD8814D8C|1.0||4.75||||||R|
UU3627204|CD|14034DEF1EBD4D8CE043814FD8814D8C|1.0||0.75||||||X|
UU3627204|CR|14034DEF1EBE4D8CE043814FD8814D8C|1.0||0.75||||||R|
UU5069304|CD|14034DEF191A4D8CE043814FD8814D8C|1.0||1.0||||||X|
UU5069304|CR|14034DEF191B4D8CE043814FD8814D8C|1.0||1.0||||||R|
UU7172804|CD|14034DEF1B464D8CE043814FD8814D8C|1.0||22.5|8.3|2.35|0.25|||X|
UU7172804|CR|14034DEF1B474D8CE043814FD8814D8C|1.0||22.5|8.3|2.35|0.25|||R|
UU9590004|CD|14034DEF1BFD4D8CE043814FD8814D8C|1.0||0.25||||||X|
UU9590004|CR|14034DEF1BFE4D8CE043814FD8814D8C|1.0||0.25||||||R|
UV1100004|CD|14034DEF1FCD4D8CE043814FD8814D8C|1.0||0.75|2.6|0.15|||5.0|X|
UV1100004|CR|14034DEF1FCE4D8CE043814FD8814D8C|1.0||0.75|2.6|0.15|||5.0|R|
UV1341904|CD|14034DEF1AFA4D8CE043814FD8814D8C|1.0||1.25|0.1|0.15|||1.0|X|
UV1341904|CR|14034DEF1AFB4D8CE043814FD8814D8C|1.0||1.25|0.1|0.15|||1.0|R|
UV3352804|CD|14034DEF1E4F4D8CE043814FD8814D8C|1.0||0.5|0.2|0.3|0.15|||X|
UV3352804|CR|14034DEF1E504D8CE043814FD8814D8C|1.0||0.5|0.2|0.3|0.15|||R|
UV8100604|CR|14034DEF181A4D8CE043814FD8814D8C|1.0|||0.5|||||R|
UV8605004|CD|14034DEF1F634D8CE043814FD8814D8C|1.0||0.75||||||X|
UV8605004|CR|14034DEF1F644D8CE043814FD8814D8C|1.0||0.75||||||R|
UV9591904|CD|14034DEF1BFF4D8CE043814FD8814D8C|1.0||0.75|0.1|0.15||||X|
UV9591904|CR|14034DEF1C004D8CE043814FD8814D8C|1.0||0.75|0.1|0.15||||R|
UW1715404|CD|14034DEF1D304D8CE043814FD8814D8C|1.0||0.5||||||X|
UW1715404|CR|14034DEF1D314D8CE043814FD8814D8C|1.0||0.5||||||R|
UW3032504|CD|14034DEF1E734D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||X|
UW3032504|CR|14034DEF1E744D8CE043814FD8814D8C|1.0||0.5|0.2|0.05||||R|
UW5696104|CD|14034DEF1D904D8CE043814FD8814D8C|1.0||0.75||||||X|
UW5696104|CR|14034DEF1D914D8CE043814FD8814D8C|1.0||0.75||||||R|
UW6449804|CD|14034DEF1F2E4D8CE043814FD8814D8C|1.0||1.5|1.4|0.45|0.05|||X|
UW6449804|CR|14034DEF1F2F4D8CE043814FD8814D8C|1.0||1.5|1.4|0.45|0.05|||R|
UW7806004|CD|14034DEF1B1E4D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
UW7806004|CR|14034DEF1B1F4D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
UW8194004|CD|14034DEF19244D8CE043814FD8814D8C|1.0||3.75|0.5|0.05|0.02|||X|
UW8194004|CR|14034DEF19254D8CE043814FD8814D8C|1.0||3.75|0.5|0.05|0.02|||R|
UY3370404|CD|14034DEF1E9B4D8CE043814FD8814D8C|1.0||0.75|1.0|||||X|
UY3370404|CR|14034DEF1E9C4D8CE043814FD8814D8C|1.0||0.75|1.0|||||R|
VA2416804|CD|14034DEF1BD54D8CE043814FD8814D8C|1.0||0.5|0.1|0.1|0.05|||X|
VA2416804|CR|14034DEF1BD64D8CE043814FD8814D8C|1.0||0.5|0.1|0.1|0.05|||R|
VA4950004|CD|14034DEF1DFD4D8CE043814FD8814D8C|1.0|||0.2|0.05||||X|
VA4950004|CR|14034DEF1DFE4D8CE043814FD8814D8C|1.0|||0.2|0.05||||R|
VB5674704|CD|14034DEF1DFF4D8CE043814FD8814D8C|1.0||0.5|||||3.0|X|
VB5674704|CR|14034DEF1E004D8CE043814FD8814D8C|1.0||0.5|||||3.0|R|
VB6158404|CD|14034DEF19514D8CE043814FD8814D8C|1.0||0.75||||||X|
VB6158404|CR|14034DEF19524D8CE043814FD8814D8C|1.0||0.75||||||R|
VB8365304|CD|14034DEF1F5F4D8CE043814FD8814D8C|1.0||0.25||||||X|
VB8365304|CR|14034DEF1F604D8CE043814FD8814D8C|1.0||0.25||||||R|
VB8705204|CD|14034DEF1F674D8CE043814FD8814D8C|1.0||1.5|0.3|0.35|0.1|||X|
VB8705204|CR|14034DEF1F684D8CE043814FD8814D8C|1.0||1.5|0.3|0.35|0.1|||R|
VC9388204|CD|14034DEF1E014D8CE043814FD8814D8C|1.0||1.0||||||X|
VC9388204|CR|14034DEF1E024D8CE043814FD8814D8C|1.0||1.0||||||R|
VC9538104|CD|14034DEF1F894D8CE043814FD8814D8C|1.0||||0.05|0.05|||X|
VC9538104|CR|14034DEF1F8A4D8CE043814FD8814D8C|1.0||||0.05|0.05|||R|
VD5510304|CD|14034DEF1FF54D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
VD5510304|CR|14034DEF1FF64D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
VG9365704|CD|14034DEF1F694D8CE043814FD8814D8C|1.0||0.5||||||X|
VG9365704|CR|14034DEF1F6A4D8CE043814FD8814D8C|1.0||0.5||||||R|
VG9730804|CD|14034DEF192B4D8CE043814FD8814D8C|1.0||1.25||||||X|
VG9730804|CR|14034DEF192C4D8CE043814FD8814D8C|1.0||1.25||||||R|
VH5888404|CD|14034DEF1E134D8CE043814FD8814D8C|1.0||0.75||||||X|
VH5888404|CR|14034DEF1E144D8CE043814FD8814D8C|1.0||0.75||||||R|
VH5970304|CD|14034DEF19794D8CE043814FD8814D8C|1.0||0.5||||||X|
VH5970304|CR|14034DEF197A4D8CE043814FD8814D8C|1.0||0.5||||||R|
VH8952404|CD|14034DEF17D04D8CE043814FD8814D8C|1.0||0.25|0.4|0.1||||X|
VH8952404|CR|14034DEF17D14D8CE043814FD8814D8C|1.0||0.25|0.4|0.1||||R|
VI1814804|CD|14034DEF1EC94D8CE043814FD8814D8C|1.0||0.75||||||X|
VI1814804|CR|14034DEF1ECA4D8CE043814FD8814D8C|1.0||0.75||||||R|
VI7278204|CD|14034DEF1F364D8CE043814FD8814D8C|1.0|||0.6|0.15||||X|
VI7278204|CR|14034DEF1F374D8CE043814FD8814D8C|1.0|||0.6|0.15||||R|
VI9367604|CD|14034DEF1F6B4D8CE043814FD8814D8C|1.0||0.75||||||X|
VI9367604|CR|14034DEF1F6C4D8CE043814FD8814D8C|1.0||0.75||||||R|
VJ0476404|CD|14034DEF1EEF4D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
VJ0476404|CR|14034DEF1EF04D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
VJ8242304|CD|14034DEF1C3C4D8CE043814FD8814D8C|1.0||0.5||||||X|
VJ8242304|CR|14034DEF1C3D4D8CE043814FD8814D8C|1.0||0.5||||||R|
VL7546804|CD|14034DEF17C24D8CE043814FD8814D8C|1.0||1.5|3.6|0.5|0.15|||X|
VL7546804|CR|14034DEF17C34D8CE043814FD8814D8C|1.0||1.5|3.6|0.5|0.15|||R|
VL9356204|CD|14034DEF1BCF4D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
VL9356204|CR|14034DEF1BD04D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
VM9573504|CD|14034DEF1CFA4D8CE043814FD8814D8C|1.0||0.75||0.05||||X|
VM9573504|CR|14034DEF1CFB4D8CE043814FD8814D8C|1.0||0.75||0.05||||R|
VM9948504|CD|14034DEF19714D8CE043814FD8814D8C|1.0|||0.7|0.15|0.05|||X|
VM9948504|CR|14034DEF19724D8CE043814FD8814D8C|1.0|||0.7|0.15|0.05|||R|
VN4627104|CD|14034DEF1BE94D8CE043814FD8814D8C|1.0||0.25||||||X|
VN4627104|CR|14034DEF1BEA4D8CE043814FD8814D8C|1.0||0.25||||||R|
VO2012404|CD|14034DEF1C2A4D8CE043814FD8814D8C|1.0||2.0|0.3|||||X|
VO2012404|CR|14034DEF1C2B4D8CE043814FD8814D8C|1.0||2.0|0.3|||||R|
VO2459504|CD|14034DEF1B9C4D8CE043814FD8814D8C|1.0||0.5||||||X|
VO2459504|CR|14034DEF1B9D4D8CE043814FD8814D8C|1.0||0.5||||||R|
VQ6779404|CD|14034DEF17524D8CE043814FD8814D8C|1.0||0.5||||||X|
VQ6779404|CR|14034DEF17534D8CE043814FD8814D8C|1.0||0.5||||||R|
VR5884204|CD|14034DEF177C4D8CE043814FD8814D8C|1.0||0.5||||||X|
VR5884204|CR|14034DEF177D4D8CE043814FD8814D8C|1.0||0.5||||||R|
VS0180904|CD|14034DEF1C484D8CE043814FD8814D8C|1.0||1.25|0.7|0.2||||X|
VS0180904|CR|14034DEF1C494D8CE043814FD8814D8C|1.0||1.25|0.7|0.2||||R|
VS0505304|CD|14034DEF18754D8CE043814FD8814D8C|1.0||1.0||||||X|
VS0505304|CR|14034DEF18764D8CE043814FD8814D8C|1.0||1.0||||||R|
VS6527004|CD|14034DEF17B64D8CE043814FD8814D8C|1.0||0.75||||||X|
VS6527004|CR|14034DEF17B74D8CE043814FD8814D8C|1.0||0.75||||||R|
VS7544504|CD|14034DEF1A594D8CE043814FD8814D8C|1.0||1.25||||||X|
VS7544504|CR|14034DEF1A5A4D8CE043814FD8814D8C|1.0||1.25||||||R|
VS9727604|CD|14034DEF1CFC4D8CE043814FD8814D8C|1.0|||0.5|||||X|
VS9727604|CR|14034DEF1CFD4D8CE043814FD8814D8C|1.0|||0.5|||||R|
VT9117304|CD|14034DEF1FCB4D8CE043814FD8814D8C|1.0||0.75||0.1|2.15|||X|
VT9117304|CR|14034DEF1FCC4D8CE043814FD8814D8C|1.0||0.75||0.1|2.15|||R|
VT9722604|CD|14034DEF17374D8CE043814FD8814D8C|1.0||1.25||||||X|
VT9722604|CR|14034DEF17384D8CE043814FD8814D8C|1.0||1.25||||||R|
VU6195504|CD|14034DEF1C7D4D8CE043814FD8814D8C|1.0||1.25|2.2|0.7|0.1||6.0|X|
VU6195504|CR|14034DEF1C7E4D8CE043814FD8814D8C|1.0||1.25|2.2|0.7|0.1||6.0|R|
VU9091604|CD|14034DEF1E1D4D8CE043814FD8814D8C|1.0||1.0||||||X|
VU9091604|CR|14034DEF1E1E4D8CE043814FD8814D8C|1.0||1.0||||||R|
VU9711404|CD|14034DEF1A194D8CE043814FD8814D8C|1.0||1.0||0.05||||X|
VU9711404|CR|14034DEF1A1A4D8CE043814FD8814D8C|1.0||1.0||0.05||||R|
VV0700304|CD|14034DEF19374D8CE043814FD8814D8C|1.0||1.0||||||X|
VV0700304|CR|14034DEF19384D8CE043814FD8814D8C|1.0||1.0||||||R|
VW3610304|CD|14034DEF1B044D8CE043814FD8814D8C|1.0||0.5||||||X|
VW3610304|CR|14034DEF1B054D8CE043814FD8814D8C|1.0||0.5||||||R|
VX3790304|CD|14034DEF17744D8CE043814FD8814D8C|1.0||0.5|0.1|0.15|0.01|||X|
VX3790304|CR|14034DEF17754D8CE043814FD8814D8C|1.0||0.5|0.1|0.15|0.01|||R|
VY6621404|CD|14034DEF1B084D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
VY6621404|CR|14034DEF1B094D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
WA1817104|CD|14034DEF1A494D8CE043814FD8814D8C|1.0||0.25||||||X|
WA1817104|CR|14034DEF1A4A4D8CE043814FD8814D8C|1.0||0.25||||||R|
WA4554704|CD|14034DEF17AE4D8CE043814FD8814D8C|1.0||0.75||||||X|
WA4554704|CR|14034DEF17AF4D8CE043814FD8814D8C|1.0||0.75||||||R|
WB0776504|CD|14034DEF1C894D8CE043814FD8814D8C|1.0||1.25||||||X|
WB0776504|CR|14034DEF1C8A4D8CE043814FD8814D8C|1.0||1.25||||||R|
WB4159604|CD|14034DEF17F64D8CE043814FD8814D8C|1.0||1.75||||||X|
WB4159604|CR|14034DEF17F74D8CE043814FD8814D8C|1.0||1.75||||||R|
WB4369804|CD|14034DEF1B9E4D8CE043814FD8814D8C|1.0||1.25||||||X|
WB4369804|CR|14034DEF1B9F4D8CE043814FD8814D8C|1.0||1.25||||||R|
WC9154804|CR|14034DEF17604D8CE043814FD8814D8C|1.0||0.25||||||R|
WE2072204|CD|14034DEF1C0D4D8CE043814FD8814D8C|1.0||0.75|0.4|0.85|0.1|||X|
WE2072204|CR|14034DEF1C0E4D8CE043814FD8814D8C|1.0||0.75|0.4|0.85|0.1|||R|
WE8576004|CD|14034DEF1BFB4D8CE043814FD8814D8C|1.0||0.25||||||X|
WE8576004|CR|14034DEF1BFC4D8CE043814FD8814D8C|1.0||0.25||||||R|
WG1051604|CD|14034DEF18C84D8CE043814FD8814D8C|1.0||0.25||||||X|
WG1051604|CR|14034DEF18C94D8CE043814FD8814D8C|1.0||0.25||||||R|
WG8580504|CD|14034DEF1E474D8CE043814FD8814D8C|1.0||0.25|0.1|0.05|0.21|||X|
WG8580504|CR|14034DEF1E484D8CE043814FD8814D8C|1.0||0.25|0.1|0.05|0.21|||R|
WH4287904|CD|14034DEF17F84D8CE043814FD8814D8C|1.0||1.5|0.1|0.55|0.1||2.0|X|
WH4287904|CR|14034DEF17F94D8CE043814FD8814D8C|1.0||1.5|0.1|0.55|0.1||2.0|R|
WH6158804|CD|14034DEF1CC84D8CE043814FD8814D8C|1.0||1.5||||||X|
WH6158804|CR|14034DEF1CC94D8CE043814FD8814D8C|1.0||1.5||||||R|
WH7364304|CD|14034DEF1B924D8CE043814FD8814D8C|1.0||0.75||||||X|
WH7364304|CR|14034DEF1B934D8CE043814FD8814D8C|1.0||0.75||||||R|
WI4445404|CD|14034DEF1B844D8CE043814FD8814D8C|1.0||10.0|||0.48|||X|
WI4445404|CR|14034DEF1B854D8CE043814FD8814D8C|1.0||10.0|||0.48|||R|
WJ1050504|CD|14034DEF19AF4D8CE043814FD8814D8C|1.0||0.75||||||X|
WJ1050504|CR|14034DEF19B04D8CE043814FD8814D8C|1.0||0.75||||||R|
WJ3625704|CD|14034DEF1B3A4D8CE043814FD8814D8C|1.0||0.25||||||X|
WJ3625704|CR|14034DEF1B3B4D8CE043814FD8814D8C|1.0||0.25||||||R|
WJ3676104|CD|14034DEF17AC4D8CE043814FD8814D8C|1.0||1.5|0.9|0.6||||X|
WJ3676104|CR|14034DEF17AD4D8CE043814FD8814D8C|1.0||1.5|0.9|0.6||||R|
WJ6869904|CD|14034DEF1F4D4D8CE043814FD8814D8C|1.0||0.25|0.3|||||X|
WJ6869904|CR|14034DEF1F4E4D8CE043814FD8814D8C|1.0||0.25|0.3|||||R|
WK5903104|CD|14034DEF1FC14D8CE043814FD8814D8C|1.0||1.0|1.0||0.15|||X|
WK5903104|CR|14034DEF1FC24D8CE043814FD8814D8C|1.0||1.0|1.0||0.15|||R|
WK6694204|CD|14034DEF1F594D8CE043814FD8814D8C|1.0||1.0|0.7|0.05|0.05||4.0|X|
WK6694204|CR|14034DEF1F5A4D8CE043814FD8814D8C|1.0||1.0|0.7|0.05|0.05||4.0|R|
WK9590204|CD|14034DEF1D824D8CE043814FD8814D8C|1.0||0.5||||||X|
WK9590204|CR|14034DEF1D834D8CE043814FD8814D8C|1.0||0.5||||||R|
WL4153104|CD|14034DEF19474D8CE043814FD8814D8C|1.0||0.25|0.2||0.03|||X|
WL4153104|CR|14034DEF19484D8CE043814FD8814D8C|1.0||0.25|0.2||0.03|||R|
WP0071304|CD|14034DEF18BC4D8CE043814FD8814D8C|1.0||0.75|0.7|0.4|0.15|||X|
WP0071304|CR|14034DEF18BD4D8CE043814FD8814D8C|1.0||0.75|0.7|0.4|0.15|||R|
WP2807004|CD|14034DEF1D124D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
WP2807004|CR|14034DEF1D134D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
WP5785104|CD|14034DEF18A24D8CE043814FD8814D8C|1.0||0.75||||||X|
WP5785104|CR|14034DEF18A34D8CE043814FD8814D8C|1.0||0.75||||||R|
WQ0057904|CD|14034DEF192D4D8CE043814FD8814D8C|1.0||0.25||||||X|
WQ0057904|CR|14034DEF192E4D8CE043814FD8814D8C|1.0||0.25||||||R|
WQ0811604|CD|14034DEF1F904D8CE043814FD8814D8C|1.0||0.5||||||X|
WQ0811604|CR|14034DEF1F914D8CE043814FD8814D8C|1.0||0.5||||||R|
WQ4029204|CD|14034DEF1E0B4D8CE043814FD8814D8C|1.0||0.5||||||X|
WQ4029204|CR|14034DEF1E0C4D8CE043814FD8814D8C|1.0|0.5|||||||R|
WQ7615004|CD|14034DEF1D804D8CE043814FD8814D8C|1.0||0.25|0.5|0.1|0.14|||X|
WQ7615004|CR|14034DEF1D814D8CE043814FD8814D8C|1.0||0.25|0.5|0.1|0.14|||R|
WR6520204|CD|14034DEF1DAB4D8CE043814FD8814D8C|1.0||1.5|1.5|||||X|
WR6520204|CR|14034DEF1DAC4D8CE043814FD8814D8C|1.0||1.5|1.5|||||R|
WR6650604|CD|14034DEF19554D8CE043814FD8814D8C|1.0||1.0||||||X|
WR6650604|CR|14034DEF19564D8CE043814FD8814D8C|1.0||1.0||||||R|
WR8864504|CD|14034DEF1AC64D8CE043814FD8814D8C|1.0||6.25|0.2|0.05||||X|
WR8864504|CR|14034DEF1AC74D8CE043814FD8814D8C|1.0||6.25|0.2|0.05||||R|
WS5081404|CD|14034DEF1A034D8CE043814FD8814D8C|1.0||0.25||||||X|
WS5081404|CR|14034DEF1A044D8CE043814FD8814D8C|1.0||0.25||||||R|
WS9116704|CD|14034DEF1C874D8CE043814FD8814D8C|1.0||0.75||||||X|
WS9116704|CR|14034DEF1C884D8CE043814FD8814D8C|1.0||0.75||||||R|
WS9930104|CD|14034DEF1F6F4D8CE043814FD8814D8C|1.0||0.75||||||X|
WS9930104|CR|14034DEF1F704D8CE043814FD8814D8C|1.0||0.75||||||R|
WT1051004|CD|14034DEF1E214D8CE043814FD8814D8C|1.0||0.75|0.2||0.05|||X|
WT1051004|CR|14034DEF1E224D8CE043814FD8814D8C|1.0||0.75|0.2||0.05|||R|
WT3095804|CD|14034DEF1E2D4D8CE043814FD8814D8C|1.0||0.75||||||X|
WT3095804|CR|14034DEF1E2E4D8CE043814FD8814D8C|1.0||0.75||||||R|
WU1458404|CD|14034DEF17E44D8CE043814FD8814D8C|1.0||0.75|0.5|0.15|0.1|||X|
WU1458404|CR|14034DEF17E54D8CE043814FD8814D8C|1.0||0.75|0.5|0.15|0.1|||R|
WU5536804|CD|14034DEF1BEF4D8CE043814FD8814D8C|1.0||1.5||||||X|
WU5536804|CR|14034DEF1BF04D8CE043814FD8814D8C|1.0||1.5||||||R|
WU6495804|CD|14034DEF1D7C4D8CE043814FD8814D8C|1.0||0.5|0.3||0.1|0.02||X|
WU6495804|CR|14034DEF1D7D4D8CE043814FD8814D8C|1.0||0.5|0.3||0.1|0.02||R|
WV9126504|CD|14034DEF1A174D8CE043814FD8814D8C|1.0||0.75|0.6|0.15|||1.0|X|
WV9126504|CR|14034DEF1A184D8CE043814FD8814D8C|1.0||0.75|0.6|0.15|||1.0|R|
WW4617604|CD|14034DEF19E54D8CE043814FD8814D8C|1.0||6.75|2.3|0.95||||X|
WW4617604|CR|14034DEF19E64D8CE043814FD8814D8C|1.0||6.75|2.3|0.95||||R|
WX2816604|CD|14034DEF1F014D8CE043814FD8814D8C|1.0||0.25||||||X|
WX2816604|CR|14034DEF1F024D8CE043814FD8814D8C|1.0||0.25||||||R|
WX4141304|CD|14034DEF1D884D8CE043814FD8814D8C|1.0||1.0||||||X|
WX4141304|CR|14034DEF1D894D8CE043814FD8814D8C|1.0||1.0||||||R|
WY8019904|CR|14034DEF20054D8CE043814FD8814D8C|1.0|||||||400.0|R|
WY8150304|CD|14034DEF1FC74D8CE043814FD8814D8C|1.0||0.5|2.7|0.8|||1.0|X|
WY8150304|CR|14034DEF1FC84D8CE043814FD8814D8C|1.0||0.5|2.7|0.8|||1.0|R|
XA2669104|CD|14034DEF1FD14D8CE043814FD8814D8C|1.0||1.5||||||X|
