entity_emp_id|obj_id|ver_nbr|entity_id|entity_afltn_id|emp_stat_cd|emp_typ_cd|base_slry_amt|prmry_ind|actv_ind|last_updt_dt|prmry_dept_cd|emp_id|emp_rec_id|
KFS3799|KFS3799|1.0|KFS3799|KFS3799|A|P|50000.0|Y|Y|20121207233013|EA-BUSE|0000210435|1|
KFS3800|KFS3800|1.0|KFS3800|KFS3800|A|N|50000.0|Y|Y|20121207233013|BL-GEOL|0000211489|1|
KFS3801|KFS3801|1.0|KFS3801|KFS3801|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000212261|1|
KFS3802|KFS3802|1.0|KFS3802|KFS3802|A|P|50000.0|Y|Y|20121207233013|SB-BURS|0000213003|1|
KFS3803|KFS3803|1.0|KFS3803|KFS3803|A|N|50000.0|Y|Y|20121207233013|BL-VPIT|0000213081|1|
KFS3804|KFS3804|1.0|KFS3804|KFS3804|A|N|50000.0|Y|Y|20121207233013|UA-VPIT|0000213101|1|
KFS3805|KFS3805|1.0|KFS3805|KFS3805|A|P|50000.0|Y|Y|20121207233013|BL-LAWS|0000213624|1|
KFS3806|KFS3806|1.0|KFS3806|KFS3806|A|N|50000.0|Y|Y|20121207233013|IN-PEDC|0000213814|1|
KFS3807|KFS3807|1.0|KFS3807|KFS3807|T|P|50000.0|Y|Y|20121207233013||0000213949|1|
KFS3808|KFS3808|1.0|KFS3808|KFS3808|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000214148|1|
KFS3809|KFS3809|1.0|KFS3809|KFS3809|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000214608|1|
KFS3810|KFS3810|1.0|KFS3810|KFS3810|A|P|50000.0|Y|Y|20121207233013|IN-DMOT|0000214986|1|
KFS3811|KFS3811|1.0|KFS3811|KFS3811|A|P|50000.0|Y|Y|20121207233013|EA-REGR|0000215049|1|
KFS3812|KFS3812|1.0|KFS3812|KFS3812|A|N|50000.0|Y|Y|20121207233013|IN-ETEC|0000215207|1|
KFS3813|KFS3813|1.0|KFS3813|KFS3813|T|P|50000.0|Y|Y|20121207233013||0000215396|1|
KFS3814|KFS3814|1.0|KFS3814|KFS3814|A|P|50000.0|Y|Y|20121207233013|SE-ACCT|0000215706|1|
KFS3815|KFS3815|1.0|KFS3815|KFS3815|A|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000216049|1|
KFS3816|KFS3816|1.0|KFS3816|KFS3816|A|P|50000.0|Y|Y|20121207233013|EA-BOOK|0000216872|1|
KFS3817|KFS3817|1.0|KFS3817|KFS3817|A|N|50000.0|Y|Y|20121207233013|IN-INFO|0000217384|1|
KFS3818|KFS3818|1.0|KFS3818|KFS3818|A|P|50000.0|Y|Y|20121207233013|NW-EDUC|0000217432|1|
KFS3819|KFS3819|1.0|KFS3819|KFS3819|A|P|50000.0|Y|Y|20121207233013|SE-ATHL|0000217601|1|
KFS3820|KFS3820|1.0|KFS3820|KFS3820|A|P|50000.0|Y|Y|20121207233013|BL-REL|0000217675|1|
KFS3821|KFS3821|1.0|KFS3821|KFS3821|A|N|50000.0|Y|Y|20121207233013|IN-PDCE|0000218119|1|
KFS3822|KFS3822|1.0|KFS3822|KFS3822|A|N|50000.0|Y|Y|20121207233013||0000218230|1|
KFS3823|KFS3823|1.0|KFS3823|KFS3823|A|N|50000.0|Y|Y|20121207233013|IN-PDVL|0000218391|1|
KFS3824|KFS3824|1.0|KFS3824|KFS3824|T|P|50000.0|Y|Y|20121207233013|IN-RESG|0000218583|1|
KFS3825|KFS3825|1.0|KFS3825|KFS3825|A|P|50000.0|Y|Y|20121207233013|NW-CSER|0000218763|1|
KFS3826|KFS3826|1.0|KFS3826|KFS3826|T|P|50000.0|Y|Y|20121207233013||0000219113|1|
KFS3827|KFS3827|1.0|KFS3827|KFS3827|A|P|50000.0|Y|Y|20121207233013|SB-ACAD|0000219119|1|
KFS3828|KFS3828|1.0|KFS3828|KFS3828|A|P|50000.0|Y|Y|20121207233013|IN-EDUC|0000219204|1|
KFS3829|KFS3829|1.0|KFS3829|KFS3829|A|P|50000.0|Y|Y|20121207233013|EA-CHP|0000219463|1|
KFS3830|KFS3830|1.0|KFS3830|KFS3830|A|P|50000.0|Y|Y|20121207233013|EA-SACT|0000219602|1|
KFS3831|KFS3831|1.0|KFS3831|KFS3831|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000219965|1|
KFS3832|KFS3832|1.0|KFS3832|KFS3832|A|P|50000.0|Y|Y|20121207233013|BL-SPHS|0000220719|1|
KFS3833|KFS3833|1.0|KFS3833|KFS3833|A|P|50000.0|Y|Y|20121207233013|IN-ECON|0000220788|1|
KFS3834|KFS3834|1.0|KFS3834|KFS3834|A|P|50000.0|Y|Y|20121207233013|SB-AUX|0000221096|1|
KFS3835|KFS3835|1.0|KFS3835|KFS3835|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000221320|1|
KFS3836|KFS3836|1.0|KFS3836|KFS3836|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000221353|1|
KFS3837|KFS3837|1.0|KFS3837|KFS3837|A|P|50000.0|Y|Y|20121207233013|IN-PADO|0000221385|1|
KFS3838|KFS3838|1.0|KFS3838|KFS3838|A|P|50000.0|Y|Y|20121207233013|BL-WEUR|0000221546|1|
KFS3839|KFS3839|1.0|KFS3839|KFS3839|A|P|50000.0|Y|Y|20121207233013|KO-EXEC|0000221692|1|
KFS3840|KFS3840|1.0|KFS3840|KFS3840|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000221981|1|
KFS3841|KFS3841|1.0|KFS3841|KFS3841|A|P|50000.0|Y|Y|20121207233013|BL-BI|0000223771|1|
KFS3842|KFS3842|1.0|KFS3842|KFS3842|A|P|50000.0|Y|Y|20121207233013|IN-IRET|0000224170|1|
KFS3843|KFS3843|1.0|KFS3843|KFS3843|A|P|50000.0|Y|Y|20121207233013|IN-ATHL|0000224365|1|
KFS3844|KFS3844|1.0|KFS3844|KFS3844|A|N|50000.0|Y|Y|20121207233013|IN-RSDT|0000224586|1|
KFS3845|KFS3845|1.0|KFS3845|KFS3845|A|P|50000.0|Y|Y|20121207233013|IN-SURC|0000225477|1|
KFS3846|KFS3846|1.0|KFS3846|KFS3846|A|P|50000.0|Y|Y|20121207233013|IN-FAMM|0000225486|1|
KFS3847|KFS3847|1.0|KFS3847|KFS3847|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000226165|1|
KFS3848|KFS3848|1.0|KFS3848|KFS3848|A|P|50000.0|Y|Y|20121207233013|IN-DMAN|0000226583|1|
KFS3849|KFS3849|1.0|KFS3849|KFS3849|A|P|50000.0|Y|Y|20121207233013|IN-STLI|0000226997|1|
KFS3850|KFS3850|1.0|KFS3850|KFS3850|A|P|50000.0|Y|Y|20121207233013|IN-DMFA|0000227397|1|
KFS3851|KFS3851|1.0|KFS3851|KFS3851|A|P|50000.0|Y|Y|20121207233013|BL-SPHS|0000227454|1|
KFS3852|KFS3852|1.0|KFS3852|KFS3852|A|P|50000.0|Y|Y|20121207233013|UA-SREL|0000227550|1|
KFS3853|KFS3853|1.0|KFS3853|KFS3853|A|P|50000.0|Y|Y|20121207233013|BL-EDUC|0000228255|1|
KFS3854|KFS3854|1.0|KFS3854|KFS3854|A|N|50000.0|Y|Y|20121207233013|IN-MUS|0000228347|1|
KFS3855|KFS3855|1.0|KFS3855|KFS3855|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000228695|1|
KFS3856|KFS3856|1.0|KFS3856|KFS3856|T|N|50000.0|Y|Y|20121207233013||0000228863|1|
KFS3857|KFS3857|1.0|KFS3857|KFS3857|A|P|50000.0|Y|Y|20121207233013|IN-PBIO|0000229023|1|
KFS3858|KFS3858|1.0|KFS3858|KFS3858|A|P|50000.0|Y|Y|20121207233013|KO-GENA|0000229293|1|
KFS3859|KFS3859|1.0|KFS3859|KFS3859|A|P|50000.0|Y|Y|20121207233013|BL-ARSD|0000229380|1|
KFS3860|KFS3860|1.0|KFS3860|KFS3860|A|P|50000.0|Y|Y|20121207233013|IN-BIOM|0000229848|1|
KFS3861|KFS3861|1.0|KFS3861|KFS3861|A|P|50000.0|Y|Y|20121207233013|IN-SLIS|0000231085|1|
KFS3862|KFS3862|1.0|KFS3862|KFS3862|A|P|50000.0|Y|Y|20121207233013|UA-VPIT|0000231656|1|
KFS3863|KFS3863|1.0|KFS3863|KFS3863|A|P|50000.0|Y|Y|20121207233013|UA-PUR|0000231660|1|
KFS3864|KFS3864|1.0|KFS3864|KFS3864|A|P|50000.0|Y|Y|20121207233013|IN-SOCW|0000231672|1|
KFS3865|KFS3865|1.0|KFS3865|KFS3865|A|N|50000.0|Y|Y|20121207233013|IN-PGEN|0000231784|1|
KFS3866|KFS3866|1.0|KFS3866|KFS3866|A|P|50000.0|Y|Y|20121207233013|SB-ENG|0000231942|1|
KFS3867|KFS3867|1.0|KFS3867|KFS3867|A|P|50000.0|Y|Y|20121207233013|KO-GENA|0000231986|1|
KFS3868|KFS3868|1.0|KFS3868|KFS3868|A|P|50000.0|Y|Y|20121207233013|IN-COMM|0000232213|1|
KFS3869|KFS3869|1.0|KFS3869|KFS3869|T|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000232412|1|
KFS3870|KFS3870|1.0|KFS3870|KFS3870|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000232521|1|
KFS3871|KFS3871|1.0|KFS3871|KFS3871|A|P|50000.0|Y|Y|20121207233013|IN-INFD|0000232577|1|
KFS3872|KFS3872|1.0|KFS3872|KFS3872|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000232815|1|
KFS3873|KFS3873|1.0|KFS3873|KFS3873|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000232985|1|
KFS3874|KFS3874|1.0|KFS3874|KFS3874|A|P|50000.0|Y|Y|20121207233013|EA-SMD|0000233062|1|
KFS3875|KFS3875|1.0|KFS3875|KFS3875|A|P|50000.0|Y|Y|20121207233013|IN-DSAD|0000233156|1|
KFS3876|KFS3876|1.0|KFS3876|KFS3876|A|N|50000.0|Y|Y|20121207233013|BL-GEOL|0000233523|1|
KFS3877|KFS3877|1.0|KFS3877|KFS3877|A|P|50000.0|Y|Y|20121207233013|IN-OBGY|0000233939|1|
KFS3878|KFS3878|1.0|KFS3878|KFS3878|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000234548|1|
KFS3879|KFS3879|1.0|KFS3879|KFS3879|A|P|50000.0|Y|Y|20121207233013|IN-UROL|0000234967|1|
KFS3880|KFS3880|1.0|KFS3880|KFS3880|A|P|50000.0|Y|Y|20121207233013|IN-HEMO|0000235829|1|
KFS3881|KFS3881|1.0|KFS3881|KFS3881|A|P|50000.0|Y|Y|20121207233013|EA-BUSM|0000236216|1|
KFS3882|KFS3882|1.0|KFS3882|KFS3882|A|P|50000.0|Y|Y|20121207233013|IN-PUPA|0000236542|1|
KFS3883|KFS3883|1.0|KFS3883|KFS3883|A|P|50000.0|Y|Y|20121207233013|BL-BUS|0000236965|1|
KFS3884|KFS3884|1.0|KFS3884|KFS3884|A|N|50000.0|Y|Y|20121207233013|UA-ATHL|0000237313|1|
KFS3885|KFS3885|1.0|KFS3885|KFS3885|T|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000237863|1|
KFS3886|KFS3886|1.0|KFS3886|KFS3886|A|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000237921|1|
KFS3887|KFS3887|1.0|KFS3887|KFS3887|A|P|50000.0|Y|Y|20121207233013|EA-CENT|0000237963|1|
KFS3888|KFS3888|1.0|KFS3888|KFS3888|A|N|50000.0|Y|Y|20121207233013|SB-SUPT|0000238211|1|
KFS3889|KFS3889|1.0|KFS3889|KFS3889|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000238223|1|
KFS3890|KFS3890|1.0|KFS3890|KFS3890|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000238449|1|
KFS3891|KFS3891|1.0|KFS3891|KFS3891|A|N|50000.0|Y|Y|20121207233013|IN-PEDU|0000238570|1|
KFS3892|KFS3892|1.0|KFS3892|KFS3892|A|P|50000.0|Y|Y|20121207233013||0000238641|1|
KFS3893|KFS3893|1.0|KFS3893|KFS3893|T|P|50000.0|Y|Y|20121207233013|BL-IUCF|0000239270|1|
KFS3894|KFS3894|1.0|KFS3894|KFS3894|A|P|50000.0|Y|Y|20121207233013|BL-VPIT|0000239657|1|
KFS3895|KFS3895|1.0|KFS3895|KFS3895|A|P|50000.0|Y|Y|20121207233013|KO-MREL|0000239818|1|
KFS3896|KFS3896|1.0|KFS3896|KFS3896|A|P|50000.0|Y|Y|20121207233013|SE-MDSV|0000239848|1|
KFS3897|KFS3897|1.0|KFS3897|KFS3897|A|P|50000.0|Y|Y|20121207233013|BL-BI|0000240539|1|
KFS3898|KFS3898|1.0|KFS3898|KFS3898|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000240951|1|
KFS3899|KFS3899|1.0|KFS3899|KFS3899|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000241060|1|
KFS3900|KFS3900|1.0|KFS3900|KFS3900|A|N|50000.0|Y|Y|20121207233013|BL-CTED|0000241282|1|
KFS3901|KFS3901|1.0|KFS3901|KFS3901|A|P|50000.0|Y|Y|20121207233013|EA-CHCR|0000241712|1|
KFS3902|KFS3902|1.0|KFS3902|KFS3902|A|P|50000.0|Y|Y|20121207233013|IN-DMOT|0000241718|1|
KFS3903|KFS3903|1.0|KFS3903|KFS3903|A|P|50000.0|Y|Y|20121207233013|IN-GAST|0000241843|1|
KFS3904|KFS3904|1.0|KFS3904|KFS3904|A|P|50000.0|Y|Y|20121207233013|BL-GERM|0000241986|1|
KFS3905|KFS3905|1.0|KFS3905|KFS3905|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000242105|1|
KFS3906|KFS3906|1.0|KFS3906|KFS3906|A|P|50000.0|Y|Y|20121207233013|SB-SBUE|0000242134|1|
KFS3907|KFS3907|1.0|KFS3907|KFS3907|A|P|50000.0|Y|Y|20121207233013|EA-ADMS|0000243018|1|
KFS3908|KFS3908|1.0|KFS3908|KFS3908|A|P|50000.0|Y|Y|20121207233013|KO-BUS|0000243128|1|
KFS3909|KFS3909|1.0|KFS3909|KFS3909|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000243324|1|
KFS3910|KFS3910|1.0|KFS3910|KFS3910|A|P|50000.0|Y|Y|20121207233013|IN-CANC|0000243650|1|
KFS3911|KFS3911|1.0|KFS3911|KFS3911|A|P|50000.0|Y|Y|20121207233013|EA-ACDS|0000243729|1|
KFS3912|KFS3912|1.0|KFS3912|KFS3912|A|P|50000.0|Y|Y|20121207233013|SB-COIS|0000243791|1|
KFS3913|KFS3913|1.0|KFS3913|KFS3913|A|N|50000.0|Y|Y|20121207233013|IN-UCOL|0000244035|1|
KFS3914|KFS3914|1.0|KFS3914|KFS3914|A|P|50000.0|Y|Y|20121207233013|IN-DLS|0000244494|1|
KFS3915|KFS3915|1.0|KFS3915|KFS3915|A|P|50000.0|Y|Y|20121207233013|IN-ECON|0000245160|1|
KFS3916|KFS3916|1.0|KFS3916|KFS3916|A|P|50000.0|Y|Y|20121207233013|IN-COMM|0000245164|1|
KFS3917|KFS3917|1.0|KFS3917|KFS3917|A|N|50000.0|Y|Y|20121207233013|BA-PARK|0000245273|1|
KFS3918|KFS3918|1.0|KFS3918|KFS3918|A|P|50000.0|Y|Y|20121207233013|BA-IMAU|0000245754|1|
KFS3919|KFS3919|1.0|KFS3919|KFS3919|A|N|50000.0|Y|Y|20121207233013|BL-CHEM|0000246526|1|
KFS3920|KFS3920|1.0|KFS3920|KFS3920|A|P|50000.0|Y|Y|20121207233013|UA-ALUM|0000247854|1|
KFS3921|KFS3921|1.0|KFS3921|KFS3921|A|P|50000.0|Y|Y|20121207233013|IN-PEDC|0000247864|1|
KFS3922|KFS3922|1.0|KFS3922|KFS3922|A|N|50000.0|Y|Y|20121207233013|IN-OBGY|0000249149|1|
KFS3923|KFS3923|1.0|KFS3923|KFS3923|A|P|50000.0|Y|Y|20121207233013|IN-AHLT|0000249887|1|
KFS3924|KFS3924|1.0|KFS3924|KFS3924|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000250221|1|
KFS3925|KFS3925|1.0|KFS3925|KFS3925|A|P|50000.0|Y|Y|20121207233013|EA-SACT|0000250245|1|
KFS3926|KFS3926|1.0|KFS3926|KFS3926|P|P|50000.0|Y|Y|20121207233013|UA-VPAD|0000250589|1|
KFS3927|KFS3927|1.0|KFS3927|KFS3927|A|P|50000.0|Y|Y|20121207233013|UA-TREA|0000250769|1|
KFS3928|KFS3928|1.0|KFS3928|KFS3928|A|N|50000.0|Y|Y|20121207233013|IN-DMOT|0000251583|1|
KFS3929|KFS3929|1.0|KFS3929|KFS3929|A|N|50000.0|Y|Y|20121207233013|IN-PPUL|0000251812|1|
KFS3930|KFS3930|1.0|KFS3930|KFS3930|A|P|50000.0|Y|Y|20121207233013|EA-EXAF|0000251910|1|
KFS3931|KFS3931|1.0|KFS3931|KFS3931|A|N|50000.0|Y|Y|20121207233013|BL-BI|0000251970|1|
KFS3932|KFS3932|1.0|KFS3932|KFS3932|A|P|50000.0|Y|Y|20121207233013|IN-REGR|0000252169|1|
KFS3933|KFS3933|1.0|KFS3933|KFS3933|A|P|50000.0|Y|Y|20121207233013|KO-EDUC|0000252314|1|
KFS3934|KFS3934|1.0|KFS3934|KFS3934|A|P|50000.0|Y|Y|20121207233013|BL-CHEM|0000252413|1|
KFS3935|KFS3935|1.0|KFS3935|KFS3935|A|P|50000.0|Y|Y|20121207233013|IN-EXTA|0000252615|1|
KFS3936|KFS3936|1.0|KFS3936|KFS3936|A|P|50000.0|Y|Y|20121207233013|EA-BUSE|0000252616|1|
KFS3937|KFS3937|1.0|KFS3937|KFS3937|A|N|50000.0|Y|Y|20121207233013|IN-HERR|0000252653|1|
KFS3938|KFS3938|1.0|KFS3938|KFS3938|A|P|50000.0|Y|Y|20121207233013|IN-SHSR|0000252749|1|
KFS3939|KFS3939|1.0|KFS3939|KFS3939|A|P|50000.0|Y|Y|20121207233013|SE-PHYP|0000253565|1|
KFS3940|KFS3940|1.0|KFS3940|KFS3940|A|P|50000.0|Y|Y|20121207233013|EA-BUSE|0000254012|1|
KFS3941|KFS3941|1.0|KFS3941|KFS3941|A|P|50000.0|Y|Y|20121207233013|EA-AAOA|0000254091|1|
KFS3942|KFS3942|1.0|KFS3942|KFS3942|A|P|50000.0|Y|Y|20121207233013|SE-EXEC|0000254094|1|
KFS3943|KFS3943|1.0|KFS3943|KFS3943|A|N|50000.0|Y|Y|20121207233013|IN-PDTS|0000254597|1|
KFS3944|KFS3944|1.0|KFS3944|KFS3944|A|P|50000.0|Y|Y|20121207233013|EA-INPR|0000254734|1|
KFS3945|KFS3945|1.0|KFS3945|KFS3945|A|P|50000.0|Y|Y|20121207233013|EA-INPR|0000254738|1|
KFS3946|KFS3946|1.0|KFS3946|KFS3946|A|P|50000.0|Y|Y|20121207233013|SB-CHAN|0000254776|1|
KFS3947|KFS3947|1.0|KFS3947|KFS3947|A|P|50000.0|Y|Y|20121207233013|BL-CIA|0000255275|1|
KFS3948|KFS3948|1.0|KFS3948|KFS3948|A|P|50000.0|Y|Y|20121207233013|IN-COMM|0000255701|1|
KFS3949|KFS3949|1.0|KFS3949|KFS3949|P|P|50000.0|Y|Y|20121207233013|SB-EDUC|0000255884|1|
KFS3950|KFS3950|1.0|KFS3950|KFS3950|A|P|50000.0|Y|Y|20121207233013|NW-CSP|0000256038|1|
KFS3951|KFS3951|1.0|KFS3951|KFS3951|A|N|50000.0|Y|Y|20121207233013|BL-PSY|0000256229|1|
KFS3952|KFS3952|1.0|KFS3952|KFS3952|A|P|50000.0|Y|Y|20121207233013|BL-SPEA|0000256288|1|
KFS3953|KFS3953|1.0|KFS3953|KFS3953|A|P|50000.0|Y|Y|20121207233013|IN-DLS|0000256495|1|
KFS3954|KFS3954|1.0|KFS3954|KFS3954|A|P|50000.0|Y|Y|20121207233013|BL-PHYS|0000257157|1|
KFS3955|KFS3955|1.0|KFS3955|KFS3955|A|P|50000.0|Y|Y|20121207233013|UA-ACAV|0000257638|1|
KFS3956|KFS3956|1.0|KFS3956|KFS3956|A|P|50000.0|Y|Y|20121207233013|UA-FMOP|0000258069|1|
KFS3957|KFS3957|1.0|KFS3957|KFS3957|A|P|50000.0|Y|Y|20121207233013|SE-BUS|0000258440|1|
KFS3958|KFS3958|1.0|KFS3958|KFS3958|A|N|50000.0|Y|Y|20121207233013|IN-OBGY|0000258907|1|
KFS3959|KFS3959|1.0|KFS3959|KFS3959|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000259398|1|
KFS3960|KFS3960|1.0|KFS3960|KFS3960|A|P|50000.0|Y|Y|20121207233013|SE-GENA|0000259526|1|
KFS3961|KFS3961|1.0|KFS3961|KFS3961|T|P|50000.0|Y|Y|20121207233013|KO-SACT|0000260119|1|
KFS3962|KFS3962|1.0|KFS3962|KFS3962|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000260993|1|
KFS3963|KFS3963|1.0|KFS3963|KFS3963|A|P|50000.0|Y|Y|20121207233013|SE-SSER|0000261595|1|
KFS3964|KFS3964|1.0|KFS3964|KFS3964|A|P|50000.0|Y|Y|20121207233013|IN-PULM|0000262127|1|
KFS3965|KFS3965|1.0|KFS3965|KFS3965|A|P|50000.0|Y|Y|20121207233013|NW-SPEA|0000262214|1|
KFS3966|KFS3966|1.0|KFS3966|KFS3966|A|P|50000.0|Y|Y|20121207233013|BL-PSY|0000262483|1|
KFS3967|KFS3967|1.0|KFS3967|KFS3967|A|P|50000.0|Y|Y|20121207233013|SE-BUS|0000263223|1|
KFS3968|KFS3968|1.0|KFS3968|KFS3968|T|P|50000.0|Y|Y|20121207233013|IN-RESG|0000263879|1|
KFS3969|KFS3969|1.0|KFS3969|KFS3969|A|P|50000.0|Y|Y|20121207233013|IN-DMOO|0000264238|1|
KFS3970|KFS3970|1.0|KFS3970|KFS3970|A|N|50000.0|Y|Y|20121207233013|BL-CSCI|0000264272|1|
KFS3971|KFS3971|1.0|KFS3971|KFS3971|A|P|50000.0|Y|Y|20121207233013|IN-RESG|0000264418|1|
KFS3972|KFS3972|1.0|KFS3972|KFS3972|A|P|50000.0|Y|Y|20121207233013|SB-PAUA|0000264579|1|
KFS3973|KFS3973|1.0|KFS3973|KFS3973|A|P|50000.0|Y|Y|20121207233013|IN-MDCO|0000264678|1|
KFS3974|KFS3974|1.0|KFS3974|KFS3974|A|P|50000.0|Y|Y|20121207233013|IN-CARD|0000264805|1|
KFS3975|KFS3975|1.0|KFS3975|KFS3975|A|P|50000.0|Y|Y|20121207233013|SE-EXEC|0000265727|1|
KFS3976|KFS3976|1.0|KFS3976|KFS3976|A|P|50000.0|Y|Y|20121207233013|SB-COMR|0000265774|1|
KFS3977|KFS3977|1.0|KFS3977|KFS3977|A|P|50000.0|Y|Y|20121207233013|SB-NURF|0000265905|1|
KFS3978|KFS3978|1.0|KFS3978|KFS3978|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000266254|1|
KFS3979|KFS3979|1.0|KFS3979|KFS3979|A|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000266433|1|
KFS3980|KFS3980|1.0|KFS3980|KFS3980|A|P|50000.0|Y|Y|20121207233013|IN-NURS|0000266941|1|
KFS3981|KFS3981|1.0|KFS3981|KFS3981|A|N|50000.0|Y|Y|20121207233013|IN-PEDC|0000267238|1|
KFS3982|KFS3982|1.0|KFS3982|KFS3982|A|P|50000.0|Y|Y|20121207233013|IN-INFO|0000267660|1|
KFS3983|KFS3983|1.0|KFS3983|KFS3983|A|P|50000.0|Y|Y|20121207233013|EA-HUFA|0000267782|1|
KFS3984|KFS3984|1.0|KFS3984|KFS3984|A|N|50000.0|Y|Y|20121207233013|BL-SPHS|0000268588|1|
KFS3985|KFS3985|1.0|KFS3985|KFS3985|A|P|50000.0|Y|Y|20121207233013|IA-HDEP|0000268727|1|
KFS3986|KFS3986|1.0|KFS3986|KFS3986|A|N|50000.0|Y|Y|20121207233013|BA-RPAS|0000268817|1|
KFS3987|KFS3987|1.0|KFS3987|KFS3987|A|P|50000.0|Y|Y|20121207233013|IN-ENDC|0000270829|1|
KFS3988|KFS3988|1.0|KFS3988|KFS3988|T|N|50000.0|Y|Y|20121207233013|BL-GEOL|0000272673|1|
KFS3989|KFS3989|1.0|KFS3989|KFS3989|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000273023|1|
KFS3990|KFS3990|1.0|KFS3990|KFS3990|A|P|50000.0|Y|Y|20121207233013|BL-RUAD|0000273435|1|
KFS3991|KFS3991|1.0|KFS3991|KFS3991|A|P|50000.0|Y|Y|20121207233013|IN-LAW|0000273509|1|
KFS3992|KFS3992|1.0|KFS3992|KFS3992|A|P|50000.0|Y|Y|20121207233013|EA-INPR|0000273936|1|
KFS3993|KFS3993|1.0|KFS3993|KFS3993|A|N|50000.0|Y|Y|20121207233013|IN-PNEO|0000273963|1|
KFS3994|KFS3994|1.0|KFS3994|KFS3994|A|P|50000.0|Y|Y|20121207233013|SB-FAFF|0000274029|1|
KFS3995|KFS3995|1.0|KFS3995|KFS3995|A|P|50000.0|Y|Y|20121207233013|BA-RPAS|0000274174|1|
KFS3996|KFS3996|1.0|KFS3996|KFS3996|A|P|50000.0|Y|Y|20121207233013|NW-GENA|0000274783|1|
KFS3997|KFS3997|1.0|KFS3997|KFS3997|A|P|50000.0|Y|Y|20121207233013|BL-BL|0000275017|1|
KFS3998|KFS3998|1.0|KFS3998|KFS3998|A|P|50000.0|Y|Y|20121207233013|SE-ADMS|0000275135|1|
KFS3999|KFS3999|1.0|KFS3999|KFS3999|A|P|50000.0|Y|Y|20121207233013|BL-OSFA|0000275848|1|
KFS4000|KFS4000|1.0|KFS4000|KFS4000|A|P|50000.0|Y|Y|20121207233013|SE-SAID|0000276127|1|
KFS4001|KFS4001|1.0|KFS4001|KFS4001|A|P|50000.0|Y|Y|20121207233013|IN-FDEV|0000276224|1|
KFS4002|KFS4002|1.0|KFS4002|KFS4002|A|P|50000.0|Y|Y|20121207233014|BL-NEUS|0000276917|1|
KFS4003|KFS4003|1.0|KFS4003|KFS4003|A|P|50000.0|Y|Y|20121207233014|IN-ANES|0000276926|1|
KFS4004|KFS4004|1.0|KFS4004|KFS4004|A|N|50000.0|Y|Y|20121207233014|IN-LAW|0000277035|1|
KFS4005|KFS4005|1.0|KFS4005|KFS4005|A|P|50000.0|Y|Y|20121207233014|BL-DFAC|0000277228|1|
KFS4006|KFS4006|1.0|KFS4006|KFS4006|A|P|50000.0|Y|Y|20121207233014|BL-CHEM|0000278193|1|
KFS4007|KFS4007|1.0|KFS4007|KFS4007|A|P|50000.0|Y|Y|20121207233014|EA-EXTL|0000279185|1|
KFS4008|KFS4008|1.0|KFS4008|KFS4008|A|P|50000.0|Y|Y|20121207233014|BL-LIBR|0000279391|1|
KFS4009|KFS4009|1.0|KFS4009|KFS4009|A|P|50000.0|Y|Y|20121207233014|BL-HPER|0000279472|1|
KFS4010|KFS4010|1.0|KFS4010|KFS4010|A|P|50000.0|Y|Y|20121207233014|IN-MATH|0000280097|1|
KFS4011|KFS4011|1.0|KFS4011|KFS4011|A|P|50000.0|Y|Y|20121207233014|SE-BUS|0000280248|1|
KFS4012|KFS4012|1.0|KFS4012|KFS4012|A|P|50000.0|Y|Y|20121207233014|BL-PSY|0000280423|1|
KFS4013|KFS4013|1.0|KFS4013|KFS4013|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000280470|1|
KFS4014|KFS4014|1.0|KFS4014|KFS4014|A|P|50000.0|Y|Y|20121207233014|BL-PSY|0000280535|1|
