univ_fiscal_yr|fin_coa_cd|account_nbr|fin_object_cd|fin_sub_obj_cd|obj_id|ver_nbr|fin_sub_obj_cd_nm|fin_subobj_shrt_nm|fin_subobj_actv_cd|
2013.0|BL|1031400|5000|SGS|5520c2ed-84e4-49c4-9af2-b9669d889593|2.0|Grant Support Supplies|Gnt Support|Y|
2013.0|BL|1031400|5000|SLB|f27fb590-dd48-4fe6-bd43-b544dc5cc5c1|2.0|Labs Supplies|Labs Supply|Y|
2013.0|BL|1031400|5000|SLN|c2e50180-4465-4b4e-8260-9f56d057b518|2.0|LAN Supplies|LAN|Y|
2013.0|BL|1031400|5000|SRF|e94448fe-4d8a-44fd-abda-8f27218b8061|2.0|Retired Faculty Supplies|Retired Fac|Y|
2013.0|BL|1031400|5000|SSC|6a5b4a05-5d5a-448f-904e-edc0097c7ce4|2.0|Secretarial Supplies|Secreterial|Y|
2013.0|BL|1031400|5000|SSR|b73827c4-eca4-4ef2-8d99-f82ccd2ee569|2.0|Student Recruitment|GS Recruit|Y|
2013.0|BL|1031400|5000|SSS|7a7f54d1-8784-495e-af32-e3a7701d18d8|2.0|Social Student Supplies|Social GS|Y|
2013.0|BL|1031400|5000|STS|e58f0961-8afd-4e65-a5ac-86075db8d2ed|2.0|Tech Support Supplies|Tech Support|Y|
2013.0|BL|1031400|7900|SBS|1cf1291b-4711-4b1c-b1f9-93618a724660|2.0|S BREHM COMPENSATION|s brehm|Y|
2013.0|EA|0308160|8160|07|dddb1e3c-9414-4e24-a55e-7d979b50aff3|2.0|SUM I BURSAR AR|SUM I AR|Y|
2013.0|EA|0308160|8160|08|884f289b-698c-46c1-9737-b24a3f2e3cd3|2.0|FALL BURSAR AR|FALL AR|Y|
2013.0|EA|0308160|8160|09|327b1202-8ac2-4df4-a3da-01cd502359a5|2.0|SPRING BURSAR AR|SPRING AR|Y|
2013.0|EA|0308160|8160|10|02d8977f-54e9-444d-9f10-5c1b5b2a7d19|2.0|SUM II BURSAR AR|SUM II AR|Y|
2013.0|EA|0308460|8460|07|973d0954-c1bc-4673-8a41-51db9ac6cdd0|2.0|SUMMER 1 PREPAID|SUM 1 PPD|Y|
2013.0|EA|0308460|8460|10|4d4bcaf7-f9f3-49b2-9341-6327092cc561|2.0|SUMMER 2 PREPAID|SUM 2 PPD|Y|
2013.0|EA|0309060|9060|07|bd12fcb1-dde2-4275-b9bb-ccfc32585533|2.0|SUM I DEF REV|SUM I DF RV|Y|
2013.0|EA|0309060|9060|10|57d5633a-9ddb-4a99-a966-6f1fa54cd5ad|2.0|SUM II DEF REV|SUM II DF RV|Y|
2013.0|EA|0309060|9080|UNA|b399fbd1-e940-45dc-b350-65ad0e204b25|2.0|UNAPPLIED PAYMENTS|UNAPPLIED|Y|
2013.0|EA|0309465|9465|07|60027f0e-d323-4b99-b91c-e9403f6cd6f2|2.0|SUM II DEF REV|SUM II DF RV|Y|
2013.0|EA|0309465|9465|08|57680274-9d21-4dee-a405-aac4a63242d8|2.0|FALL DEF REV|FALL DF RV|Y|
2013.0|EA|0309465|9465|09|aaa9ba94-b897-4266-85e9-6559e82f9aca|2.0|SPRING DEF REV|SPRING DF RV|Y|
2013.0|EA|0309465|9465|10|3ed3e027-a168-48e1-b415-14c06215bedd|2.0|SUM II DEF REV|SUM II DF RV|Y|
2013.0|EA|0366500|4008|041|a8ba1496-43e5-4334-bc78-5c4583bf29c2|2.0|Special Events Alloc|Spec Events|Y|
2013.0|EA|0366500|9977|041|455fd72a-bce2-415d-80d0-20878c594089|2.0|Special Events Alloc|Spec Events|Y|
2013.0|EA|0366513|7900|020|00527151-d305-4458-b102-c1ec297b5380|2.0|CAMPUS CONTINGEN|CAMPUS CONTI|Y|
2013.0|EA|0366513|7900|040|01d09326-1e3f-4e90-9edd-60c56f91ff4a|2.0|COMP SERV ALLOC|COMP SERV AL|Y|
2013.0|EA|0366513|7900|046|1374324c-22af-4578-acfd-7ab0509a0b33|2.0|RECLASS RESERVE|RECLASS RESE|Y|
2013.0|EA|0366513|7900|047|4afa4802-9cd0-4686-83b6-68728b5a7d29|2.0|LIBRARY AQUIT ALLO|LIBRARY AQUI|Y|
2013.0|EA|0366513|7900|048|5d2d7911-ae4c-49c1-8e74-e460f7ca76e0|2.0|ENROLL INIT ALLOC|ENROLL INIT|Y|
2013.0|EA|0366513|7900|049|f1f7e65a-1cea-41f5-a6b5-21fc2a04ea33|2.0|RETIREMENT PAY ALL|RETIREMENT P|Y|
2013.0|EA|0366513|7900|050|8b84bace-6d5a-44fc-87c2-9291dc77a058|2.0|FUND BAL ADDITION|FUND BAL ADD|Y|
2013.0|EA|0366513|7900|051|1b5dd4ae-8938-428b-b25b-4c208901cef0|2.0|STRATEGIC DIRECTIONS ALLOC|STR DIR ALLO|Y|
2013.0|EA|0366513|7900|052|8d7aa48b-8a02-42b8-991d-7939600fa889|2.0|FAC TEACH FOR EXCELLENCE|FAC EXCEL-TE|Y|
2013.0|EA|0366513|7900|053|491ccecb-f083-4d16-a4de-08c9d6c01af2|2.0|Quality Improvement Projects|Quality Impr|Y|
2013.0|EA|0366513|7900|BCP|33887671-775f-4d57-a50a-1c235e7772a7|2.0|BUDGET CONTINGENCY PLAN|B C Plan|Y|
2013.0|EA|0366513|7900|RET|8416f6a8-f87e-4a41-b53f-ffd13b2ba0df|2.0|1% RETENTION INITIATIVE|RETENTION|Y|
2013.0|EA|0366513|7900|UTX|707b2b0b-7dd4-4554-8ca4-c4762d30b55e|2.0|CONTINGENCY SAVINGS - UNIV TAX|Univ Tax Sav|Y|
2013.0|EA|0366520|4008|COL|4f9a8924-1455-4ad6-84b5-de3858ad57b5|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2013.0|EA|0366520|4008|FOC|61c752bf-5313-4b8d-beaf-042b263b6bb5|2.0|Focus on Arts funding|Focus Art|Y|
2013.0|EA|0366520|4008|GRA|250c88bc-34f7-46c6-81ba-17f603780d41|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2013.0|EA|0366520|4008|MLR|90c4d1a6-bcaa-4725-b2db-bb2555cdb128|2.0|Mailroom Allocation|Mailroom|Y|
2013.0|EA|0366520|4008|WCT|ce60281b-5ddc-4171-96db-4777e65ed4a7|2.0|WCTV support funds|WCTV|Y|
2013.0|EA|0366520|4078|PRO|a90c445e-91f8-4f31-b67d-360990cafc12|2.0|Professional Council Funds|Prof Counc|Y|
2013.0|EA|0366520|4078|STF|f41122f6-9767-4518-84ac-11455b73bba3|2.0|Staff Council Funds|Staff Counc|Y|
2013.0|EA|0366520|7900|000|79c62d12-1902-477a-8aba-b4e007504791|2.0|NEW BLDG START ALL|NEW BLDG STA|Y|
2013.0|EA|0366520|9977|COL|9a3ef711-f769-482b-b3ac-91ecaf6aa578|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2013.0|EA|0366520|9977|FOC|bbd1145f-f939-423f-a6fb-2dd6c6428ef5|2.0|Focus on Arts funding|Focus Art|Y|
2013.0|EA|0366520|9977|GRA|064754e9-fa27-4cce-807e-b6ead452bffc|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2013.0|EA|0366520|9977|MLR|629a8b4f-b673-4822-87b5-2d3188078d29|2.0|Mailroom Allocation|Mailroom|Y|
2013.0|EA|0366520|9977|WCT|13e5c1d6-164a-4ee9-a5d2-697db0d0a44f|2.0|WCTV support funds|WCTV|Y|
2013.0|EA|0366530|1110|TEC|80b8348f-3350-4780-839f-d77777563554|2.0|TECH FUNDING|tech fund|Y|
2013.0|EA|0366530|1110|UNI|d3219af0-9b4a-4f3d-93fe-7eaa195efa0b|2.0|UNIVERSITY INITIATIVES|univ init|Y|
2013.0|EA|0366530|4008|ERF|d574749e-ccc9-4f5f-84a7-974b0727c68b|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2013.0|EA|0366530|4008|FCT|e22d2379-dc27-41d5-bb45-ec9bbffc4468|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2013.0|EA|0366530|4008|SLC|7c54de54-44d2-47b7-98d8-196d7398fc0a|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2013.0|EA|0366530|4008|TEC|39cc71f3-8f2a-4443-9644-a70b651c0757|2.0|BASE TECH FUND|tech fund|Y|
2013.0|EA|0366530|4008|UNI|77551bde-8822-43d6-b66b-379e948209da|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2013.0|EA|0366530|9956|DFC|8f8e6ea2-5704-47a2-95c4-4762401b24b8|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2013.0|EA|0366530|9956|DFS|d64849b6-ec8d-4b31-9e8c-e57bf4cb339a|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2013.0|EA|0366530|9977|ERF|2cc82ef3-1fc6-4f39-abbc-6f017aabd8f3|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2013.0|EA|0366530|9977|FCT|73375d06-0a24-4d95-bb69-9d4a1010391a|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2013.0|EA|0366530|9977|SLC|6d9f10f1-7eba-48cf-bd2e-622852af65f8|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2013.0|EA|0366530|9977|TEC|77466bc8-a853-4390-92d9-0b74ceb1dcf9|2.0|BASE TECH FUND|tech fund|Y|
2013.0|EA|0366530|9977|UNI|8f21c21f-a129-4dac-9be4-9e8c75256b34|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2013.0|EA|0366550|9970|UAC|2282a170-cd57-40cd-acb3-643d10655326|2.0|EQUIP REPLACE FUNDING UA COMPONENT|EQREP UA|Y|
2013.0|EA|0366571|4008|MSA|4483030e-7ddc-4e07-9e70-49c6b7cca2e2|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2013.0|EA|0366571|9977|MSA|a7c20e78-83f7-49fb-827d-ae730a88e9da|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2013.0|EA|0366586|1110|TEC|988f30a0-9897-423c-81cc-8fe767c70e07|2.0|STATE APPROP TECHNOLOGY|TECHNOLOGY|Y|
2013.0|EA|0366586|1110|UNI|194d638f-2f9e-4fe2-91d5-a040a77bf7e0|2.0|STATE APPROP UNIVERSITY INITIATIVES|UNIV INITVE|Y|
2013.0|EA|0366600|4008|040|b3c49779-445d-4300-a645-4c75961f3759|2.0|Alumni alloc|alumni|Y|
2013.0|EA|0366600|4008|041|75be9b17-c0c5-4ffb-a9fe-2ce62c429c9f|2.0|Special Events Allocation|Spec Events|Y|
2013.0|EA|0366600|4008|042|5fdae176-e503-4f05-9fd0-7cf6c9c2824d|2.0|Lively Arts Alloc|Lively Arts|Y|
2013.0|EA|0366600|4008|043|9b834b16-8291-4583-bd58-8e82ccbfca15|2.0|Gallery Allocation|Gallery|Y|
2013.0|EA|0366600|4008|ALU|9207210e-b356-4bfb-bc6a-54bb8dfa4841|2.0|ALUMNI RELATIONS|Alum|Y|
2013.0|EA|0366600|7900|040|a2ef4a2f-98f9-4b5c-8767-3f75a14cc804|2.0|ALUM ASSN ALLOT|ALUM ASSN AL|Y|
2013.0|EA|0366600|7900|041|752b1b78-7fbc-4414-92c4-f1d384bbce28|2.0|SPEC EVENT ALLOT|SPEC EVENT A|Y|
2013.0|EA|0366600|7900|042|c16efb34-3f63-4924-b930-b49157556615|2.0|LIVELY ARTS ALLOT|LIVELY ARTS|Y|
2013.0|EA|0366600|7900|043|dc22978b-117f-4d4f-96ef-9c823c9ea69e|2.0|FUND RAISING ALL|FUND RAISING|Y|
2013.0|EA|0366600|9977|040|5ac07a23-20d9-40d8-bf82-392c5ad42cf1|2.0|Alumni alloc|alumni|Y|
2013.0|EA|0366600|9977|041|5d5d7efa-c7f5-4aae-9ee6-1a270fda26c8|2.0|Special Events Allocation|Spec Events|Y|
2013.0|EA|0366600|9977|042|0c1d1fe2-d735-4ddb-8a77-88665288308b|2.0|Lively Arts Alloc|Lively Arts|Y|
2013.0|EA|0366600|9977|043|5d8c977d-39ab-4671-8bee-7bfba904397e|2.0|Gallery Allocation|Gallery|Y|
2013.0|EA|0366600|9977|ALU|20bd3574-b940-4a0b-b36b-a154703f8c99|2.0|ALUMNI RELATIONS|Alum|Y|
2013.0|EA|0367200|9977|ONB|bbada240-02b4-4458-8acd-65bb35b17398|2.0|ONBASE BUDGET ALLOCATION|ONB|Y|
2013.0|EA|0367235|9977|HMS|3d0cabd4-99b6-4f63-af0f-4540839bfb68|2.0|HRMS BUDGET ALLOCATION|HRMS|Y|
2013.0|EA|0367287|0110|SDC|ec39eae9-2389-45df-9983-32b5b172cb0b|2.0|SDC TUITION RESERVE|SDC TUIT RES|Y|
2013.0|EA|0367287|0703|WVR|afcd8d62-70a4-4df8-9156-64c6c8310964|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2013.0|EA|0367287|0790|WVR|24d2f79b-5375-4dd8-99e4-bc6c14b96363|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2013.0|EA|0367287|0791|WVR|6efd54b0-7f61-4e8a-bb45-ddef2b9d1272|2.0|SUM2 NON CR HR FEE DEFERRED-WVR|S2NCR DF-WVR|Y|
2013.0|EA|0367287|0890|WVR|5a76ab08-b8c8-470b-8245-eb1cce15d6a2|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2013.0|EA|0367287|0891|WVR|b644ceb8-9f9e-414e-b9c8-1b0763529113|2.0|FALL NON CR HR FEE DEFERRED-WVR|FLNCR DF-WVR|Y|
2013.0|EA|0367287|0990|WVR|8df1a40b-0e88-4283-83cf-2929e2e476af|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2013.0|EA|0367287|0991|WVR|20d71022-bb8b-449c-a186-d107a51fdd9e|2.0|SPRG NON CR HR FEE DEFERRED-WVR|SPNCR DF-WVR|Y|
2013.0|EA|0367287|1090|WVR|a0c7a07e-3b21-4c08-aaf5-119d23ac7419|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2013.0|EA|0367287|1091|WVR|48c13278-e5fb-4fe5-b3e6-be661c5712e7|2.0|SUM1 NON CR HR FEE DEFERRED-WVR|S1NCR DF-WVR|Y|
2013.0|EA|0367287|1800|WVR|abe81fa5-0c6b-448c-856d-764461b74d37|2.0|OTHER INCOME-WAIVER|OTHR INC-WVR|Y|
2013.0|EA|0367310|7900|000|aa0830d2-02bb-452a-9dcb-6c2f76d151cb|2.0|WEEKEND COVER ALLOC|WKEND COVER|Y|
2013.0|EA|0367318|7000|NRE|bf228338-0dbb-471e-8215-8fedbaa8165d|2.0|NONRECURRING EQUIPMENT|NONRECURRING|Y|
2013.0|EA|0367525|2502|WRI|4058104a-0e39-4aa4-9bdd-c1c86af9aca2|2.0|WRIGHT|WRIGHT|Y|
2013.0|EA|0367587|0110|SCH|b4f9cd57-9c60-46ec-ad79-fd17c8b3c35a|2.0|SCHOLAR CDV RESERVE|CDV SCHOL RE|Y|
2013.0|EA|0367720|5810|WVR|c8de9c19-7e01-40c0-807f-5c135662df31|2.0|GRAD STUD FEE WVR|GRAD FEE WVR|Y|
2013.0|EA|0368000|2200|CTE|c2e9e45b-a65d-4f4a-977f-0f53a3e30c15|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368000|4616|CTE|12b58a6c-0530-4cda-8eec-17ff51f76ad0|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368000|7900|000|3e9733de-ab9e-4af6-994c-10febe8c135e|2.0|UNALLOCATED|UNALLOCATED|Y|
2013.0|EA|0368000|7900|040|40a3c85d-fb66-4d41-91cd-615955694c2d|2.0|ALLOC ECON ED CN|ALLOC ECON E|Y|
2013.0|EA|0368000|7900|CTE|646128af-55e0-4ab0-a894-802ff27a24c4|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368000|9977|CHP|ce685125-a2c6-43c2-8586-01e9a0f0dfc2|2.0|CHP E219 BUDGET ALLOCATION|CHP|Y|
2013.0|EA|0368000|9977|EEC|d0a6d2f0-94a4-4f75-89ba-512c0b62adfd|2.0|EEC BUDGET ALLOCATION|EEC|Y|
2013.0|EA|0368000|9977|GRF|8a5028d0-6e07-40fe-9d50-f7241bfe2bd6|2.0|GRAF E219 BUDGET ALLOCATION|GRF|Y|
2013.0|EA|0368010|2000|CTE|4e96086e-88c1-4786-9a70-53782f455d04|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368014|4008|LAB|10d2c672-569b-412b-88ba-6ca6f9d700ae|2.0|COMPUTER LAB|COMP LAB|Y|
2013.0|EA|0368014|4008|MSA|12bf66a8-395b-444c-a891-f424f4bcd25a|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2013.0|EA|0368014|7900|000|aa0e1542-ee64-4514-a11c-b046db941225|2.0|STU NETWORK ALLOC|STU NETWORK|Y|
2013.0|EA|0368014|9977|LAB|93f72c63-8270-47b9-94bb-7637f999b995|2.0|COMPUTER LAB|COMP LAB|Y|
2013.0|EA|0368014|9977|MSA|c25dddf2-d6c7-4fde-b65f-f4a34566e07b|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2013.0|EA|0368016|3000|CTE|182728ae-ba45-40ff-94de-86b82d5c1595|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368016|3500|CTE|d5b08276-6756-4003-94f8-710aa0df161c|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368020|2000|CTE|25fd1cb7-5aaf-4289-aeec-8b0624105c14|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2013.0|EA|0368020|2500|CTE|2af9d290-dcda-4106-bf1b-5d58004aa4c7|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2013.0|EA|0368025|5199|000|98f61905-a947-430d-8126-f1cc899383ca|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0368025|9900|000|3877f656-258b-4b51-a568-5f01b894057b|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0368030|3500|CTE|ddf45f1e-f805-4f84-920e-0c455e24a632|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2013.0|EA|0368035|2000|CTE|c3fbec6c-91ba-4c31-911d-d9d82f1e3a2f|2.0|COMMITMENT|CTE|Y|
2013.0|EA|0368035|2400|CTE|4567db75-d4e4-431e-9086-ac554b80639d|2.0|COMMITMENT|CTE|Y|
2013.0|EA|0368040|2000|ADM|44d520d2-b520-4eb9-824f-f42d41959e72|2.0|ADMINISTRATIVE SUPPORT|Admin Suppor|Y|
2013.0|EA|0368100|2000|CTE|faf234d8-36ac-47fd-9c40-c615ed85d082|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0368187|0110|SDC|83fe0cce-6531-4aec-843d-33145cd36f43|2.0|SDC TUITION RESERVE|SDC RESERVE|Y|
2013.0|EA|0368187|0703|WVR|857a1e5d-989e-4671-b903-743e5ce5e6fa|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2013.0|EA|0368187|0787|WVR|17c5ef68-e58c-4c41-b7cc-41b2433b7001|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368187|0887|WVR|574e4a9f-9d38-4bc3-82b0-214da03080e5|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368187|0987|WVR|b14d01c8-c917-4d7e-b1d2-b4b75f558950|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368187|1087|WVR|07337c76-09c6-45b7-91fe-9da3f209a666|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368200|2000|CTE|813224f7-be49-4a36-8c37-cf60212b8472|2.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2013.0|EA|0368200|2400|CTE|5064f274-d641-4afa-9a6d-1391c5d4d99f|2.0|COMMITMENT TO EXCELLENCE|Commitment|Y|
2013.0|EA|0368200|9920|CTE|01f5544c-3c01-4bdc-afba-23b1bc6ec3ea|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2013.0|EA|0368451|0703|WVR|eff6b0af-fb51-461e-8d86-3ab5d13ef366|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2013.0|EA|0368451|0787|WVR|bd3d1c62-ad40-4e31-955e-6baa8c006f7a|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368451|0796|WVR|eda74dee-15e9-40c4-9dd9-f8ff355f5910|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|0368451|0887|WVR|e34162bf-7d15-4719-967c-965d5588442f|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368451|0896|WVR|80747ed4-c761-4f75-97c5-db54d3563cc1|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|0368451|0987|WVR|c7fe8dd4-4ed6-421d-9bf1-7bd64a345a63|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368451|0996|WVR|9209f80d-40f0-486e-8761-a0f67e526276|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|0368451|1087|WVR|ec9b6475-2a78-47eb-bd07-40ac16ea94a1|2.0|TECHNOLOGY FEE WAIVER|TECH FEE WVR|Y|
2013.0|EA|0368451|1096|WVR|1a10ca68-4074-4777-95b5-2403029db3ae|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|0368500|5199|000|afa2b4f0-b8d9-4b48-8698-36f204b8e9af|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0368500|9900|000|8d5ea8a4-40cb-4ad1-8dd6-5b252d574309|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0368700|2000|CTE|c92f4c87-a4c4-4e37-9d23-1d8a30ee2ab7|2.0|CTE|CTE|Y|
2013.0|EA|0368720|2000|CTE|d7eeed02-12a5-4c31-b84b-fba4b1a22edc|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2013.0|EA|0368900|2000|CTE|123266de-b195-4ae7-9ba0-fb14367577ab|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2013.0|EA|0369303|5199|000|f098fb78-e1bf-4d4f-979e-6408038c2571|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0369303|9900|000|1696b084-2b02-4d03-b410-1c699c69ce5b|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2013.0|EA|0369306|2502|MAR|ae050894-a7c7-41b5-aa19-8284eb275ece|2.0|MARCUM|MARCUM|Y|
2013.0|EA|0369308|2502|WAL|5bb5f04d-be18-4e21-a447-8bc18c5dc137|2.0|WALKER|WALKER|Y|
2013.0|EA|0369400|4084|ARE|56a27948-8d12-4667-8715-deac8825c090|2.0|AREA 9 T-1|ARE|Y|
2013.0|EA|0369400|4084|CON|68965e8d-76ac-4867-b6ce-672f00fd0ead|2.0|CONNERSVILLE T-1|CON|Y|
2013.0|EA|0369400|4084|NEW|bd080712-51ec-40d7-b778-d2952a34b6e6|2.0|NEW CASTLE - T-1|NEW|Y|
2013.0|EA|0369400|9940|LCF|4dc8442e-e1fc-4449-9f0a-40c031448dcc|2.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2013.0|EA|0369400|9977|TSC|55e43e04-c661-4c1c-affc-5e18acc090c5|2.0|TECH SUPPORT CLASSROOM TEACHING|TSC|Y|
2013.0|EA|0369405|9940|LCF|7988d43f-1577-4d10-9d0a-00a8bdb84b20|2.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2013.0|EA|2366556|1635|BUR|b8a6d2f5-8315-4d48-8815-5c5c393d3610|2.0|BURSAR|burs|Y|
2013.0|EA|2367519|5199|000|81bcc54b-803d-4d07-98cf-0c727d492ac6|2.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2013.0|EA|2367519|9900|000|e5352d21-396d-4918-a96b-31e739ba1827|2.0|TANSFER OF SUPPORT|TRANSFER SUP|Y|
2013.0|EA|2367520|0703|WVR|f1a4f4f5-8d8e-46db-aa70-2bc72422e577|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2013.0|EA|2367520|0796|WVR|e4070175-25e7-48e5-b6a9-70f9c2939625|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|2367520|0896|WVR|0f650743-2aa6-47bf-a2a2-f4fe68a665b0|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|2367520|0996|WVR|64ad300b-07d2-49d0-b0c1-aabb0c71d722|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|2367520|1096|WVR|3c304bee-eb80-49bd-8342-da01f01af8e3|2.0|STUDENT ACTIVITY FEE WAIVER|STU ACT WVR|Y|
2013.0|EA|2367520|5199|000|11c8f87c-332e-4658-8dbf-956d66450aae|2.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2013.0|EA|2367520|7900|000|b097bece-af56-4fea-843f-d6ef6f98d457|2.0|UNALLOCATED|UNALLOCATED|Y|
2013.0|EA|2367520|8160|07|283b5391-5501-4d21-a040-a858a421442f|2.0|SUM I BURSAR AR|SUM I AR|Y|
2013.0|EA|2367520|8160|08|2fef966a-9a45-47ab-b58d-aa717f4b1170|2.0|FALL BURSAR AR|FALL AR|Y|
2013.0|EA|2367520|8160|09|7b0d4360-bd59-4ccd-874d-b42dc59befc4|2.0|SPRING BURSAR AR|SPRING AR|Y|
2013.0|EA|2367520|8160|10|aeadf538-6b2f-406d-8480-eec828dbec0a|2.0|SUM II BURSAR AR|SUM II AR|Y|
2013.0|EA|2367520|9465|07|3a21e890-501f-48ef-a2e7-ab4acaeb4b46|2.0|SUM I DEF REV|SUM I DF RV|Y|
2013.0|EA|2367520|9465|08|7891d5ad-7062-4ab1-9cfe-e0b1773e3c13|2.0|FALL DEF REV|FALL DF RV|Y|
2013.0|EA|2367520|9465|09|625b9735-0276-4fb8-b6d3-0b1beeea9ed4|2.0|SPRING DEF REV|SPRING DF RV|Y|
2013.0|EA|2367520|9465|10|1cdbef54-309b-48b1-9db7-4a3e6663829f|2.0|SUM II DEF REV|SUM II DF RV|Y|
2013.0|EA|2367520|9900|000|c2c78795-1e13-4a32-9135-f542cd30e499|2.0|ACT FEE TRANSFER|ACT FEE TRAN|Y|
2013.0|EA|2367526|4900|MCF|ea15d846-e9b6-421b-a05f-e94560b677eb|2.0|MCFARLING|Mcfarling|Y|
2013.0|EA|2367526|4900|MEJ|22f838cc-bc1b-46e7-b2ec-d17f197325e1|2.0|MEIJER|MEIJER|Y|
2013.0|EA|2367526|4900|RED|b2df7065-a20e-4060-ba1e-602248bdcd07|2.0|REID HOSPITAL|REID|Y|
2013.0|EA|2367526|4900|VAL|13cbc699-0ea8-4726-be40-4a84279fb3e0|2.0|VALLEY SERVICES|VALLEY|Y|
2013.0|EA|2868101|9915|PRS|95ef77e7-6581-4d12-8dcd-f823250e0e74|2.0|FEMP PRES. MATCH|FEMPPRESMTCH|Y|
2013.0|EA|2868101|9915|SCH|02c26b33-025e-47d7-9535-e365369a0b4b|2.0|FEMP CAMPUS MATCH|FEMPCMPSMTCH|Y|
