fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|
EA|2967530|35A5641EAEFB91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|4291201206|SACT|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970108082229|19970108000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N|
EA|2967531|35A5641EAEFC91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|4291201206|ENSV|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970108082302|19970108000000||EA|2367200|||||EA|2967531|||||||N|N|N|N|N|N|N||N|N|
EA|2967752|35A5641EAEFD91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3474206166|1604806887||SAID|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19780612000000|19780612000000|20000808000000|EA|2367200|||||EA|2967752|||||||N|N|N|N|N|N|N||N|Y|
EA|2968025|35A5641EAEFE91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980316091724|19980316000000||EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|N|
EA|2968033|35A5641EAEFF91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19911212000000|19911212000000||||||||EA|2968033|||||||N|N|N|N|N|N|N||N|N|
EA|2968053|35A5641EAF0091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3474206166|3784207466|INPR|NA|EA|ROFDS|Y|AD|R||RICHMOND|IN|WHITEWATER 101H|47374|IU||19920416000000|19920416000000||||||||EA|2968053||||||N|N|N|N|N|N|N|N||N|N|
EA|2968067|35A5641EAF0191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19891130000000|19891130000000||||||||EA|2968067|||||||N|N|N|N|N|N|N||N|N|
EA|2968110|35A5641EAF0291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|5476301425||INPR|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19951128143619|19951128000000|19990830000000|EA|2367200|||||||||||||O|N|N|N|N|N|N||N|Y|
EA|2968115|35A5641EAF0391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|5476301425||INPR|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970915084428|19970915000000|19990830000000|EA|2367200|||||EA|2968115|||||||O|N|N|N|N|N|N||N|Y|
EA|2968124|35A5641EAF0491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|5360205001|HUFA|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19770610000000|19770610000000||||||||EA|2968124|||||||N|N|N|N|N|N|N||N|N|
EA|2968150|35A5641EAF0591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|6063504751|HUFA|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990422080702|19990422000000||EA|2367200|||||EA|2968150|||||||N|N|N|N|N|N|N||N|N|
EA|2968200|35A5641EAF0691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970930091022|19970930000000||EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|N|
EA|2968205|35A5641EAF0791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|5655408851|SMD|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||20020304140855|20020304000000||||||||EA|2968205|||||||N|N|N|N|N|N|N||N|N|
EA|2968207|35A5641EAF0891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19760701000000|19760701000000||||||||EA|2968207|||||||N|N|N|N|N|N|N||N|N|
EA|2968215|35A5641EAF0991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19991116163007|19991116000000||EA|2367200|||||EA|2968215|||||||N|N|N|N|N|N|N||N|N|
EA|2968245|35A5641EAF0A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|2983601426|SMD|NA|EA|ROFDS|Y|DR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910418000000|19910418000000||||||||EA|2968245|||||||O|N|N|N|N|N|N||N|N|
EA|2968701|35A5641EAF0B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1991802088|5476301425||ACAD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970204094252|19970204000000|19980807000000|EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|Y|
EA|2968721|35A5641EAF0C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|2701405642|EDUC|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19911127000000|19911127000000||||||||EA|2968721||||||N|N|N|N|N|N|N|N||N|N|
EA|2968805|35A5641EAF0D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|2790001875|3085007654|HUSE|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000921091052|20000921000000||EA|2367200|||||EA|2968805|||||||N|N|N|N|N|N|N||N|N|
EA|2968838|35A5641EAF0E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4788300596|5566404040||HUSE|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19880929000000|19880929000000|19960630000000|EA|2367200|||||EA|2968838|||||||N|N|N|N|N|N|N||N|Y|
EA|2968865|35A5641EAF0F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1556602834|4263702699||PERC|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19921203000000|19921203000000|20000808000000|EA|2367200|||||EA|2968865|||||||N|N|N|N|N|N|N||N|Y|
EA|2968957|35A5641EAF1091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|6261900995|NURS|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|EA|0368900|19920818000000|19920818000000||||||||EA|2968957|||||||N|N|N|N|N|N|N||N|N|
EA|2968958|35A5641EAF1191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|6261900995|1556602834|NURS|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19930622000000|19930622000000||||||||EA|2968958|||||||O|O|N|N|N|N|N||N|N|
EA|2968977|35A5641EAF1291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|6261900995|1556602834|NURS|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960924104439|19960924000000||EA|2367200|||||EA|2968977|||||||N|N|N|N|N|N|N||N|N|
EA|2969201|35A5641EAF1391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|1658401295|ECTR|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19780701000000|19780701000000||||||||EA|2969201||||||N|O|N|N|N|N|N|N||N|N|
EA|2969213|35A5641EAF1491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|3458300078|BUSE|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990721142555|19990721000000||EA|2367200|||||EA|2969213|||||||N|N|N|N|N|N|N||N|N|
EA|2969266|35A5641EAF1591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1849705247|5476301425||BEST|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19901018000000|19901018000000|19970806000000|||||||EA|2969266|||||||N|N|N|N|N|N|N||N|Y|
EA|2969301|35A5641EAF1691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|2868007063|CONN|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19981102082056|19981102000000||EA|2367200|||||EA|2969301|||||||N|N|N|N|N|N|N||N|N|
EA|2969310|35A5641EAF1791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20011024085338|20011024000000||EA|2367200|||||||||||||O|N|N|N|N|N|N||N|N|
EA|2969316|35A5641EAF1891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|5566404040||CTSD|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19901031000000|19901031000000|19960630000000|EA|2367200|||||EA|2969316|||||||O|N|N|N|N|N|N||N|Y|
EA|2969317|35A5641EAF1991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970409160348|19970409000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N|
EA|2969337|35A5641EAF1A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030106153548|20030106000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N|
EA|2969710|35A5641EAF1B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|3846208193|LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970916091736|19970916000000||EA|2367200|||||EA|0369787|||||||O|N|N|N|N|N|N||N|N|
EA|2969725|35A5641EAF1C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3316900091|5476301425||LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVDD|47374|||19970924080112|19970924000000|19981105000000|EA|2367200|||||EA|0369787|||||||N|N|N|N|N|N|N||N|Y|
EA|2969747|35A5641EAF1D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|3846208193|LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVDD|47374|IU||19900219000000|19900219000000||||||||EA|2969747|||||||N|N|N|N|N|N|N||N|N|
EA|4066600|35A5641EAF1E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3474206166|5051008243|EXAF|NA|EA|OTGOVC|Y|IN|R||RICHMOND|IN|WHITEWATER 101B|47374|||20060706115618|20060701000000|20080630000000|EA|2367200|||IN|4470161|EA|4066600|10||000|EA|0367287||O|N|N|Y|Y|Y|N|NF|N|N|
EA|4068000|35A5641EAF1F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|1129107497|2868007063|INPR|ND|EA|OTGOVE|Y|IPR|R||RICHMOND|IN|WHITEWATER 261
|47374|||20070315102326|20070201000000|20070630000000|EA|2367200|||||EA|4068000|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|4068101|35A5641EAF2091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|1604806887||HUFA|NA|EA|HIEDUM|Y|S&F|R||RICHMOND|IN|WHITEWATER 101H|47374|||20000509104331|20000301000000|20000630000000|EA|2367200|||||EA|4068101|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4068801|35A5641EAF2191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2790001875|1604806887||HUSE|NA|EA|HIEDUM|Y|S&F|R||RICHMOND|IN|MIDDLEFORK 340B|47374|||20000509105120|20000301000000|20000630000000|EA|2367200|||||EA|4068801|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4069200|35A5641EAF2291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|2563206771|1658401295|BUSE|NA|EA|NONPRR|Y|PSSR|R||RICHMOND|IN|BUSINESS 333|47405-1701|||20070518154654|20070201000000|20070630000000|EA|2367200|||||EA|4069200|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|4069201|35A5641EAF2391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|2563206771|1658401295|BUSE|NA|EA|NONPRR|Y|PSSR|R||RICHMOND|IN|BUSINESS 333|47405-1701|||20070518154910|20070201000000|20070630000000|EA|2367200|||||EA|4069201|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|4168001|35A5641EAF2491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1269004083|1890805655||BSSD|NA|EA|NONPRC|Y|IN|R||RICHMOND|IN|2325 CHESTER BLV|47374|||19950317114749|19950215000000|19950531000000|EA|2367200|||||EA|4168001|10|N|000|EA|0368187||O|N|N|Y|Y|Y|Y|00.001|N|Y|
EA|4168002|35A5641EAF2591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1269004083|1890805655||BSSD|NA|EA|NONPRE|Y|IN|R||RICHMOND|IN|MIDDLEFORK 340B|47374|||19951128101630|19951001000000|19960731000000|EA|2367200|||||EA|4168002|10||000|EA|0368187||L|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168003|35A5641EAF2691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3458300078|1890805655||BSSD|NA|EA|NONPRC|Y|IN|R||RICHMOND|IN|MIDDLEFORK 340B|47374|||19951213115714|19951110000000|19960531000000|EA|2367200|||||EA|4168003|10||000|EA|0368187||O|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168004|35A5641EAF2791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3458300078|1890805655||BEST|NA|EA|NONPRM|Y|IN|R||RICHMOND|IN|MIDDLEFORK 340B|47374|||19961017103429|19961001000000|19970731000000|EA|2367200|||IN|4170008|EA|4168004|10||000|EA|0368187||O|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168005|35A5641EAF2891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1269004083|1890805655||BSSD|NA|EA|FEDERM|Y|IN|R||RICHMOND|IN|MIDDLEFORK 340B|47374|||19961105094559|19961001000000|19971031000000|EA|2367200|||IN|4170007|EA|4168005|21||005|EA|0368187||O|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168101|35A5641EAF2991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2599606200|2639502574||HUFA|NA|EA|NONPRG|Y|IPR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19920501000000|19920501000000|19921231000000|EA|0368100|||||EA|4168101|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4168102|35A5641EAF2A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|1991802088||HUFA|NA|EA|NONPRP|Y|S&F|R||RICHMOND|IN|WHITEWATER 101H|47374|||19951110154811|19951001000000|19960731000000|EA|2367200|||||EA|4168102|10||000|EA|0368187||O|N|N|Y|Y|Y|N|94.009|N|Y|
EA|4168103|35A5641EAF2B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3787609893|5264206522||HUFA|NA|EA|NONPRN|Y|IN|R||RICHMOND|IN|WHITEWATER 101H|47374|||19951204102320|19951110000000|19960630000000|EA|2367200|||||EA|4168103|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4168104|35A5641EAF2C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4825504465|5264206522||HUFA|NA|EA|NONPRD|Y|IN|R||RICHMOND|IN|WHITEWATER 101H|47374|||19951206144621|19951110000000|19960630000000|EA|2367200|||||EA|4168104|10||000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4168105|35A5641EAF2D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|5476301425||HUFA|NA|EA|FEDERM|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||19961113103712|19961001000000|19971031000000|EA|2367200|||IN|4170007|EA|4168105|21||005|EA|0368187||O|N|N|Y|Y|Y|Y|94.005|N|Y|
EA|4168106|35A5641EAF2E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6063504751|5476301425||HUFA|NA|EA|NONPRM|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||20010626153926|20010501000000|20011031000000|EA|2367200|||||EA|4168106|10||000|EA|0368187||O|N|N|Y|Y|Y|N|45.129|N|Y|
EA|4168201|35A5641EAF2F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4612702489|1604806887||SMD|NA|EA|NONPRA|Y|IN|R||RICHMOND|IN|WHITEWATER 101H|47374|||19951213134544|19951110000000|19960531000000|EA|2367200|||||EA|4168201|10||000|EA|0368187||L|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168202|35A5641EAF3091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4612702489|1604806887||SMD|NA|EA|FEDERM|Y|IN|R||RICHMOND|IN|WHITEWATER 101H|47374|||19961024160811|19961001000000|19971031000000|EA|2367200|||IN|4170007|EA|4168202|21||005|EA|0368187||O|N|N|Y|Y|Y|N|94.005|N|Y|
EA|4168203|35A5641EAF3191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1584309480|1604806887|4416103774|SMD|NA|EA|NONPRM|Y|IPR|R||RICHMOND|IN|WHITEWATER 101H|47374|||19970402094324|19970301000000|19970630000000|EA|2367200|||IN|4170008|EA|4168203|10||000|EA|0368187||O|N|N|Y|Y|Y|Y|94.005|N|Y|
EA|4168701|35A5641EAF3291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3855905361|4416103774||EDUC|NA|EA|NONPRE|Y|IN|R||RICHMOND|IN|WHITEWATER 101H|47374|||19961216122540|19961115000000|19970630000000|EA|2367200|||IN|4170007|EA|4168701|10||000|EA|0368187||O|N|N|Y|Y|Y|Y|94.005|N|Y|
EA|4168702|35A5641EAF3391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5789006262|5476301425||EDUC|NA|EA|NONPRR|Y|IPR|R||RICHMOND|IN|WHITEWATER 101H|47374|||19970425144655|19970101000000|19970930000000|EA|2367200|||||EA|4168702|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4169301|35A5641EAF3491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|NONPRD|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|IU||20000810114136|20000720000000|20020719000000|EA|0368187|||||EA|4169301|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4267507|35A5641EAF3591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERM|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19890901000000|19890901000000|19900831000000|EA|0368100|||||UA|6812758|11|N|014|EA|0367587||L|N|N|Y|Y|Y|N|00.000|N|Y|
EA|4267508|35A5641EAF3691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERM|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19900901000000|19900901000000|19910831000000|EA|0367510|||||UA|6812758|11|N|014|EA|0367587||L|N|N|Y|Y|Y|N||N|Y|
EA|4267509|35A5641EAF3791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERM|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910901000000|19910901000000|19920831000000|EA|0367510|||||UA|6812758|11|N|014|EA|0367587|N|L|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267510|35A5641EAF3891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERC|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19920901000000|19920901000000|19930831000000|EA|0367510|||||UA|6812758|11|N|014|EA|0367587|N|L|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267511|35A5641EAF3991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERC|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930901000000|19930901000000|19940831000000|EA|4267512|||||UA|6812758|11|N|014|EA|0367587|N|L|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267512|35A5641EAF3A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166||ACDS|NA|EA|FEDERC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940902112503|19940901000000|19950831000000|EA|4267515|||||UA|6812758|11|N|014|EA|0367587||L|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267514|35A5641EAF3B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|3474206166|3474206166|SSER|NA|EA|FEDERC|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||19950905143959|19950901000000|19960831000000|EA|2367200|||||UA|6812758|21||014|EA|0367587||O|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267515|35A5641EAF3C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|5476301425|3474206166|ACDS|NA|EA|FEDERN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||19960905143745|19960901000000|19970831000000|EA|4267516|||||UA|6812758|21||014|EA|0367587||O|N|N|Y|Y|Y|N|84.042|N|Y|
EA|4267516|35A5641EAF3D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3954805698|5476301425|3474206166|ACDS|NA|EA|FEDERK|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970731153611|19970901000000|19980831000000|EA|4267517|||||UA|6812758|21||014|EA|0367587||O|N|N|Y|Y|Y|N|84.042|N|Y|
