univ_fiscal_yr|fin_series_id|awrd_icr_entry_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|trn_debit_crdt_cd|awrd_icr_rate_pct|acct_icr_rate_actv_ind|
2013.0|113|1.0|834d1f99-d543-405f-bee8-281e0ba97d19|2.0|@|@|@|5500|---|D|54.0|Y|
2013.0|113|2.0|b00b158a-3649-44df-a402-acf3cefddd8e|2.0|#|#|-----|1803|---|C|54.0|Y|
2013.0|114|1.0|9aaad4fd-2c0a-4928-b9c3-3ee388b74c0a|2.0|@|@|@|5500|---|D|30.4|Y|
2013.0|114|2.0|df768fc7-a102-4cd6-b005-330d58bc65cd|2.0|#|#|-----|1803|---|C|30.4|Y|
2013.0|115|1.0|3352a1f8-1625-4c57-b5da-c7980d985a21|2.0|@|@|@|5500|---|D|52.7|Y|
2013.0|115|2.0|8b0ec8a9-facb-45cd-ae29-72e2c71be319|2.0|#|#|-----|1803|---|C|52.7|Y|
2013.0|116|1.0|e4d611be-bc42-4f6e-a0b4-06eb55178a43|2.0|@|@|@|5500|---|D|26.0|Y|
2013.0|116|2.0|955287ef-e1ec-47a6-ac3f-93f22d85ed1b|2.0|#|#|-----|1803|---|C|26.0|Y|
2013.0|117|1.0|6916262f-35c6-4ce4-8121-e1532854a7be|2.0|@|@|@|5500|---|D|25.3|Y|
2013.0|117|2.0|9ec935f1-4eec-4543-8881-7757c2463204|2.0|#|#|-----|1803|---|C|25.3|Y|
2013.0|118|1.0|de683a18-2c8c-4990-8080-a5b0a9152fcf|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|118|2.0|505f0828-3e93-48aa-9bd8-a12d0c238b35|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|119|1.0|9fe5e2f0-7e6a-41e3-ab94-bb3f70a8528a|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|119|2.0|51aed89b-2031-45a5-a71f-2fdb075d9044|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|120|1.0|1f293e95-b6c5-454b-a1e5-181aab056ab9|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|120|2.0|c71aa1c1-ef36-4455-a75a-2b35d6f3be12|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|121|1.0|fcfa67e1-4554-456a-9b06-50a7cce4faeb|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|121|2.0|f4287adb-612d-4ee9-9cf6-27a80b8667b9|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|122|1.0|0acb1a87-6e31-42b0-aee0-7f8f797ef86e|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|122|2.0|01a8cbcd-82b8-425f-8fbc-2533c9022f0b|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|123|1.0|58e89120-ef30-4e47-b7d1-ff8a3e666d5a|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|123|2.0|9f364fcf-c586-4db2-ba7b-31f03bb3b9e2|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|124|1.0|55937791-70c0-46c7-882c-f6c30c437786|2.0|@|@|@|5500|---|D|8.43|Y|
2013.0|124|2.0|d2e2adbf-de5c-4811-bbd7-ed838c75f22e|2.0|#|#|-----|1803|---|C|8.43|Y|
2013.0|125|1.0|e724fa71-7220-47be-b350-977bfb7a6440|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|125|2.0|3378ef3b-542e-4a5f-ac55-a03313cf8bf6|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|126|1.0|32fb52de-63e9-4a0b-9514-2bdb127fb50b|2.0|@|@|@|5500|---|D|50.0|Y|
2013.0|126|2.0|e0d5d87b-2f19-4257-894d-757ef3f285bc|2.0|#|#|-----|1803|---|C|50.0|Y|
2013.0|127|1.0|253a7f44-e0a5-4a3a-9e66-d441e1a8a459|2.0|@|@|@|5500|---|D|35.0|Y|
2013.0|127|2.0|0fd0f61b-e65c-4dfa-bb31-5e7a4418c15e|2.0|#|#|-----|1803|---|C|35.0|Y|
2013.0|128|1.0|3ad75681-5c00-45c2-a509-2219605e08e2|2.0|@|@|@|5500|---|D|20.5|Y|
2013.0|128|2.0|ed0ab822-2808-4f4a-8d26-735208f092d2|2.0|#|#|-----|1803|---|C|20.5|Y|
2013.0|129|1.0|e68ae272-e035-4f5b-a44f-74510c84868c|2.0|@|@|@|5500|---|D|2.0|Y|
2013.0|129|2.0|01532239-9d9b-41ce-93f6-4d02e623315f|2.0|#|#|-----|1803|---|C|2.0|Y|
2013.0|130|1.0|6cf3b6ad-2504-47e8-b2c1-a1e99196146b|2.0|@|@|@|5500|---|D|33.6|Y|
2013.0|130|2.0|ecfbe019-47b0-449a-afad-def54c6ea9ef|2.0|#|#|-----|1803|---|C|33.6|Y|
2013.0|131|1.0|32f3c544-536e-4382-9c7c-890dbdc74127|2.0|@|@|@|5500|---|D|30.4|Y|
2013.0|131|2.0|d4ff222b-2d89-4a86-a343-b5d89cf213ab|2.0|#|#|-----|1803|---|C|30.4|Y|
2014.0|000|1.0|13da2429-3c7d-4874-bd48-2ae5dd860cce|2.0|@|@|@|5500|---|D|0.0|Y|
2014.0|000|2.0|3399e274-6de9-4c14-9288-0827bc42beef|2.0|#|#|-----|1803|---|C|0.0|Y|
2014.0|001|1.0|fafef75c-2fa9-4449-af1a-d1da190fb5ca|2.0|@|@|@|5500|---|D|3.13|Y|
2014.0|001|2.0|bab45402-499a-47ac-af1e-d000d25f0af8|2.0|#|#|-----|1803|---|C|3.13|Y|
2014.0|002|1.0|17c0e56f-a44b-4aa1-bbe2-556dcffb734e|2.0|@|@|@|5500|---|D|3.8|Y|
2014.0|002|2.0|2b246d38-c1d7-445d-9301-a2e2ef4991f6|2.0|#|#|-----|1803|---|C|2.0|Y|
2014.0|002|3.0|3c400841-541f-4281-96e6-55ced2e5f6ca|2.0|BL|1031400|-----|1803|---|C|1.8|Y|
2014.0|003|1.0|47ced6a2-925c-4116-9bdc-d26a37c16dc8|2.0|@|@|@|5500|---|D|4.0|Y|
2014.0|003|2.0|8ad2f4f6-6df0-4f8c-91f6-02530d04630b|2.0|#|#|-----|1803|---|C|4.0|Y|
2014.0|004|1.0|8e733126-f457-41d9-aabd-b7d1923ff4c3|2.0|@|@|@|5500|---|D|4.92|Y|
2014.0|004|2.0|cf791e14-a57b-4b11-8f31-ec1a814c3a8c|2.0|#|#|-----|1803|---|C|4.92|Y|
2014.0|005|1.0|8db2d33c-c5b5-466a-bf9c-57b44f3b4140|2.0|@|@|@|5500|---|D|5.0|Y|
2014.0|005|2.0|a6e2c78f-4636-4755-9ece-58642935e025|2.0|#|#|-----|1803|---|C|5.0|Y|
2014.0|006|1.0|88287ae6-231f-4eb4-959c-52fcdbcec5a8|2.0|@|@|@|5500|---|D|5.28|Y|
2014.0|006|2.0|5820b6d5-d2f8-47e4-9fef-2ce172878215|2.0|#|#|-----|1803|---|C|5.28|Y|
2014.0|007|1.0|5d5d8c6a-f3bc-46ab-87b1-eec03c5f5cb5|2.0|@|@|@|5500|---|D|5.54|Y|
2014.0|007|2.0|6d6a9be1-9ad7-404f-85f9-4bd4794e1def|2.0|#|#|-----|1803|---|C|5.54|Y|
2014.0|008|1.0|69fc308c-a6c8-4c8c-ac17-89b5cee0a50f|2.0|@|@|@|5500|---|D|6.0|Y|
2014.0|008|2.0|d23b49a4-d53a-496d-9fd6-c29f508cbcf9|2.0|#|#|-----|1803|---|C|6.0|Y|
2014.0|009|1.0|823a70e5-1744-4aab-b414-c034295a607b|2.0|@|@|@|5500|---|D|6.4|Y|
2014.0|009|2.0|e8886550-48f1-421c-b0bb-edab3a224481|2.0|#|#|-----|1803|---|C|6.4|Y|
2014.0|010|1.0|ed2de372-7c25-4816-a98d-13082e165d8d|2.0|@|@|@|5500|---|D|7.0|Y|
2014.0|010|2.0|1ed106a1-efdd-47ba-b2d1-537866784feb|2.0|#|#|-----|1803|---|C|7.0|Y|
2014.0|011|1.0|917ca5d7-fd90-4fb9-a0cd-5b5ce9a67425|2.0|@|@|@|5500|---|D|7.45|Y|
2014.0|011|2.0|8f8fadad-b412-4d96-bd2c-3de28c9b140b|2.0|#|#|-----|1803|---|C|7.45|Y|
2014.0|012|1.0|93026731-a1d2-48ff-8a9c-112cc23dddf8|2.0|@|@|@|5500|---|D|7.64|Y|
2014.0|012|2.0|5ebc9d77-d13d-4cca-a641-4d94c2bd174e|2.0|#|#|-----|1803|---|C|7.64|Y|
2014.0|013|1.0|ac48c8c9-fabe-4909-aaa9-138415c30300|2.0|@|@|@|5500|---|D|7.8|Y|
2014.0|013|2.0|3959af24-1f80-4b9f-9586-c0596d2269a4|2.0|#|#|-----|1803|---|C|7.8|Y|
2014.0|014|1.0|94c97314-5e3f-4f25-8f7e-2dfab4d72e5e|2.0|@|@|@|5500|---|D|8.0|Y|
2014.0|014|2.0|7de5337d-6b93-4272-9b78-cf5d9c0d15af|2.0|#|#|-----|1803|---|C|8.0|Y|
2014.0|015|1.0|3e2b3dc2-f056-4595-bea1-5b89ac419d06|2.0|@|@|@|5500|---|D|8.64|Y|
2014.0|015|2.0|6293001a-717e-4c9d-8401-a71d378ac271|2.0|#|#|-----|1803|---|C|8.64|Y|
2014.0|016|1.0|06877eb6-7166-4e76-8344-124fd1ec1946|2.0|@|@|@|5500|---|D|9.0|Y|
2014.0|016|2.0|1ec1e228-0c5b-46cb-b696-1bec2bc05e20|2.0|#|#|-----|1803|---|C|9.0|Y|
2014.0|017|1.0|70626008-b4fb-4688-a880-1994985c5838|2.0|@|@|@|5500|---|D|9.8|Y|
2014.0|017|2.0|7bc06109-2374-4f0d-b276-dbb421367747|2.0|#|#|-----|1803|---|C|9.8|Y|
2014.0|018|1.0|530cfe61-36f2-4d7b-96a1-2ea7cfff71c7|2.0|@|@|@|5500|---|D|10.0|Y|
2014.0|018|2.0|e1094a14-549d-4d76-b9a8-c761994b237c|2.0|#|#|-----|1803|---|C|10.0|Y|
2014.0|019|1.0|80a58295-a8be-4f97-805c-7b34d3b7d967|2.0|@|@|@|5500|---|D|10.95|Y|
2014.0|019|2.0|b1dcd660-087c-4d3c-99bb-2629a6407615|2.0|#|#|-----|1803|---|C|10.95|Y|
2014.0|020|1.0|78f07ddc-2585-46a2-8c8a-7230b6ca91b1|2.0|@|@|@|5500|---|D|11.0|Y|
2014.0|020|2.0|c48c72df-302f-45fd-a194-b355fc1bf11b|2.0|#|#|-----|1803|---|C|11.0|Y|
2014.0|021|1.0|decbe904-fdc8-4f52-bc67-40d154a1e507|2.0|@|@|@|5500|---|D|11.11|Y|
2014.0|021|2.0|093b8067-7e46-47bb-8d21-8ea2b4c31648|2.0|#|#|-----|1803|---|C|11.11|Y|
2014.0|022|1.0|6177ddf3-9849-410a-b7fd-a9b5e2e919da|2.0|@|@|@|5500|---|D|11.14|Y|
2014.0|022|2.0|6c3ef0fc-50ef-4e9f-9a5d-17bfac115567|2.0|#|#|-----|1803|---|C|11.14|Y|
2014.0|023|1.0|44449419-a396-43b6-99d5-68afe276e0e4|2.0|@|@|@|5500|---|D|11.5|Y|
2014.0|023|2.0|5b5414d5-51a2-43bf-867f-c9c162e4d27b|2.0|#|#|-----|1803|---|C|11.5|Y|
2014.0|024|1.0|297e6f35-5541-4f2c-acae-a2bd07081ca1|2.0|@|@|@|5500|---|D|12.0|Y|
2014.0|024|2.0|80d9658b-5367-45bf-9c33-eb42cbf6ab92|2.0|#|#|-----|1803|---|C|12.0|Y|
2014.0|025|1.0|f8d61ada-31b2-4f0a-a2d3-4e1fc3cb8116|2.0|@|@|@|5500|---|D|12.46|Y|
2014.0|025|2.0|65125308-1aaa-4eed-bf97-69021f7191b1|2.0|#|#|-----|1803|---|C|12.46|Y|
2014.0|026|1.0|a5103d4f-298c-4083-9a6e-b6463105ab01|2.0|@|@|@|5500|---|D|12.5|Y|
2014.0|026|2.0|5072f1a5-10f9-48aa-8ec1-71064d2824e7|2.0|#|#|-----|1803|---|C|12.5|Y|
2014.0|027|1.0|b4043691-349e-4ea8-9b80-43c0b0489a35|2.0|@|@|@|5500|---|D|12.54|Y|
2014.0|027|2.0|cd92a906-4531-4747-b5ac-b3c0e582a14a|2.0|#|#|-----|1803|---|C|12.54|Y|
2014.0|028|1.0|3fe3c39d-dd08-44cd-b4ee-7435c3ad51e3|2.0|@|@|@|5500|---|D|12.78|Y|
2014.0|028|2.0|7ed09bb2-8350-4d80-bae9-6a9ccb661f41|2.0|#|#|-----|1803|---|C|12.78|Y|
2014.0|029|1.0|00a692dc-e6f5-49d9-b9ea-5c2592da9ad4|2.0|@|@|@|5500|---|D|13.0|Y|
2014.0|029|2.0|53ce6adc-b30c-4ccd-882b-92dd2bfb26ce|2.0|#|#|-----|1803|---|C|13.0|Y|
2014.0|030|1.0|387dab1f-db48-497d-8369-763e64309e6d|2.0|@|@|@|5500|---|D|14.0|Y|
2014.0|030|2.0|8975b1b8-9530-4259-9efe-b392ec9266f9|2.0|#|#|-----|1803|---|C|14.0|Y|
2014.0|031|1.0|74272c47-2708-4323-b8ad-dbd1b0d66fd7|2.0|@|@|@|5500|---|D|15.0|Y|
2014.0|031|2.0|47422366-16d0-4aef-8f38-07edcd619fd0|2.0|#|#|-----|1803|---|C|15.0|Y|
2014.0|032|1.0|fe21a108-794b-446b-8d81-3bfc589d7953|2.0|@|@|@|5500|---|D|15.92|Y|
2014.0|032|2.0|bc0013f3-0fd4-47cd-bb65-e5aa01040a26|2.0|#|#|-----|1803|---|C|15.92|Y|
2014.0|033|1.0|04531daf-2ed8-493a-9240-fc3e61956b86|2.0|@|@|@|5500|---|D|16.0|Y|
2014.0|033|2.0|ebd618a8-960a-4bf2-8db8-cdb9a580d037|2.0|#|#|-----|1803|---|C|16.0|Y|
2014.0|034|1.0|986d9712-3d62-405f-bd66-b51a82e53dc6|2.0|@|@|@|5500|---|D|16.19|Y|
2014.0|034|2.0|547cf580-cf81-4881-aabd-0f3fc00c6f61|2.0|#|#|-----|1803|---|C|16.19|Y|
2014.0|035|1.0|c8321939-e70c-4115-ade8-66d64fbd9ec3|2.0|@|@|@|5500|---|D|17.0|Y|
2014.0|035|2.0|42f3abca-0c3b-44d6-a471-669b6780f473|2.0|#|#|-----|1803|---|C|17.0|Y|
2014.0|036|1.0|074ea975-092e-429d-b046-ec8bea247edd|2.0|@|@|@|5500|---|D|17.33|Y|
2014.0|036|2.0|320791b6-e173-471d-8b93-52e248db2358|2.0|#|#|-----|1803|---|C|17.33|Y|
2014.0|037|1.0|07a43db9-305f-4d95-a96e-dd51eccbb46e|2.0|@|@|@|5500|---|D|17.34|Y|
2014.0|037|2.0|0267b4ba-8990-4018-9c5f-382c79e817f4|2.0|#|#|-----|1803|---|C|17.34|Y|
2014.0|038|1.0|9b5d791b-2d8b-46a7-aba2-4123eaa50f44|2.0|@|@|@|5500|---|D|17.44|Y|
2014.0|038|2.0|ed057301-a5ef-4c0a-9d0b-b8a6545864eb|2.0|#|#|-----|1803|---|C|17.44|Y|
2014.0|039|1.0|ca1ff2c9-0c09-45ea-bbc3-a44becf4d178|2.0|@|@|@|5500|---|D|18.0|Y|
2014.0|039|2.0|abe13eb6-e48b-4077-9514-a281e663166a|2.0|#|#|-----|1803|---|C|18.0|Y|
2014.0|040|1.0|910b2773-b569-48c4-91e3-6c87e51e4c73|2.0|@|@|@|5500|---|D|18.18|Y|
2014.0|040|2.0|87cffc79-66ac-4361-850a-015dede1f2b0|2.0|#|#|-----|1803|---|C|18.18|Y|
2014.0|041|1.0|3b386d66-a484-4c43-83f2-7341eff12297|2.0|@|@|@|5500|---|D|20.0|Y|
2014.0|041|2.0|39448141-e208-49e1-b3c1-7af214669969|2.0|#|#|-----|1803|---|C|20.0|Y|
2014.0|042|1.0|f129c52f-43c1-488a-939c-ad5870feeb5a|2.0|@|@|@|5500|---|D|20.12|Y|
2014.0|042|2.0|ab81f888-9dd5-4cdd-ae7e-1fe1e78f7617|2.0|#|#|-----|1803|---|C|20.12|Y|
2014.0|043|1.0|69b9aac9-1046-460b-b520-58818ebcd81f|2.0|@|@|@|5500|---|D|20.6|Y|
2014.0|043|2.0|3895afc0-0ec4-4df0-a466-0bca39844b97|2.0|#|#|-----|1803|---|C|20.6|Y|
2014.0|044|1.0|7a710d9b-5fde-4b06-ba31-59eecf7bdf91|2.0|@|@|@|5500|---|D|20.66|Y|
2014.0|044|2.0|1d746f3b-1a5a-4a98-944e-cab32128a36b|2.0|#|#|-----|1803|---|C|20.66|Y|
2014.0|045|1.0|f289700d-dae4-4efd-98bb-2cacf8e66d33|2.0|@|@|@|5500|---|D|20.73|Y|
2014.0|045|2.0|2b46279a-1c31-4a4a-8d67-0a62d116069c|2.0|#|#|-----|1803|---|C|20.73|Y|
2014.0|046|1.0|97cef9d0-9f2c-4988-963a-295889947c7e|2.0|@|@|@|5500|---|D|21.33|Y|
2014.0|046|2.0|4cea838b-270c-4b5b-a73a-5ac48751bee8|2.0|#|#|-----|1803|---|C|21.33|Y|
2014.0|047|1.0|cb98ea89-2813-4391-bea2-4c8e0d819c04|2.0|@|@|@|5500|---|D|21.8|Y|
2014.0|047|2.0|69887fe6-685f-4d37-bc80-f316ca9d76a1|2.0|#|#|-----|1803|---|C|21.8|Y|
2014.0|048|1.0|f985668e-e883-463e-8ff2-739d17a6b19f|2.0|@|@|@|5500|---|D|22.0|Y|
2014.0|048|2.0|20e313bf-9899-4e4a-bfb9-4e84b2899481|2.0|#|#|-----|1803|---|C|22.0|Y|
2014.0|049|1.0|b5f939da-d8b2-4659-960a-a2cc50ba62f7|2.0|@|@|@|5500|---|D|22.26|Y|
2014.0|049|2.0|bf50e047-4ac7-47b7-bc83-60bf46cd5441|2.0|#|#|-----|1803|---|C|22.26|Y|
2014.0|050|1.0|97380c81-f9ef-4f72-84a4-cec47d33ca09|2.0|@|@|@|5500|---|D|23.0|Y|
2014.0|050|2.0|4fa0dad3-1aa0-4cd1-94d1-acc8c72e0d7e|2.0|#|#|-----|1803|---|C|23.0|Y|
2014.0|051|1.0|131d511c-6816-4016-b06c-d2779e85ce48|2.0|@|@|@|5500|---|D|23.5|Y|
2014.0|051|2.0|d40253ee-546b-42e9-b5fe-02e8621dbb51|2.0|#|#|-----|1803|---|C|23.5|Y|
2014.0|052|1.0|1ec3bed4-f86e-428e-b22b-5fa2372becd3|2.0|@|@|@|5500|---|D|23.73|Y|
2014.0|052|2.0|bdea86c5-f09e-44e4-b737-2b7ea63d361d|2.0|#|#|-----|1803|---|C|23.73|Y|
2014.0|053|1.0|26440301-60a1-4b3b-bef6-475f3074e1b9|2.0|@|@|@|5500|---|D|24.2|Y|
2014.0|053|2.0|0820d783-7afa-439e-b6a8-f4f95aded07c|2.0|#|#|-----|1803|---|C|24.2|Y|
2014.0|054|1.0|b99cb241-e1ba-4e6d-9d59-a83745e82fdd|2.0|@|@|@|5500|---|D|25.0|Y|
2014.0|054|2.0|047fb103-d1be-4d63-a312-20b3afb34b07|2.0|#|#|-----|1803|---|C|25.0|Y|
2014.0|055|1.0|b1b99804-fbd3-482e-93fc-0cb22f1b16ff|2.0|@|@|@|5500|---|D|25.3|Y|
2014.0|055|2.0|8450a5cb-715f-41af-8912-e71032052175|2.0|#|#|-----|1803|---|C|25.3|Y|
2014.0|056|1.0|108ea507-cb93-4bbc-b250-728dd0032f72|2.0|@|@|@|5500|---|D|26.0|Y|
2014.0|056|2.0|3593f489-02b9-47c0-b8f6-853f3bc6012b|2.0|#|#|-----|1803|---|C|26.0|Y|
2014.0|057|1.0|fd7ab463-7f5b-48f8-9ab2-3ba8e443346c|2.0|@|@|@|5500|---|D|26.2|Y|
2014.0|057|2.0|54e875a3-e77f-45d1-bb3b-974e9a091f82|2.0|#|#|-----|1803|---|C|26.2|Y|
2014.0|058|1.0|b4670951-91ec-4d54-ad81-5ceceba52094|2.0|@|@|@|5500|---|D|26.4|Y|
2014.0|058|2.0|6681d6ce-212f-4088-baa0-721311631d62|2.0|#|#|-----|1803|---|C|26.4|Y|
2014.0|059|1.0|817b1c16-55a3-49c7-9251-ce3c98873996|2.0|@|@|@|5500|---|D|26.5|Y|
2014.0|059|2.0|30af5b19-fbcd-4a33-bf16-ce71fa7ded4a|2.0|#|#|-----|1803|---|C|26.5|Y|
2014.0|060|1.0|1a3be12c-fa5d-4e7a-8d95-22c026bbfeef|2.0|@|@|@|5500|---|D|27.0|Y|
2014.0|060|2.0|edd67987-e56e-4d4b-a9af-c1115fb785c8|2.0|#|#|-----|1803|---|C|27.0|Y|
2014.0|061|1.0|3d0cf196-42c8-46bf-b6ee-ead16c6addfe|2.0|@|@|@|5500|---|D|27.3|Y|
2014.0|061|2.0|6711c2d6-b7a4-43fe-b5b1-8cb2acbb92a2|2.0|#|#|-----|1803|---|C|27.3|Y|
2014.0|062|1.0|36669f0e-651d-4579-95f0-535a3d91e9cd|2.0|@|@|@|5500|---|D|27.7|Y|
2014.0|062|2.0|38fa3c9f-3681-4a2a-9028-32643d35cf6e|2.0|#|#|-----|1803|---|C|27.7|Y|
2014.0|063|1.0|f3e33b39-6460-4f9f-a0ad-91db04eba13a|2.0|@|@|@|5500|---|D|28.0|Y|
2014.0|063|2.0|4fb0c821-d6d5-4036-b3d1-3adcff351e26|2.0|#|#|-----|1803|---|C|28.0|Y|
2014.0|064|1.0|fe76f3fb-08bb-4395-aa82-b050b0b4567d|2.0|@|@|@|5500|---|D|28.66|Y|
2014.0|064|2.0|2f7b0c31-ff7c-44ec-bfdb-11499c4a97ff|2.0|#|#|-----|1803|---|C|28.66|Y|
2014.0|065|1.0|a16341e9-c7be-49d5-83d0-ea997a7a620e|2.0|@|@|@|5500|---|D|28.76|Y|
2014.0|065|2.0|ef95af05-fa34-4a75-ac32-25713490c13d|2.0|#|#|-----|1803|---|C|28.76|Y|
2014.0|066|1.0|824c5eab-b910-42a9-a0ed-138ac8a8a3ee|2.0|@|@|@|5500|---|D|28.8|Y|
2014.0|066|2.0|4f2f70c4-f102-444d-8a07-16b03ee093f7|2.0|#|#|-----|1803|---|C|28.8|Y|
2014.0|067|1.0|3500fbc7-f306-4bc1-865c-079dd682e755|2.0|@|@|@|5500|---|D|29.0|Y|
2014.0|067|2.0|c20d2994-8b3e-48a3-8326-8e2e346bbd58|2.0|#|#|-----|1803|---|C|29.0|Y|
2014.0|068|1.0|5e83924d-1c8c-4c84-ba95-0914077e5c0c|2.0|@|@|@|5500|---|D|30.0|Y|
2014.0|068|2.0|1db5807a-57ab-4b07-a4f4-d9049874149f|2.0|#|#|-----|1803|---|C|30.0|Y|
2014.0|069|1.0|c820b160-188c-41ab-875b-90fe174a71cb|2.0|@|@|@|5500|---|D|30.1|Y|
2014.0|069|2.0|d9cd04cb-4ceb-4394-9f3a-c51dc1fe4c10|2.0|#|#|-----|1803|---|C|30.1|Y|
2014.0|070|1.0|6824c4eb-d089-46a0-8f46-e8481d0e9843|2.0|@|@|@|5500|---|D|30.2|Y|
2014.0|070|2.0|7528d424-85d8-4e27-98d0-9b29d3116b81|2.0|#|#|-----|1803|---|C|30.2|Y|
2014.0|071|1.0|ff083a0f-a378-4b32-9dec-2a443cd4c63f|2.0|@|@|@|5500|---|D|30.7|Y|
2014.0|071|2.0|0370a3a7-2f60-44e0-99fd-bc4c0befddeb|2.0|#|#|-----|1803|---|C|30.7|Y|
2014.0|072|1.0|7c3d5ea0-cd94-454c-8d2f-0e2c800eaa0b|2.0|@|@|@|5500|---|D|31.0|Y|
2014.0|072|2.0|d1d136ac-1486-43af-8422-c1b7727101ca|2.0|#|#|-----|1803|---|C|31.0|Y|
2014.0|073|1.0|031915c6-c991-48ce-b528-3ffbaaf84109|2.0|@|@|@|5500|---|D|31.3|Y|
2014.0|073|2.0|45dffa5b-0055-4dcb-963b-9c8e73a070a1|2.0|#|#|-----|1803|---|C|31.3|Y|
2014.0|074|1.0|5605a355-9bdd-484d-b43b-fe38b5aa1604|2.0|@|@|@|5500|---|D|31.33|Y|
2014.0|074|2.0|1c237cf4-5178-41a9-9be3-eb1414fd119e|2.0|#|#|-----|1803|---|C|31.33|Y|
2014.0|075|1.0|fdadedac-a936-40a7-81b0-d7f9ea857b46|2.0|@|@|@|5500|---|D|31.48|Y|
2014.0|075|2.0|a5d6cd54-2578-469d-a01c-51ade2f516bb|2.0|#|#|-----|1803|---|C|31.48|Y|
2014.0|076|1.0|1f815a2d-3fe7-44d5-9591-1671bf3b811e|2.0|@|@|@|5500|---|D|31.5|Y|
2014.0|076|2.0|bd7b120a-2c5c-4f56-b5a1-2d472af67c7e|2.0|#|#|-----|1803|---|C|31.5|Y|
2014.0|077|1.0|58e73eef-047b-4484-addf-a85842e7e681|2.0|@|@|@|5500|---|D|32.0|Y|
2014.0|077|2.0|fa88b7fc-69b3-44b3-988f-80b2ce5d605c|2.0|#|#|-----|1803|---|C|32.0|Y|
2014.0|078|1.0|cac6a2d4-c6bb-4928-a198-294df6774d82|2.0|@|@|@|5500|---|D|32.57|Y|
2014.0|078|2.0|bc62c44a-beed-4150-b45b-9c0453f91f73|2.0|#|#|-----|1803|---|C|32.57|Y|
2014.0|079|1.0|321925ad-e238-431e-9ca0-5e946f9632a5|2.0|@|@|@|5500|---|D|32.8|Y|
2014.0|079|2.0|56d13a9c-dfe4-4832-a725-6fd17999ed3f|2.0|#|#|-----|1803|---|C|32.8|Y|
2014.0|080|1.0|63f3f223-40e5-42ff-a4cc-725f6899077a|2.0|@|@|@|5500|---|D|37.75|Y|
2014.0|080|2.0|3778c9da-9a15-412d-93e8-db13cd9bd2fb|2.0|#|#|-----|1803|---|C|37.75|Y|
2014.0|081|1.0|d1005fad-2cf1-408a-8cfd-47550a305599|2.0|@|@|@|5500|---|D|39.2|Y|
2014.0|081|2.0|0104d25a-a964-4993-b020-65ad519fb234|2.0|#|#|-----|1803|---|C|39.2|Y|
2014.0|082|1.0|d1ef11f1-0789-45cd-a781-75d8ccdc48ef|2.0|@|@|@|5500|---|D|40.0|Y|
2014.0|082|2.0|c779891a-fc46-4c6b-b937-c10c1a22147c|2.0|#|#|-----|1803|---|C|40.0|Y|
2014.0|083|1.0|abba2365-c30b-49e4-b781-63f43a494c4f|2.0|@|@|@|5500|---|D|41.0|Y|
2014.0|083|2.0|ddc36eca-79b2-453f-a847-e7c1a7612122|2.0|#|#|-----|1803|---|C|41.0|Y|
2014.0|084|1.0|a2388e44-532a-418d-8cb1-8f4c0f7b28f7|2.0|@|@|@|5500|---|D|42.2|Y|
2014.0|084|2.0|234094f6-a518-4ac6-bf8b-aa877e574701|2.0|#|#|-----|1803|---|C|42.2|Y|
2014.0|085|1.0|e94f44d7-992e-416d-9438-c553f2459bb3|2.0|@|@|@|5500|---|D|43.0|Y|
2014.0|085|2.0|06882fcb-4a11-4620-b299-0832d9617b24|2.0|#|#|-----|1803|---|C|43.0|Y|
2014.0|086|1.0|6e8a2d0c-efc2-40ec-acef-10f9bdd2434c|2.0|@|@|@|5500|---|D|44.0|Y|
2014.0|086|2.0|ee0f0e53-ea20-47fe-b792-c5396b2a6505|2.0|#|#|-----|1803|---|C|44.0|Y|
2014.0|087|1.0|efec7956-d8b8-465b-8fbc-bea041cde2ee|2.0|@|@|@|5500|---|D|45.0|Y|
2014.0|087|2.0|6176c1a2-fb47-4d5b-a38d-7f5b8d181152|2.0|#|#|-----|1803|---|C|45.0|Y|
2014.0|088|1.0|e8e6fb09-3263-4e35-bd7e-1a303d691782|2.0|@|@|@|5500|---|D|46.0|Y|
2014.0|088|2.0|16c5a7c3-cc1b-463a-8be7-3d871f7b8c82|2.0|#|#|-----|1803|---|C|46.0|Y|
2014.0|089|1.0|1c8e325e-3880-453b-ab41-9931e88c76f8|2.0|@|@|@|5500|---|D|47.0|Y|
