cptlast_nbr|obj_id|ver_nbr|cptlast_desc|cptlast_typ_cd|cptlast_cond_cd|cptlast_crt_dt|cptlast_receive_dt|cptlast_ln_rtrn_dt|cptlast_loan_dt|ast_expctreturn_dt|fdoc_post_prd_cd|fdoc_post_yr|org_owner_acct_nbr|org_owner_coa_cd|cptlast_vendor_nm|cptlast_acq_typ_cd|cptlast_totcst_amt|cptlast_rplc_amt|cptlast_sale_prc|ast_est_sell_prc|cptlast_salvag_amt|campus_cd|bldg_cd|bldg_room_nbr|bldg_sub_room_nbr|ast_retir_coa_cd|ast_retir_acct_nbr|ast_retire_reas_cd|ast_retir_prd_cd|ast_retir_fscl_yr|cash_rcpt_fdoc_nbr|ast_depr_mthd1_cd|ast_estfabrcmpl_dt|ast_fabresttot_amt|trnfr_fnd_fdoc_nbr|ast_invn_stat_cd|cptlast_tag_nbr|cptlast_lstinvn_dt|org_invn_nm|cptlast_oldtag_nbr|cptlast_mfr_nm|cptlast_mfrmdl_nbr|cptlast_serial_nbr|ast_rep_unvl_id|cg_agency_nbr|ast_pd_case_nbr|ast_invn_scan_cd|cptl_ast_in_srvc_dt|cptl_ast_gov_tag_nbr|cptl_ast_ntl_stock_nbr|cptl_ast_land_cnty_nm|cptl_ast_land_acrg_sz|cptl_ast_land_prcl_nbr|cptl_ast_depr_dt|fin_obj_sub_typ_cd|ast_fabr_est_retn_yrs|
370658.0|45086F42419BC1AAE043814FD881C1AA|1.0|CENTRAL NETWORK MULTI-PROCESSOR COMPUTER SYSTEM/ARCHIVE FACILITY|214|G|20040701000000|||||01|2009.0|4324757|BL|WACHTER COMPANY|C|14577.08|0.0|0.0|0.0|0.0|BL|BL072|A702||||||||SL|20030110000000|30000.0||A|IU022230|20060711132148|MARIETTA J WACHTER||WACHTER COMPANY|NONE|NONE||||1|20040701000000||||||20040701000000|||
370882.0|45086F424198C1AAE043814FD881C1AA|1.0|AFM/STM  DIGITAL INSTRUMENTS (VEECO METROLOGY) NANOSCOPE IIIA WITH A MULTIMODE HEAD MODEL MMAFM-2, S/N  1452EX|383|G|20021120000000|||||05|2009.0|2224736|BL|HARTZOG UNIVERSITY|N|130238.0||||0.0|BL|BL072|A213||||||||SL||||A|IU018427|20060717075717|CARLY W HARTZOG||HARTZOG UNIVERSITY|NS3A|3097||||1|20021120000000||||||20021120000000|||
370900.0|45086F424199C1AAE043814FD881C1AA|1.0|REFURBISHED SORVALL RC 5C PLUS MICRO- COMPUTER CONTROLLED SUPERSPEED REFRIGERATED FLOOR MODEL CENTRIFUGE WITH AUTOMATIC RATE CONTROL AND W2DT INTEGRATOR.  21,000 RPM, 51,427 G. WITH DIRECT DRIVE MOTOR AND VACUUMLESS OPERATION.  208 V, 60HZ, 30A. PART # R|333|G|20021122000000|||||05|2009.0|1024600|BL|COLELLA PRODUCTS|N|10200.0||||0.0|BL|BL109|099||||||||SL||||A|IU016481|20060910105847|LAVONNE Q COLELLA||COLELLA PRODUCTS|RC5|10202275||||1|20021122000000||||||20021122000000|||
370937.0|45086F42419AC1AAE043814FD881C1AA|1.0|QS4-2000C, 4 PROCESSOR QUANTUM CUBE SYSTEM HARDWARE: NEW 4-PROCESSOR QUANTUMCUBE, WITH ONE MASTER NODE AND ONE SLAVE NODE THE MASTER NODE HAS: -2 AT LEAST 2000+ MP ATHLON PROCESSORS (266 HZ BUS) -2GB OF FAST PC2100 ECC DDR MEMORY -AT LEAT 160 GB ULTRA AT|214|P|20021126000000|||||05|2009.0|2224773|BL|RASH SOLUTIONS|P|7695.0||||0.0|BL|BL071|202|G|||||||SL||||A|IU017694|20060720075540|LIZA J RASH||RASH SOLUTIONS|QS4-2000C|CFA11512038HB||||0|20021126000000||||||20021126000000|||
371016.0|45086F42419CC1AAE043814FD881C1AA|1.0|FORMA MODEL 923 UPRIGHT FREEZER, -86C, 23 CU. FT, 230V, 50/60 HZ STAINLESS STEEL INTERIOR AND ADJUSTABLE SHELVES|437|G|20021215000000|||||06|2009.0|4624612|BL|MELLON CORPORATION|N|6195.1||||0.0|BL|BL109|099||||||||SL||||A|IU016482|20060910095206|LEONEL X MELLON||MELLON CORPORATION|MODEL 923 UPRIGHT|803097-6050||||1|20021215000000||||||20021215000000|||
371058.0|45086F42419DC1AAE043814FD881C1AA|1.0|#0000001087134  AXIOPLAN 2 MANUAL IMAG. UPPER|403|G|20021218000000|||||06|2009.0|2224638|BL|KILLEBREW CORPORATION|N|105393.0|0.0||0.0|0.0|BL|BL109|099||||||||SL||||A|IU016470|20060910101908|SETH E KILLEBREW||KILLEBREW CORPORATION||3509000191||||1|20021218000000||||||20021218000000|||
371194.0|45086F42419EC1AAE043814FD881C1AA|1.0|TISSUE CULTURE CHAMBER: PERCIVAL MANUFACTURING MODEL CU-36L5|383|G|20021223000000|||||06|2009.0|2224624|BL|PATTEN SCIENTIFIC|N|10362.0||||0.0|BL|BL101|300||||||||SL||||A|IU016483|20060912132811|PANSY D PATTEN||PATTEN SCIENTIFIC|CU-36L5|4178.01.02K||||1|20021223000000||||||20021223000000|||
371277.0|45086F42419FC1AAE043814FD881C1AA|1.0|NSC PEARSON OPSCAN 6 MODEL 506 -DUAL PENCIL READ HEAD -NCS PEARSON ACCU-READ TECHNOLOGY -NCS PEARSON 16-LEVEL MARK DISCRIMINATION TECHNOLOGY -PROGRAMMABLE INTERACIVE TRANSPORT PRINTER -30 DAY MONEY-BACK GUARANTEE -INTERFACE CABLE #9801A -DUST COVER #9025|301|G|20030109000000|||||07|2009.0|1024700|BL|MEISSNER CORPORATION|P|8800.0||||0.0|BL|BL071|021|A|||||||SL||||A|IU018428|20060718082109|DENA N MEISSNER||MEISSNER CORPORATION|506|0602883||||1|20030109000000||||||20030109000000|||
371279.0|45086F4241A0C1AAE043814FD881C1AA|1.0|MICROMASS MODEL #V-QTM, Q-TOF MICRO HYBRID QUADRUPOLE/ ORTHOGONAL TIME OF FLIGHT MASS SPECTROMETER WITH HPLC. ADDITIONAL PERFORMANCE SPECIFICATIONS ON ATTACHED PAGES|383|G|20030109000000|||||07|2009.0|4524750|BL|LASLEY CORPORATION|N|300000.0||||0.0|BL|BL072|A254||||||||SL||||A|IU018435|20060713082321|NORBERT F LASLEY||LASLEY CORPORATION|V-QTM|YA165||||1|20030109000000||||||20030109000000|||
371332.0|45086F4241A1C1AAE043814FD881C1AA|1.0|AIR-COOLED DIODE PUMPED THIRD HARMONIC ND: YAG LASER WITH POWER SUPPLY: MODEL DC10-355|383|G|20030114000000|||||07|2009.0|5424700|BL|LING INDUSTRIES|N|40150.0||||0.0|BL|BL072|A254||||||||SL||||A|IU020289|20060713082206|GEORGETTE I LING||LING INDUSTRIES|DC10-355|02-131D/R||||1|20030114000000||||||20030114000000|||
371479.0|45086F4241A2C1AAE043814FD881C1AA|1.0|BK517940  DU520 UVI SPECTROPHOTOMETER **QUOTE PROPOSAL # VBQ-1091118**|454|G|20030127000000|||||07|2009.0|2224613|BL|ERVIN INTERNATIONAL|N|5950.0||||0.0|BL|BL101|202||||||||SL||||A|IU016465|20060910133106|BETH V ERVIN||ERVIN INTERNATIONAL|DU520|0207U2001842||||1|20030127000000||||||20030127000000|||
371489.0|45086F4241A3C1AAE043814FD881C1AA|1.0|PERCIVAL INCUBATOR: MODEL I-66LL INTERIOR SPACE: 62 CU. FT. TEMP RANGE: 4 TO 44 DEGREES C W/LIGHTS OFF AIR CIRCULATION: UNIFORM W/LOW VELOCITY LIGHT INTENSITY: 72 MICROMOLES/M2/S LIGHTING SYSTEM: SIXTEEN 20W FLUORESCENT LAMPS MOUNTED HORIZON- TALLY  (IN|384|G|20030128000000|||||07|2009.0|2224638|BL|SEILER SCIENTIFIC|N|11322.89||||0.0|BL|BL109|099||||||||SL||||A|IU016462|20060910100746|EVAN C SEILER||SEILER SCIENTIFIC|I-66L|4338.05.03A||||1|20030128000000||||||20030128000000|||
371490.0|45086F4241A4C1AAE043814FD881C1AA|1.0|PERCIVAL INCUBATOR: MODEL I-36LL INTERIOR SPACE: 29.6 CU. FT. TEMP. RANGE: 2 TO 50 DEGREES C AIR CIRCULATION: UNIFORM W/LOW VELOCITY LIGHT INTESITY: 65 MICROMOLES/M2/S LIGHTING SYSTEM: EIGHT 20W FLUORESCENT LAMPS HORIZONTALLY MOUNTED IN PAIRS ABOVE SHELV|384|G|20030128000000|||||07|2009.0|2224638|BL|HUNT SCIENTIFIC|N|6547.11||||0.0|BL|BL109|099||||||||SL||||A|IU016461|20060910100740|VALERIE S HUNT||HUNT SCIENTIFIC|I-36LL|4338.01.03A||||1|20030128000000||||||20030128000000|||
371562.0|45086F4241A5C1AAE043814FD881C1AA|1.0|#923 MODEL 923 UPRIGHT FREEZER, -86 C 23 CU FT, 230V, 50/60 HZ STAINLESS STEEL INTERIOR|522|G|20030203000000|||||07|2009.0|4624408|BL|VEST CORPORATION|N|6195.1||||0.0|BL|BL109|099||||9|01|2007.0||SL||||R|IU016464|20041014101206|LIDIA I VEST||VEST CORPORATION|923|804131-6118||||1|20030203000000||||||20030203000000|||
371754.0|45086F4241A6C1AAE043814FD881C1AA|1.0|#L003, VP-DSC WITH EXTENDED TEMPERATURE RANGE|383|G|20030212000000|||||08|2009.0|4624767|BL|PAIZ CORPORATION|N|85000.0|0.0||0.0|0.0|BL|BL072|A600||||||||SL||||A|IU018438|20070501000000|LUZ M PAIZ||PAIZ CORPORATION|VP-DSC|||||1|20030212000000||||||20030212000000|||
371807.0|45086F4241A7C1AAE043814FD881C1AA|1.0|REPLACE OPTICS ON TWO OF THE ND: YAG  
LASERS AND REPLACE GOLD REFLECTORS AS 
|383|E|20030213000000|||||08|2009.0|4324750|BL|CARTY SERVICES|N|14000.0||||0.0|BL|BL072|A254||||||||SL||||C|N|20061127000000|JERRY G CARTY||CARTY SERVICES|||||||20030213000000||||||20030213000000|||
371829.0|45086F4241A8C1AAE043814FD881C1AA|1.0|#G1382A, 1100 CAPILLARY PUMP|463|G|20030218000000|||||08|2009.0|4624753|BL|MENDOZA TECHNOLOGY|N|20667.6||||0.0|BL|BL072|A160||||||||SL||||A|IU018437|20060718073906|LESA G MENDOZA||MENDOZA TECHNOLOGY|1100|DE23900761||||1|20030218000000||||||20030218000000|||
372214.0|45086F4241A9C1AAE043814FD881C1AA|1.0|MODEL P-97 FLAMING/BROWN TYPE MICROPIPETTE PULLER (SUTTER INSTRUMENT)|383|G|20030221000000|||||08|2009.0|4324750|BL|ROCHA INSTRUMENTS|N|11807.5||||0.0|BL|BL072|A254||||||||SL||||A|IU020328|20061018000000|FANNY Q ROCHA||ROCHA INSTRUMENTS|P-97|15616||||1|20030221000000||||||20030221000000|||
372249.0|45086F4241AAC1AAE043814FD881C1AA|1.0|#WAT270008, WATERS 2695 SEPARATIONS MODULE WITH HEATER/COOLER, SEAL WASH, & DEGASSER|383|G|20030225000000|||||08|2009.0|4324750|BL|FRED CORPORATION|N|30378.21||||0.0|BL|BL072|A254||||||||SL||||A|IU018441|20061018000000|WILLIE N FRED||FRED CORPORATION|2695|B03SM4185M||||1|20030225000000||||||20030225000000|||
372350.0|45086F4241ABC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030310000000|||||09|2009.0|4024713|BL|TIERNEY COMPANY|N|7800.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|HEATH Z TIERNEY||TIERNEY COMPANY|||||||20030310000000||||||20030310000000|||
372436.0|45086F4241ACC1AAE043814FD881C1AA|1.0|A37-WSPF4-08GQB, SUN FIRE V480 SERVER 4 @ 900MHZ CPU 8 EACH - X7053A, 8GB MEMORY (32 X 256MB) 2 EACH -36GB DISK, 1.0", 10,000RPM,FC-AL DVD 2 EACH - POWER SUPPLIES STANDARD CONFIGURATION|214|G|20030314000000|||||09|2009.0|5424600|BL|HOLLINGSHEAD SYSTEMS|N|30242.0||||0.0|BL|BL109|099||||||||SL||||A|IU016468|20060912125759|ALISA Z HOLLINGSHEAD||HOLLINGSHEAD SYSTEMS|V480|305V02D4||||1|20030314000000||||||20030314000000|||
372508.0|45086F4241ADC1AAE043814FD881C1AA|1.0|#G2229A, 1100 SERIES NANOFLOW LC SYSTEM FOR MS INCLUDES: NANOFLOW PUMP, MICRO DEGASSER, MICRO WELL-PLATE SAMPLER, HAND HELD CONTROLLER AND ACCESSORIES|383|G|20030321000000|||||09|2009.0|4524752|BL|BEAUDETTE TECHNOLOGY|N|56949.15||||0.0|BL|BL071|103A||||||||SL||||A|IU018442|20070116000000|BERNADINE S BEAUDETTE||BEAUDETTE TECHNOLOGY|1100|DE239001||||1|20030321000000||||||20030321000000|||
372622.0|45086F4241AEC1AAE043814FD881C1AA|1.0|0724884  MAT95  XL-TRAP WITH DEMO ION TRAP|383|E|20030331000000|||||09|2009.0|4624800|BL|TREADWELL CORPORATION|N|402011.98|0.0||0.0|0.0|BL|BL072|A411||||||||SL||||A|IU018444|20060712082612|DARIO J TREADWELL||TREADWELL CORPORATION|MAT95|2856||||1|20030331000000||||||20030331000000|||
372625.0|45086F4241AFC1AAE043814FD881C1AA|1.0|0724471  ELECTROSPRAY UNIT ESI3|383|E|20030331000000|||||09|2009.0|4624800|BL|HIBBERT CORPORATION|N|95138.02||||0.0|BL|BL072|A411||||||||SL||||A|IU018446|20060712082627|HORACIO Y HIBBERT||HIBBERT CORPORATION|ESI3|||||1|20030331000000||||||20030331000000|||
372971.0|45086F4241B0C1AAE043814FD881C1AA|1.0|CP 3800 GAS CHROMATOGRAPH|334|E|20030410000000|||||10|2009.0|4624762|BL|ROEBUCK CORPORATION|P|18372.0||||0.0|BL|BL072|A367||||9|04|2007.0||SL||||R|IU017695|20050303000000|MATILDA J ROEBUCK||ROEBUCK CORPORATION|CP3800|09620|||||20030410000000||||||20030410000000|||
373041.0|45086F4241B1C1AAE043814FD881C1AA|1.0|#144901, MDQ LIF SINGLE COLOR PKG **** DEMO UNIT **** S/N 228415|383|G|20030416000000|||||10|2009.0|4524751|BL|LORENZO COMPANY|N|24000.0|0.0||0.0|0.0|BL|BL071|102||||||||SL||||A|IU018449|20060718072900|DWAYNE K LORENZO||LORENZO COMPANY|MDQ LIF|228415||||1|20030416000000||||||20030416000000|||
373120.0|45086F4241B2C1AAE043814FD881C1AA|1.0|CP8400 AUTOSAMPLER|301|G|20030421000000|||||10|2009.0|4624762|BL|KRAUSE CORPORATION|P|7875.0||||0.0|BL|BL072|A367||||9|04|2007.0||SL||||R|IU018431|20040719154649|GENEVA J KRAUSE||KRAUSE CORPORATION|CP8400|01554||||1|20030421000000||||||20030421000000|||
373129.0|45086F4241B3C1AAE043814FD881C1AA|1.0|LICOR #LI-3000A  PORTABLE LEAF AREA METER|401|G|20030423000000||20061001000000|20050706000000|20050930000000|10|2009.0|4824420|BL|YUNG COMPANY|N|5771.44||||0.0|BL|BL109|099||||||||SL||||A|IU018799|20060909083424|PATTY E YUNG||YUNG COMPANY|LI-3000A|PAM2601||||1|20030423000000||||||20030423000000|||
373131.0|45086F4241B4C1AAE043814FD881C1AA|1.0|#800011V0009, TW300 TURBOPUMP WITH COMPOUND STAGE (260 I/S) *INLET FLANGE = 100 ISO-K *ON-BOARD FREQUENCY CONVERTOR/ CONTROLLER. REQUIRES 24 VDC. *AIR COOLED *RS-485 INTERFACE *VENT VALVE CONNECTION = KF16 #899813, SIMPLE VENT VALVE *24 VDC *CLOSED WITY|430|E|20030423000000|||||10|2009.0|4624755|BL|ROHDE PRODUCTS|N|5282.61||||0.0|BL|BL072|A254||||||||SL||||A|IU018477|20061018000000|ALTON B ROHDE||ROHDE PRODUCTS|TW300|20900687562|||||20030423000000||||||20030423000000|||
373134.0|45086F4241B5C1AAE043814FD881C1AA|1.0|#13440701  PROTEIN PURIFICATION SYSTEM AKTA-FPLC(F900) W/TFT C.U.|383|G|20030423000000|||||10|2009.0|4124639|BL|ROJO BIOSCIENCES|N|34018.55||||0.0|BL|BL109|099||||||||SL||||A|IU016469|20060910085922|DAN P ROJO||ROJO BIOSCIENCES|AKTA-FPLC F900|01079366||||1|20030423000000||||||20030423000000|||
373135.0|45086F4241B6C1AAE043814FD881C1AA|1.0|#53513-812  CENTRIFUGE EPP510R,11 5V/60HZ  22625501|333|G|20030423000000|||||10|2009.0|2224671|BL|FULBRIGHT INTERNATIONAL|N|6961.71||||0.0|BL|BL109|099||||||||SL||||A|IU018800|20060910095805|ROSALIE Z FULBRIGHT||FULBRIGHT INTERNATIONAL|EPP510R|007522||||1|20030423000000||||||20030423000000|||
373188.0|45086F4241B7C1AAE043814FD881C1AA|1.0|622136U  Z PRO, INTEL XEON 2.8GHZ/533MHZ 512KB, 1GB 36.4GB SCSI, CD-RW 48X/24X/ 48X, NVIDIA QUADRO4 980XGL, WIN XP PROF PRELOAD, TOWER|214|G|20030429000000|||||10|2009.0|5424700|BL|OBERG TECHNOLOGY|N|6571.04||||0.0|BL|BL072|A156||||||||SL||||A|IU018443|20061016000000|MELISA Y OBERG||OBERG TECHNOLOGY|Z PRO|622136UKLRDF1D||||1|20030429000000||||||20030429000000|||
373202.0|45086F4241B8C1AAE043814FD881C1AA|1.0|16040023, COMPEX 201 EXCIMER LASER MULTIGAS 22078404, BEAM DELIVERY XECL/ND: YAG FOR PUMP LASER COMPEX 22071101, SHG CRYSTAL BBOI FL37-1 22071301, COMPENSATOR FOR BBO CRYSTALS (220 - 295 NM)|383|G|20030430000000|||||10|2009.0|4824771|BL|NELSON CORPORATION|N|81712.51||||0.0|BL|BL072|A254||||||||SL||||A|IU018436|20060713082403|ALBA Z NELSON||NELSON CORPORATION|COMPEX 201|0212E8007||||1|20030430000000||||||20030430000000|||
373428.0|45086F4241B9C1AAE043814FD881C1AA|1.0|#47729-608  NANOPURE DIAMOND LS TOC D11971|383|G|20030522000000|||||11|2009.0|2224671|BL|HEAD INTERNATIONAL|N|5556.4||||0.0|BL|BL109|099||||||||SL||||A|IU018801|20060910100514|DAVE J HEAD||HEAD INTERNATIONAL||1197030404633||||1|20030522000000||||||20030522000000|||
373429.0|45086F4241BAC1AAE043814FD881C1AA|1.0|NARISHIGE MO-202U  OIL TYPE MICROMANIPULATOR|383|G|20030522000000|||20071107000000|20080108000000|11|2009.0|4824422|BL|BOUFFARD COMPANY|N|6814.25||||0.0|BL|BL101|100||||||||SL||||A|IU018802|20071106115414|ALICE P BOUFFARD||BOUFFARD COMPANY|MO-202U|02037||||1|20030522000000||||||20030522000000|||
373434.0|45086F4241BBC1AAE043814FD881C1AA|1.0|250 DP, CAPACITIVE DISCHARGE POWER SUPPLY    (PARTIAL COST OF ITEM)|426|G|20030522000000|||||11|2009.0|2224734|BL|CARLEY CORPORATION|N|7475.0||||0.0|BL|BL071|205||||||||SL||||A|IU018452|20060717134329|COLIN O CARLEY||CARLEY CORPORATION|250 DP|03050050||||1|20030522000000||||||20030522000000|||
373504.0|45086F4241BCC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030530000000|||||11|2009.0|4024713|BL|TIBBETTS COMPANY|N|12800.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|ROSALIE L TIBBETTS||TIBBETTS COMPANY|||||||20030530000000||||||20030530000000|||
373505.0|45086F4241BDC1AAE043814FD881C1AA|1.0|PERCIVAL INCUBATOR: MODEL I-66LL INTERIOR SPACE: 62 CU. FT. TEMP. RANGE: 4 TO 44 DEGREE W/LIGHTS OFF AIR CIRCULATION: UNIFORM W/LOW VELOCITY LIGHT INTENSITY: 72 MICROMOLES/M2/S LIGHTING SYSTEM: SIXTEEN 20W FLOURESCENT MOUNTED HORIZONTALLY (IN PAIRS) ABOV|384|G|20030530000000|||||11|2009.0|4824419|BL|ABDULLAH SCIENTIFIC|N|14417.91||||0.0|BL|BL109|099||||||||SL||||A|IU018803|20060910075758|LORIE G ABDULLAH||ABDULLAH SCIENTIFIC|I-66LL|4723.01.03D||||1|20030530000000||||||20030530000000|||
373712.0|45086F4241BEC1AAE043814FD881C1AA|1.0|#AXOPATCH 200B-2   3-RANGE, COOLED, INTEGRATING PATCH CLAMP|383|G|20030616000000|||||12|2009.0|4624627|BL|SANKEY INSTRUMENTS|N|10700.0||||0.0|BL|BL109|099||||||||SL||||A|IU018804|20060909100636|FERNANDO F SANKEY||SANKEY INSTRUMENTS|200B-2|94502||||1|20030616000000||||||20030616000000|||
373713.0|45086F4241BFC1AAE043814FD881C1AA|1.0|SG-XLIBL25LLV-BASE  SUN STOREDGE L25 LTO LVD BASE UNIT, RACKMOUNT STANDARD, 0 DRIVES.|214|E|20030616000000|||||12|2009.0|5424600|BL|MAPP SYSTEMS|N|13438.95||||0.0|BL|BL109|099||||||||SL||||A|IU018809|20060912125849|AMALIA T MAPP||MAPP SYSTEMS||0306K00086||||1|20030616000000||||||20030616000000|||
373714.0|45086F4241C0C1AAE043814FD881C1AA|1.0|SGXTAPLTOLVD-MOD  SUN STOREDGE(TM) LTO GEN 1 LVD SCSI DRIVE L25/L100|220|E|20030616000000|||||12|2009.0|5424600|BL|NEWELL SYSTEMS|N|7561.38||||0.0|BL|BL109|099||||||||SL||||A|N|20061003000000|JAVIER E NEWELL||NEWELL SYSTEMS|||||||20030616000000||||||20030616000000|||
373715.0|45086F4241C1C1AAE043814FD881C1AA|1.0|SGXTAPLTOLVD-MOD  SUN STOREDGE(TM) LTO GEN 1 LVD SCSI DRIVE L25/L100|220|E|20030616000000|||||12|2009.0|5424600|BL|BAGWELL SYSTEMS|N|7561.39||||0.0|BL|BL109|099||||||||SL||||A|N|20061003000000|THADDEUS O BAGWELL||BAGWELL SYSTEMS|||||||20030616000000||||||20030616000000|||
373727.0|45086F4241C2C1AAE043814FD881C1AA|1.0|Nautilus laboratory information managment system software|220|E|20030617000000|||||12|2009.0|5424600|BL|KENNEY SYSTEMS|N|22105.0||||0.0|BL|BL109|099||||||||SL||||A|N|20061003000000|NICHOLAS E KENNEY||KENNEY SYSTEMS|||||||20030617000000||||||20030617000000|||
373765.0|45086F4241C3C1AAE043814FD881C1AA|1.0|#10446371  MZ7.5 OPTICS CARRIER >MAG. CHANGER 7.9:1 ZOOM, .63X TO 550X, MAGNIFICATION 6.3X TO 50X (WITH 1X OBJECTIVE AND 10X EYEPIECES), TOTAL MAGNIFICATION 2X TO 400X, DIAMETER.6MM TO 104MM, PLAN AND PLAN APO OBJECTIVES, INTERCHANGABLE ACHROMATIC OBJECT|403|G|20030620000000|||||12|2009.0|4624408|BL|ELSON CORPORATION|N|5170.09||||0.0|BL|BL109|099||||9|01|2007.0||SL||||R|IU018810|20041014101509|BETHANY R ELSON||ELSON CORPORATION||||||1|20030620000000||||||20030620000000|||
373785.0|45086F4241C4C1AAE043814FD881C1AA|1.0|3152 Gene Traffic Dup 2 Concureent user account (software and licence)|220|E|20030621000000|||||12|2009.0|5424600|BL|HURTADO CORPORATION|N|9000.0||||0.0|BL|BL109|099||||||||SL||||A|N|20061003000000|HANNAH K HURTADO||HURTADO CORPORATION|||||||20030621000000||||||20030621000000|||
373799.0|45086F4241C5C1AAE043814FD881C1AA|1.0|#0200-3940  SPECTRAMAX GEMINI XS MICRO- PLATE READER WITH SOFTMAX PRO SOFTWARE.|383|G|20030624000000|||||12|2009.0|2224671|BL|HILDEBRAND CORPORATION|N|25804.5||||0.0|BL|BL109|099||||||||SL||||A|IU018805|20060910100158|CHUCK X HILDEBRAND||HILDEBRAND CORPORATION||XS03078||||1|20030624000000||||||20030624000000|||
373913.0|45086F4241C6C1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|OGDEN COMPANY|N|7900.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|JOE Y OGDEN||OGDEN COMPANY|||||||20030630000000||||||20030630000000|||
373934.0|45086F4241C7C1AAE043814FD881C1AA|1.0|#220-92326-20  UV-2401(PC) OPTICAL BENCH & UV PROBE SOFTWARE (CD) WAVELENGTH RANGE: 190-900NM (EXTENDABLE TO 1100NM); SPECTRAL BANDWIDTH: 0.1NM; REPRODUCIBILITY: +/-0.1NM; STRAY LIGHT: <0.015%@340 & 220NM; PHOTOMETRIC RANGE: 0-999% AND -4 TO 5 ABS; INTER|383|E|20030630000000|||||12|2009.0|2224671|BL|RADCLIFF SCIENTIFIC|N|16417.71||||0.0|BL|BL109|099||||||||SL||||A|IU018808|20061003000000|SOCORRO K RADCLIFF||RADCLIFF SCIENTIFIC|UV-2401|A10834032015CS|||||20030630000000||||||20030630000000|||
374050.0|45086F4241C8C1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|ADAMSKI COMPANY|N|5100.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|ANGEL P ADAMSKI||ADAMSKI COMPANY|||||||20030630000000||||||20030630000000|||
374192.0|45086F4241C9C1AAE043814FD881C1AA|1.0|SUPPLY S2(DS)-200  DOUBLE SIDED ANNULAR DETECTOR - PER QUOTE #4130|302|E|20030630000000|||||12|2009.0|4324719|BL|LINES COMPANY|N|5000.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|AVERY V LINES||LINES COMPANY|||||||20030630000000||||||20030630000000|||
374194.0|45086F4241CAC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|GAYLE COMPANY|N|5100.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|TABITHA U GAYLE||GAYLE COMPANY|||||||20030630000000||||||20030630000000|||
374195.0|45086F4241CBC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|BLAYLOCK COMPANY|N|5100.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060801000000|LETICIA V BLAYLOCK||BLAYLOCK COMPANY|||||||20030630000000||||||20030630000000|||
374196.0|45086F4241CCC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|DRAGON COMPANY|N|5100.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060807000000|ANTWAN C DRAGON||DRAGON COMPANY|||||||20030630000000||||||20030630000000|||
374197.0|45086F4241CDC1AAE043814FD881C1AA|1.0|HIRA DETECTORS PER SPECIFICATIONS AND DRAWINGS PREVIOUSLY FAXED WITH RFQ. (DETAILS 3786A)|302|E|20030630000000|||||12|2009.0|4024713|BL|GREENBERG COMPANY|N|5100.0||||0.0|BL|BL608|03||||||||SL||||A|N|20060807000000|AIMEE W GREENBERG||GREENBERG COMPANY|||||||20030630000000||||||20030630000000|||
374202.0|45086F4241CEC1AAE043814FD881C1AA|1.0|#76000  SORVALL SUPER T21 CENTRIFUGE|333|G|20030630000000|||||12|2009.0|4624648|BL|KIGHT PRODUCTS|N|16313.0||||0.0|BL|BL109|099||||||||SL||||A|IU018814|20060910100805|KRIS Z KIGHT||KIGHT PRODUCTS|T21|10300811||||1|20030630000000||||||20030630000000|||
