fin_coa_cd|org_cd|obj_id|ver_nbr|org_mgr_unvl_id|org_nm|rc_cd|org_phys_cmp_cd|org_typ_cd|org_dflt_acct_nbr|org_ln1_addr|org_ln2_addr|org_city_nm|org_state_cd|org_zip_cd|org_cntry_cd|org_begin_dt|org_end_dt|rpts_to_fin_coa_cd|rpts_to_org_cd|org_active_cd|org_in_fp_cd|org_plnt_acct_nbr|cmp_plnt_acct_nbr|org_plnt_coa_cd|cmp_plnt_coa_cd|
IN|DAUD|014F3DAF7B2FA448E043814FD28EA448|1.0|3716609036|DENTAL AUDIO VISUAL|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSDS|N|N|9570014|9570000|IN|IN|
IN|DBSC|014F3DAF7B30A448E043814FD28EA448|1.0|2479206997|DIABETES BASIC SCIENCE RES CTR|10|IN|O|1282200|MS 408A||INDIANAPOLIS|IN|46202-5120|US|20930701000000||IN|BIOM|Y|N|9570010|9570000|IN|IN|
IN|DCID|014F3DAF7B31A448E043814FD28EA448|1.0|3114503350|UNKNOWN|78|IN|H|1272800|AO 122||INDIANAPOLIS|IN|46202|US|20980618000000|20980618000000|IN|IN|N|N|9570080|9570000|IN|IN|
IN|DCIS|014F3DAF7B32A448E043814FD28EA448|1.0|5263908889|DECISION AND INFORMATION SYSTEMS|24|IN|H|1289501|BS 3024||INDIANAPOLIS|IN|46202|US|20980313000000|20980313000000|IN|BUS|N|N|9570024|9570000|IN|IN|
IN|DCL|014F3DAF7B33A448E043814FD28EA448|1.0|3716609036|DENTAL CLINIC|14|IN|H|1276125|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980310000000|20980310000000|IN|DCLC|N|N|9570014|9570000|IN|IN|
IN|DCLC|014F3DAF7B34A448E043814FD28EA448|1.0|3716609036|DENTISTRY CLINICS|14|IN|O|1276900|DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DCON|014F3DAF7B35A448E043814FD28EA448|1.0|3716609036|DENTISTRY CONTINUING EDUCATION|14|IN|O|1276102|DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DCSH|014F3DAF7B36A448E043814FD28EA448|1.0|3716609036|DENTAL CASH OPERATIONS|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSDS|N|N|9570014|9570000|IN|IN|
IN|DDNT|014F3DAF7B37A448E043814FD28EA448|1.0|3716609036|DENTISTRY, DIVISION OF|14|IN|H|1276100|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980305000000|20980305000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DDSC|014F3DAF7B38A448E043814FD28EA448|1.0|3716609036|DIAGNOSTIC SCIENCES|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DACA|N|N|9570014|9570000|IN|IN|
IN|DDVL|014F3DAF7B39A448E043814FD28EA448|1.0|3716609036|DENTISTRY DEVELOPMENT|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSAD|N|N|9570014|9570000|IN|IN|
IN|DEBT|014F3DAF7B3AA448E043814FD28EA448|1.0|6269308135|FACILITIES DEBT SERVICE|85|IN|R|1273960|AO 120||INDIANAPOLIS|IN|46202|US|20930701000000||IN|IN|Y|N|9570085|9570000|IN|IN|
IN|DENA|014F3DAF7B3BA448E043814FD28EA448|1.0|3716609036|DENTAL ASSISTING|14|IN|H|1276100|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980305000000|20980305000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DENT|014F3DAF7B3CA448E043814FD28EA448|1.0|6080308182|DENTISTRY|14|IN|R|1276200|DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000||IN|IN|Y|N|9570014|9570000|IN|IN|
IN|DEPR|014F3DAF7B3DA448E043814FD28EA448|1.0|3716609036|DENTAL PRACTICE ADMINISTRATION|14|IN|H|1276100|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980305000000|20980305000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DERM|014F3DAF7B3EA448E043814FD28EA448|1.0|3756607704|DERMATOLOGY|10|IN|O|1283100|UH 3240||INDIANAPOLIS|IN|46202-5267|US|20930701000000||IN|MED|Y|N|9570010|9570000|IN|IN|
IN|DESP|014F3DAF814CA448E043814FD28EA448|1.0|3102209996|DEAN MED- EDUCATIONAL SUPPORT|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20021127000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DFAC|014F3DAF7B3FA448E043814FD28EA448|1.0|3114503350|DEAN OF FACULTY|74|IN|H|1270000|AO 122||INDIANAPOLIS|IN|46202|US|20980320000000|20980320000000|IN|EXEC|N|N|9570074|9570000|IN|IN|
IN|DFPP|014F3DAF7B40A448E043814FD28EA448|1.0|3716609036|DENTAL FACULTY PRIVATE PRACTICE|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSAD|N|N|9570014|9570000|IN|IN|
IN|DGRD|014F3DAF7B41A448E043814FD28EA448|1.0|3716609036|DENTISTRY GRADUATE AFFAIRS|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSAD|N|N|9570014|9570000|IN|IN|
IN|DGTS|014F3DAF7B42A448E043814FD28EA448|1.0|2318605547|DGTS (DIVISION OF GENERAL AND|18|IN|H|1292087|CA 441C||INDIANAPOLIS|IN|46202-5140|US|20980312000000|20980312000000|IN|LART|N|N|9570018|9570000|IN|IN|
IN|DHS|014F3DAF7B43A448E043814FD28EA448|1.0|4722108521|HEALTH SCIENCES, DIVISION OF|10|IN|H|1279800|CF 124||INDIANAPOLIS|IN|46202-5119|US|20980303000000|20980303000000|IN|AHLT|N|N|9570010|9570000|IN|IN|
IN|DHYG|014F3DAF7B44A448E043814FD28EA448|1.0|3716609036|DENTAL HYGIENE|14|IN|H|1276100|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980305000000|20980305000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DIAG|014F3DAF7B45A448E043814FD28EA448|1.0|3716609036|GRAD DENT DIAGNOSTIC SCIENCES CLINIC|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSAD|N|N|9570014|9570000|IN|IN|
IN|DIMF|014F3DAF7B46A448E043814FD28EA448|1.0|3716609036|DENTAL IMAGING FACILITY|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000||IN|DRES|N|N|9570014|9570000|IN|IN|
IN|DISC|014F3DAF7B47A448E043814FD28EA448|1.0|3716609036|DIAGNOSTIC SCIENCES|14|IN|H|1276100|DS 130||INDIANAPOLIS|IN|46202-5186|US|20980310000000|20980310000000|IN|DACA|N|N|9570014|9570000|IN|IN|
IN|DLS|014F3DAF7B48A448E043814FD28EA448|1.0|4694201847|DIVISION OF LABOR STUDIES|52|IN|O|1299145|UNION 503||INDIANAPOLIS|IN|46202|US|20990216000000||IN|OACA|Y|N|9570052|9570000|IN|IN|
IN|DMAN|014F3DAF7B49A448E043814FD28EA448|1.0|4071904043|ACADEMIC ADMINISTRATION|10|IN|O|1280003|FH 302||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMAS|014F3DAF7B4AA448E043814FD28EA448|1.0|1778407739|DEAN MED-ADMISSION|10|IN|O|1280004|FH 204||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMAT|014F3DAF7B4BA448E043814FD28EA448|1.0|3716609036|DENTAL MATERIAL TESTING|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSRS|N|N|9570014|9570000|IN|IN|
IN|DMCA|014F3DAF8085A448E043814FD28EA448|1.0|5344900879|DEAN MED-CLARIAN AFFAIRS|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20011101000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMCH|014F3DAF7B4CA448E043814FD28EA448|1.0|1206006319|DEAN MED-CONSUMER HLTH COMM|10|IN|O|1280000|1120 SOUTH DRIVE, FH 207||INDIANAPOLIS|IN|46202-5114|US|20991109000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMCO|014F3DAF7B4DA448E043814FD28EA448|1.0|5344900879|DEAN MED-COMPLIANCE OFFICE|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20971020000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMDV|014F3DAF7B4EA448E043814FD28EA448|1.0|5344900879|DEAN MED-DEVELOPMENT|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMEC|014F3DAF8044A448E043814FD28EA448|1.0|2314607060|DEAN MED-OFC OF MED ED ~ CURR|10|IN|O|1280007|MS 162||INDIANAPOLIS|IN|46202-5120|US|20010606000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMED|014F3DAF7B4FA448E043814FD28EA448|1.0|5344900879|DEAN`S OFFICE-MEDICINE|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|MED|Y|N|9570010|9570000|IN|IN|
IN|DMFA|014F3DAF7B50A448E043814FD28EA448|1.0|5344900879|DEAN MED-FINANCIAL AFFAIRS|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMFC|014F3DAF7B51A448E043814FD28EA448|1.0|5344900879|DEAN MED-FACILITIES|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMGA|014F3DAF7B52A448E043814FD28EA448|1.0|1950502955|DEAN MED-GRADUATE AFFAIRS|10|IN|O|1280026|FH 204||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMGD|014F3DAF7B53A448E043814FD28EA448|1.0|5403600079|DEAN MED--GENERAL DEVELOPMENT|10|IN|O||FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|N|N|9570010|9570000|IN|IN|
IN|DMIA|014F3DAF7B54A448E043814FD28EA448|1.0|5344900879|DEAN MED-INTERNATIONAL AFFAIRS|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20000301000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMIN|014F3DAF7B55A448E043814FD28EA448|1.0|3716609036|DENTISTRY MINORITY STUDENT AFFAIRS|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20000630000000|IN|DSSV|N|N|9570014|9570000|IN|IN|
IN|DMMR|014F3DAF7B56A448E043814FD28EA448|1.0|4820905777|PUBLIC AND MEDIA RELATIONS|10|IN|O|1280017|CL 269||INDIANAPOLIS|IN|46202-5111|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMOO|014F3DAF8084A448E043814FD28EA448|1.0|1224201162|DEAN MED-OPERATIONS|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20011031000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMOS|014F3DAF7B57A448E043814FD28EA448|1.0|2514300297|STRATEGIC PLANNING|10|IN|O|1280000|1120 SOUTH DRIVE, FH 207||INDIANAPOLIS|IN|46202-5114|US|20011029000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMOT|014F3DAF8053A448E043814FD28EA448|1.0|3063708933|INFORMATION SERV ~ TECHNOLOGY|10|IN|O|1280002|MS 259||INDIANAPOLIS|IN|46202|US|20010810000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMPS|014F3DAF7B58A448E043814FD28EA448|1.0|2514300297|DEAN MED-PRACTICE PLAN|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20961001000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMSC|014F3DAF7B59A448E043814FD28EA448|1.0|6269708732|DEAN MED-STU CURRICULAR AFF|10|IN|O|1280007|MS 162||INDIANAPOLIS|IN|46202-5120|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMSP|014F3DAF7B5AA448E043814FD28EA448|1.0|5344900879|DEAN MED-GENERAL PROGRAM SUPP|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DMWA|014F3DAF7B5BA448E043814FD28EA448|1.0|5344900879|DEAN MED--WISHARD AFFAIRS|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20930701000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DRES|014F3DAF7B5CA448E043814FD28EA448|1.0|3716609036|DENTISTRY RESEARCH|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DRSP|014F3DAF812EA448E043814FD28EA448|1.0|3102209996|DEAN MED-RESEARCH SUPPORT|10|IN|O|1280000|FH 207||INDIANAPOLIS|IN|46202-5114|US|20021127000000||IN|DMED|Y|N|9570010|9570000|IN|IN|
IN|DSAD|014F3DAF7B5DA448E043814FD28EA448|1.0|6080308182|DENTISTRY-ADMINISTRATION|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSCC|014F3DAF7B5EA448E043814FD28EA448|1.0|6080308182|DENTISTRY-COMPREHENSIVE CARE|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSDS|014F3DAF7B5FA448E043814FD28EA448|1.0|6080308182|DENTISTRY-SUPPORT SERVICES|14|IN|A|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSEN|014F3DAF7F98A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ENDODONTICS|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20000619000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSFP|014F3DAF7B60A448E043814FD28EA448|1.0|6080308182|DENTISTRY-FACULTY PRACTICE|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSOB|014F3DAF7B61A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ORAL BIOLOGY|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSOF|014F3DAF7B62A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ORAL FACIAL DEVELOPMENT|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSOH|014F3DAF7B63A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ORAL HEALTH RESEARCH INSTITUTE|14|IN|O|1276100|415 LANSING ST,    OH 112||INDIANAPOLIS|IN|46202-2876|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSOS|014F3DAF7B64A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ORAL SURGERY AND HOSPITAL DENT|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSPA|014F3DAF7B65A448E043814FD28EA448|1.0|6080308182|DENTISTRY-PERIODONTICS~ALLIED DENT PROGS|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSPD|014F3DAF7B66A448E043814FD28EA448|1.0|6080308182|DENTISTRY-PREVENTIVE DENTISTRY|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20991101000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSPM|014F3DAF8003A448E043814FD28EA448|1.0|6080308182|DENTISTRY-ORAL PATHOLOGY ~ MEDICINE|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20010101000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSRD|014F3DAF7B67A448E043814FD28EA448|1.0|6080308182|DENTISTRY-RESTORATIVE DENTISTRY|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSRS|014F3DAF7B68A448E043814FD28EA448|1.0|6080308182|DENTISTRY-RESEARCH|14|IN|O|1276100|DS 102||INDIANAPOLIS|IN|46202-5186|US|20990215000000||IN|DENT|Y|N|9570014|9570000|IN|IN|
IN|DSS|014F3DAF7B69A448E043814FD28EA448|1.0|4797306442|DATA SYSTEMS AND SERVICES|65|IN|H|6672200|ES 0010||INDIANAPOLIS|IN|46202-5157|US|20980320000000|20980320000000|IN|INTT|N|N|9570065|9570000|IN|IN|
IN|DSSV|014F3DAF7B6AA448E043814FD28EA448|1.0|3716609036|DENTISTRY STUDENT SERVICES|14|IN|O|1276102|DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DENT|N|N|9570014|9570000|IN|IN|
IN|DSSY|014F3DAF7B6BA448E043814FD28EA448|1.0|3716609036|DENTAL SERVICE ~ SUPPLY|14|IN|O|1/1/01|DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DAFA|N|N|9570014|9570000|IN|IN|
IN|DSTA|014F3DAF7B6CA448E043814FD28EA448|1.0|5102107521|DEAN OF STUDENT AFFAIRS|73|IN|H|1270287|AO 112||INDIANAPOLIS|IN|46202|US|20980320000000|20980320000000|IN|STAF|N|N|9570073|9570000|IN|IN|
IN|DSTU|014F3DAF7B6DA448E043814FD28EA448|1.0|5102107521|DEAN OF STUDENTS|73|IN|H|1270287|AO 112||INDIANAPOLIS|IN|46202|US|20980320000000|20980320000000|IN|STAF|N|N|9570073|9570000|IN|IN|
IN|DTS|014F3DAF7B6EA448E043814FD28EA448|1.0|4797306442|DIAL TONE SERIVCES IUPUI|65|IN|O|1273000|ES 0010||INDIANAPOLIS|IN|46202-5157|US|20980320000000||IN|ITLV|Y|N|9570065|9570000|IN|IN|
IN|EALC|014F3DAF7B6FA448E043814FD28EA448|1.0|2318605547|EAST ASIAN LANGUAGES AND CULTU|18|IN|H|1292087|CA 441C||INDIANAPOLIS|IN|46202-5140|US|20980312000000|20980312000000|IN|LANG|N|N|9570018|9570000|IN|IN|
IN|ECON|014F3DAF7B70A448E043814FD28EA448|1.0|1364506195|ECONOMICS|18|IN|O|1292100|CA 441C||INDIANAPOLIS|IN|46202-5140|US|20930701000000||IN|LART|Y|N|9570018|9570000|IN|IN|
IN|ECTR|014F3DAF7B71A448E043814FD28EA448|1.0|2318605547|CENTER FOR ECONOMIC EDUCATION|18|IN|H|1292087|CA 441C||INDIANAPOLIS|IN|46202-5140|US|20980312000000|20980312000000|IN|ECON|N|N|9570018|9570000|IN|IN|
IN|EDLC|014F3DAF7B72A448E043814FD28EA448|1.0|3135705171|EDUCATIONAL LEARNING CENTER|26|IN|H|1296300|ES 3138A||INDIANAPOLIS|IN|46202-5155|US|20980316000000|20980316000000|IN|EDUC|N|N|9570026|9570000|IN|IN|
IN|EDRE|014F3DAF7B73A448E043814FD28EA448|1.0|3114503350|UNKNOWN|78|IN|H|1272800|AO 122||INDIANAPOLIS|IN|46202|US|20980618000000|20980618000000|IN|IN|N|N|9570080|9570000|IN|IN|
IN|EDU|014F3DAF80B4A448E043814FD28EA448|1.0|1170706400|MEDICAL EDUCATION|10|IN|O|1282515|545 BARNHILL DRIVE, EH 317||INDIANAPOLIS|IN|46202|US|20020531000000|20020630000000|IN|MDEP|N|N|||||
IN|EDUC|014F3DAF7B74A448E043814FD28EA448|1.0|4797306442|EDUCATION|26|IN|R|1296300|ES 3138A||INDIANAPOLIS|IN|46202-5155|US|20930701000000||IN|IN|Y|N|9570026|9570000|IN|IN|
IN|EDUD|014F3DAF7B75A448E043814FD28EA448|1.0|3135705171|EDUCATION, DIVISION OF|26|IN|H|1296300|ES 3138A||INDIANAPOLIS|IN|46202-5155|US|20980316000000|20980316000000|IN|EDUC|N|N|9570026|9570000|IN|IN|
IN|EET|014F3DAF7B76A448E043814FD28EA448|1.0|1325700900|ELECTRICAL ENGINEERING TECHNOLOGY|34|IN|H|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|ENGT|N|N|9570034|9570000|IN|IN|
IN|ELEC|014F3DAF7B77A448E043814FD28EA448|1.0|1325700900|ELECTRONICS DEPARTMENT|34|IN|H|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|ENGT|N|N|9570034|9570000|IN|IN|
IN|ELEN|014F3DAF7B78A448E043814FD28EA448|1.0|3567107587|ELECTRICAL ~ COMPUTER ENGR|34|IN|O|1295300|SL160N||INDIANAPOLIS|IN|46202|US|20930701000000||IN|ENGT|Y|N|9570034|9570000|IN|IN|
IN|ELET|014F3DAF7B79A448E043814FD28EA448|1.0|5175302021|ELECTRICAL TECHNOLOGY|34|IN|O|1295400|ET 209M||INDIANAPOLIS|IN|46202|US|20970630000000||IN|ENGT|Y|N|9570034|9570000|IN|IN|
IN|ELMI|014F3DAF7B7AA448E043814FD28EA448|1.0|3716609036|ELECTRON MICROSCOPY|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20010101000000|IN|DRES|N|N|9570014|9570000|IN|IN|
IN|EMER|014F3DAF7B7BA448E043814FD28EA448|1.0|3563109098|EMERGENCY MEDICINE|10|IN|O|1280000|1120 W SOUTH DRIVE||INDIANAPOLIS|IN|46202-5114|US|20990125000000||IN|MED|Y|N|9570010|9570000|IN|IN|
IN|EMPF|014F3DAF7B7CA448E043814FD28EA448|1.0|1435601504|EMPF-ELEC MANUFACTURING PRODUCTIVITY FAC|34|IN|O|1270022|ET 219||INDIANAPOLIS|IN|46202|US|20930701000000||IN|ENGT|Y|N|9570034|9570000|IN|IN|
IN|EMPV|014F3DAF7B7DA448E043814FD28EA448|1.0|5398709821|EXEC MGMT EMPF|74|IN|O||AO 122||INDIANAPOLIS|IN|46202|US|20930701000000||IN|EXEC|Y|N|9570074|9570000|IN|IN|
IN|ENDC|014F3DAF7B7EA448E043814FD28EA448|1.0|5402206934|ENDOCRINOLOGY|10|IN|O|1182567|CL 459||INDIANAPOLIS|IN|46202-5124|US|20930701000000||IN|MDEP|Y|N|9570010|9570000|IN|IN|
IN|ENDO|014F3DAF7B7FA448E043814FD28EA448|1.0|3716609036|GRADUATE ENDODONTICS CLINIC|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990312000000|IN|DSAD|N|N|9570014|9570000|IN|IN|
IN|ENG|014F3DAF7B80A448E043814FD28EA448|1.0|1364506195|ENGLISH|18|IN|O|1292200|CA 441C||INDIANAPOLIS|IN|46202-5140|US|20930701000000||IN|LART|Y|N|9570018|9570000|IN|IN|
IN|ENGD|014F3DAF7B81A448E043814FD28EA448|1.0|1325700900|ENGINEERING, DIVISION OF|34|IN|H|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|ENGT|N|N|9570034|9570000|IN|IN|
IN|ENGI|014F3DAF7B82A448E043814FD28EA448|1.0|1325700900|ENGINEERING|34|IN|H|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|ENGT|N|N|9570034|9570000|IN|IN|
IN|ENGR|014F3DAF7B83A448E043814FD28EA448|1.0|1325700900|ENGINEERING TECHNOLOGIES|34|IN|H|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|ENGT|N|N|9570034|9570000|IN|IN|
IN|ENGT|014F3DAF7B84A448E043814FD28EA448|1.0|1325700900|ENGINEERING ~ TECHNOLOGY|34|IN|R|1295000|ET 219||INDIANAPOLIS|IN|46202|US|20930701000000||IN|IN|Y|N|9570034|9570000|IN|IN|
IN|ENHS|014F3DAF7B85A448E043814FD28EA448|1.0|5068701724|ENVIRONMENTAL HEALTH ~ SAFETY|78|IN|O|1270987|UN 043||INDIANAPOLIS|IN|46202|US|20930701000000||IN|SAFE|Y|N|9570078|9570000|IN|IN|
IN|ENRL|014F3DAF7B86A448E043814FD28EA448|1.0|2275203572|ENROLLMENT SERVICES|58|IN|O|1271500|CA 129||INDIANAPOLIS|IN|46202|US|20930701000000||IN|ACSP|Y|N|9570058|9570000|IN|IN|
IN|ENVS|014F3DAF7B87A448E043814FD28EA448|1.0|1897800967|ENVIRONMENTAL STUDIES|36|IN|H|1296800|BS 3025||INDIANAPOLIS|IN|46202|US|20980316000000|20980316000000|IN|SPEA|N|N|9570036|9570000|IN|IN|
IN|EQMA|014F3DAF7B88A448E043814FD28EA448|1.0|3716609036|DENTAL EQUIPMENT MAINTENANCE|14|IN|O||DS 130||INDIANAPOLIS|IN|46202-5186|US|20930701000000|20990323000000|IN|DSDS|N|N|9570014|9570000|IN|IN|
IN|EREP|014F3DAF7B89A448E043814FD28EA448|1.0|4797306442|IT EQUIPMENT REPLACEMENT|65|IN|O||ES 0010||INDIANAPOLIS|IN|46202-5157|US|20930701000000||IN|INTT|Y|N|9570065|9570000|IN|IN|
IN|ETC|014F3DAF7B8AA448E043814FD28EA448|1.0|4797306442|IT EDUCATIONAL TELEVISION COOPERATIVE|65|IN|O|6672100|ES 0010||INDIANAPOLIS|IN|46202-5157|US|20930701000000|20990825000000|IN|INTT|N|N|9570065|9570000|IN|IN|
IN|ETEC|014F3DAF80B2A448E043814FD28EA448|1.0|3681205703|OFFICE OF EDUCATIONAL TECHNOLOGY|10|IN|O|1280200|BR 156||INDIANAPOLIS|IN|46202|US|20020425000000||IN|IRET|Y|N|9570010|9570000|IN|IN|
IN|ETHC|014F3DAF7B8BA448E043814FD28EA448|1.0|6240307307|ETHICS CENTER|10|IN|O|1282516|WD/OPW M200||INDIANAPOLIS|IN|46202-2859|US|20950622000000||IN|MDEP|Y|N|9570010|9570000|IN|IN|
IN|EXAF|014F3DAF7B8CA448E043814FD28EA448|1.0|6269308135|EXTERNAL AFFAIRS|79|IN|R|1270410|AO 109||INDIANAPOLIS|IN|46202|US|20930701000000||IN|IN|Y|N|9570079|9570000|IN|IN|
IN|EXEC|014F3DAF7B8DA448E043814FD28EA448|1.0|6269308135|EXECUTIVE MANAGEMENT|74|IN|R|1270000|AO 122||INDIANAPOLIS|IN|46202|US|20930701000000||IN|IN|Y|N|9570074|9570000|IN|IN|
IN|EXEM|014F3DAF7B8EA448E043814FD28EA448|1.0|6269308135|EXEC MGMT MISC PROGRAMS|74|IN|O|1270007|AO 120||INDIANAPOLIS|IN|46202|US|20930701000000||IN|EXEC|Y|N|9570074|9570000|IN|IN|
