cg_cfda_nbr|obj_id|ver_nbr|cg_cfda_pgm_ttl_nm|cg_cfda_maint_typ_id|row_actv_ind|
93.243|237D10FAA9FAC0B0E043814FD881C0B0|1.0|Substance Abuse and Mental Health Services_Projects of Regional and National Significance|AUTOMATIC|Y|
93.244|237D10FAA9FBC0B0E043814FD881C0B0|1.0|Mental Health Clinical and AIDS Service-Related Training Grants|AUTOMATIC|Y|
93.245|237D10FAA9FCC0B0E043814FD881C0B0|1.0|Innovative Food Safety Projects|AUTOMATIC|Y|
93.246|237D10FAA9FDC0B0E043814FD881C0B0|1.0|Health Centers Grants for Migrant and Seasonal Farmworkers|AUTOMATIC|Y|
93.247|237D10FAA9FEC0B0E043814FD881C0B0|1.0|Advanced Education Nursing Grant Program|AUTOMATIC|Y|
93.249|237D10FAA9FFC0B0E043814FD881C0B0|1.0|Public Health Training Centers Grant Program|AUTOMATIC|Y|
93.250|237D10FAAA00C0B0E043814FD881C0B0|1.0|Geriatric Academic Career Awards|AUTOMATIC|Y|
93.251|237D10FAAA01C0B0E043814FD881C0B0|1.0|Universal Newborn Hearing Screening|AUTOMATIC|Y|
93.252|237D10FAAA02C0B0E043814FD881C0B0|1.0|Healthy Community Access Program|AUTOMATIC|Y|
93.253|237D10FAAA03C0B0E043814FD881C0B0|1.0|Poison Control Stabilization and Enhancement Grants|AUTOMATIC|Y|
93.254|237D10FAAA04C0B0E043814FD881C0B0|1.0|Infant Adoption Awareness Training|AUTOMATIC|Y|
93.255|237D10FAAA05C0B0E043814FD881C0B0|1.0|Children's Hospitals Graduate Medical Education Payment|AUTOMATIC|Y|
93.256|237D10FAAA06C0B0E043814FD881C0B0|1.0|State Planning Grant_Health Care Access for the Uninsured|AUTOMATIC|Y|
93.257|237D10FAAA07C0B0E043814FD881C0B0|1.0|Grants for Education, Prevention, and Early Detection of Radiogenic Cancers and Diseases|AUTOMATIC|Y|
93.259|237D10FAAA08C0B0E043814FD881C0B0|1.0|Rural Access to Emergency Devices Grant|AUTOMATIC|Y|
93.260|237D10FAAA09C0B0E043814FD881C0B0|1.0|Family Planning_Personnel Training|AUTOMATIC|Y|
93.262|237D10FAAA0AC0B0E043814FD881C0B0|1.0|Occupational Safety and Health Research Projects|AUTOMATIC|Y|
93.263|237D10FAAA0BC0B0E043814FD881C0B0|1.0|Occupational Safety and Health_Training Grants|AUTOMATIC|Y|
93.264|237D10FAAA0CC0B0E043814FD881C0B0|1.0|Nurse Faculty Loan Program (NFLP)|AUTOMATIC|Y|
93.265|237D10FAAA0DC0B0E043814FD881C0B0|1.0|Comprehensive Geriatric Education Program(CGEP)|AUTOMATIC|Y|
93.266|237D10FAAB85C0B0E043814FD881C0B0|1.0|Rapid Expansion of Antiretroviral Therapy Programs for HIV-Infected Persons in Selected Countries in Africa and the Caribbean Under the President's Emergency Plan for AIDS Relief|AUTOMATIC|Y|
93.267|237D10FAAB86C0B0E043814FD881C0B0|1.0|State Grants for Protection and Advocacy Services|AUTOMATIC|Y|
93.268|237D10FAAA0EC0B0E043814FD881C0B0|1.0|Immunization Grants|AUTOMATIC|Y|
93.271|237D10FAAA0FC0B0E043814FD881C0B0|1.0|Alcohol Research Career Development Awards for Scientists and Clinicians|AUTOMATIC|Y|
93.272|237D10FAAA10C0B0E043814FD881C0B0|1.0|Alcohol National Research Service Awards for Research Training|AUTOMATIC|Y|
93.273|237D10FAAA11C0B0E043814FD881C0B0|1.0|Alcohol Research Programs|AUTOMATIC|Y|
93.275|237D10FAAB87C0B0E043814FD881C0B0|1.0|Substance Abuse and Mental Health Services-Access to Recovery|AUTOMATIC|Y|
93.276|237D10FAAB88C0B0E043814FD881C0B0|1.0|Drug-Free Communities Support Program Grants|AUTOMATIC|Y|
93.279|237D10FAAA12C0B0E043814FD881C0B0|1.0|Drug Abuse Research Programs|AUTOMATIC|Y|
93.280|237D10FAAA13C0B0E043814FD881C0B0|1.0|National Institutes of Health Loan Repayment Program for Clinical Researchers|AUTOMATIC|Y|
93.281|237D10FAAA14C0B0E043814FD881C0B0|1.0|Mental Health Research Career/Scientist Development Awards|AUTOMATIC|Y|
93.282|237D10FAAA15C0B0E043814FD881C0B0|1.0|Mental Health National Research Service Awards for Research Training|AUTOMATIC|Y|
93.283|237D10FAAA16C0B0E043814FD881C0B0|1.0|Centers for Disease Control and Prevention_Investigations and Technical Assistance|AUTOMATIC|Y|
93.284|237D10FAAA17C0B0E043814FD881C0B0|1.0|Injury Prevention Program for American Indians and Alaskan Natives_Cooperative Agreements|AUTOMATIC|Y|
93.285|237D10FAAB89C0B0E043814FD881C0B0|1.0|National Institutes of Health Pediatric Research Loan Repayment Program|AUTOMATIC|Y|
93.286|237D10FAAA18C0B0E043814FD881C0B0|1.0|Discovery and Applied Research|AUTOMATIC|Y|
93.287|237D10FAAA19C0B0E043814FD881C0B0|1.0|Bioengineering Research|AUTOMATIC|Y|
93.288|237D10FAAA1AC0B0E043814FD881C0B0|1.0|National Health Service Corps Scholarship Program|AUTOMATIC|Y|
93.289|237D10FAAA1BC0B0E043814FD881C0B0|1.0|President's Council on Physical Fitness and Sports|AUTOMATIC|Y|
93.290|237D10FAAA1CC0B0E043814FD881C0B0|1.0|National Community Centers of Excellence in Women's Health|AUTOMATIC|Y|
93.291|237D10FAAA1DC0B0E043814FD881C0B0|1.0|Surplus Property Utilization|AUTOMATIC|Y|
93.300|237D10FAAA1EC0B0E043814FD881C0B0|1.0|National Center for Health Workforce Analysis|AUTOMATIC|Y|
93.301|237D10FAAA1FC0B0E043814FD881C0B0|1.0|Small Rural Hospital Improvement Grants|AUTOMATIC|Y|
93.302|237D10FAAA20C0B0E043814FD881C0B0|1.0|Healthy Schools, Healthy Communities|AUTOMATIC|Y|
93.307|237D10FAAA21C0B0E043814FD881C0B0|1.0|Minority Health and Health Disparities Research|AUTOMATIC|Y|
93.308|237D10FAAA22C0B0E043814FD881C0B0|1.0|Extramural Loan Repayment for Individuals from Disadvantaged Backgrounds Conducting Clinical Research|AUTOMATIC|Y|
93.342|237D10FAAA23C0B0E043814FD881C0B0|1.0|Health Professions Student Loans, Including Primary Care Loans/Loans for Disadvantaged Students|AUTOMATIC|Y|
93.358|237D10FAAA24C0B0E043814FD881C0B0|1.0|Advanced Education Nursing Traineeships|AUTOMATIC|Y|
93.359|237D10FAAA25C0B0E043814FD881C0B0|1.0|Nurse Education, Practice and Retention Grants|AUTOMATIC|Y|
93.361|237D10FAAA26C0B0E043814FD881C0B0|1.0|Nursing Research|AUTOMATIC|Y|
93.364|237D10FAAA27C0B0E043814FD881C0B0|1.0|Nursing Student Loans|AUTOMATIC|Y|
93.385|237D10FAAA28C0B0E043814FD881C0B0|1.0|National Institutes of Health Pediatric Research Loan Repayment Program|AUTOMATIC|Y|
93.389|237D10FAAA29C0B0E043814FD881C0B0|1.0|National Center for Research Resources|AUTOMATIC|Y|
93.390|237D10FAAA2AC0B0E043814FD881C0B0|1.0|Academic Research Enhancement Award|AUTOMATIC|Y|
93.392|237D10FAAA2BC0B0E043814FD881C0B0|1.0|Cancer Construction|AUTOMATIC|Y|
93.393|237D10FAAA2CC0B0E043814FD881C0B0|1.0|Cancer Cause and Prevention Research|AUTOMATIC|Y|
93.394|237D10FAAA2DC0B0E043814FD881C0B0|1.0|Cancer Detection and Diagnosis Research|AUTOMATIC|Y|
93.395|237D10FAAA2EC0B0E043814FD881C0B0|1.0|Cancer Treatment Research|AUTOMATIC|Y|
93.396|237D10FAAA2FC0B0E043814FD881C0B0|1.0|Cancer Biology Research|AUTOMATIC|Y|
93.397|237D10FAAA30C0B0E043814FD881C0B0|1.0|Cancer Centers Support Grants|AUTOMATIC|Y|
93.398|237D10FAAA31C0B0E043814FD881C0B0|1.0|Cancer Research Manpower|AUTOMATIC|Y|
93.399|237D10FAAA32C0B0E043814FD881C0B0|1.0|Cancer Control|AUTOMATIC|Y|
93.441|237D10FAAA33C0B0E043814FD881C0B0|1.0|Indian Self-Determination|AUTOMATIC|Y|
93.442|237D10FAAB8AC0B0E043814FD881C0B0|1.0|Special Diabetes Program for Indians (SDPI) Competitive Grant Program|AUTOMATIC|Y|
93.550|237D10FAAA34C0B0E043814FD881C0B0|1.0|Transitional Living for Homeless Youth|AUTOMATIC|Y|
93.551|237D10FAAA35C0B0E043814FD881C0B0|1.0|Abandoned Infants|AUTOMATIC|Y|
93.556|237D10FAAA36C0B0E043814FD881C0B0|1.0|Promoting Safe and Stable Families|AUTOMATIC|Y|
93.557|237D10FAAA37C0B0E043814FD881C0B0|1.0|Education and Prevention Grants to Reduce Sexual Abuse of Runaway, Homeless and Street Youth|AUTOMATIC|Y|
93.558|237D10FAAA38C0B0E043814FD881C0B0|1.0|Temporary Assistance for Needy Families|AUTOMATIC|Y|
93.560|237D10FAAA39C0B0E043814FD881C0B0|1.0|Family Support Payments to States_Assistance Payments|AUTOMATIC|Y|
93.563|237D10FAAA3AC0B0E043814FD881C0B0|1.0|Child Support Enforcement|AUTOMATIC|Y|
93.564|237D10FAAA3BC0B0E043814FD881C0B0|1.0|Child Support Enforcement Research|AUTOMATIC|Y|
93.566|237D10FAAA3CC0B0E043814FD881C0B0|1.0|Refugee and Entrant Assistance_State Administered Programs|AUTOMATIC|Y|
93.567|237D10FAAA3DC0B0E043814FD881C0B0|1.0|Refugee and Entrant Assistance_Voluntary Agency Programs|AUTOMATIC|Y|
93.568|237D10FAAA3EC0B0E043814FD881C0B0|1.0|Low-Income Home Energy Assistance|AUTOMATIC|Y|
93.569|237D10FAAA3FC0B0E043814FD881C0B0|1.0|Community Services Block Grant|AUTOMATIC|Y|
93.570|237D10FAAA40C0B0E043814FD881C0B0|1.0|Community Services Block Grant_Discretionary Awards|AUTOMATIC|Y|
93.571|237D10FAAA41C0B0E043814FD881C0B0|1.0|Community Services Block Grant Discretionary Awards_Community Food and Nutrition|AUTOMATIC|Y|
93.575|237D10FAAA42C0B0E043814FD881C0B0|1.0|Child Care and Development Block Grant|AUTOMATIC|Y|
93.576|237D10FAAA43C0B0E043814FD881C0B0|1.0|Refugee and Entrant Assistance_Discretionary Grants|AUTOMATIC|Y|
93.577|237D10FAAA44C0B0E043814FD881C0B0|1.0|Early Learning Fund|AUTOMATIC|Y|
93.579|237D10FAAA45C0B0E043814FD881C0B0|1.0|U.S. Repatriation|AUTOMATIC|Y|
93.581|237D10FAAA46C0B0E043814FD881C0B0|1.0|Improving the Capability of Indian Tribal Governments to Regulate Environmental Quality|AUTOMATIC|Y|
93.582|237D10FAAA47C0B0E043814FD881C0B0|1.0|Mitigation of Environmental Impacts to Indian Lands Due to Department of Defense Activities|AUTOMATIC|Y|
93.583|237D10FAAA48C0B0E043814FD881C0B0|1.0|Refugee and Entrant Assistance_Wilson/Fish Program|AUTOMATIC|Y|
93.584|237D10FAAA49C0B0E043814FD881C0B0|1.0|Refugee and Entrant Assistance_Targeted Assistance Grants|AUTOMATIC|Y|
93.586|237D10FAAA4AC0B0E043814FD881C0B0|1.0|State Court Improvement Program|AUTOMATIC|Y|
93.587|237D10FAAA4BC0B0E043814FD881C0B0|1.0|Promote the Survival and Continuing Vitality of Native American Languages|AUTOMATIC|Y|
93.590|237D10FAAA4CC0B0E043814FD881C0B0|1.0|Community-Based Family Resource and Support Grants|AUTOMATIC|Y|
93.591|237D10FAAA4DC0B0E043814FD881C0B0|1.0|Family Violence Prevention and Services/Grants For Battered Women's Shelters_Grants to State Domestic Violence Coalitions|AUTOMATIC|Y|
93.592|237D10FAAA4EC0B0E043814FD881C0B0|1.0|Family Violence Prevention and Services/Grants for Battered Women's Shelters_Discretionary Grants|AUTOMATIC|Y|
93.593|237D10FAAA4FC0B0E043814FD881C0B0|1.0|Job Opportunities for Low-Income Individuals|AUTOMATIC|Y|
93.594|237D10FAAA50C0B0E043814FD881C0B0|1.0|Tribal Work Grants|AUTOMATIC|Y|
93.595|237D10FAAA51C0B0E043814FD881C0B0|1.0|Welfare Reform Research, Evaluations and National Studies|AUTOMATIC|Y|
93.596|237D10FAAA52C0B0E043814FD881C0B0|1.0|Child Care Mandatory and Matching Funds of the Child Care and Development Fund|AUTOMATIC|Y|
93.597|237D10FAAA53C0B0E043814FD881C0B0|1.0|Grants to States for Access and Visitation Programs|AUTOMATIC|Y|
93.598|237D10FAAA54C0B0E043814FD881C0B0|1.0|Services to Victims of a Severe Form of Trafficking|AUTOMATIC|Y|
93.599|237D10FAAA55C0B0E043814FD881C0B0|1.0|Chafee Education and Training Vouchers Program (ETV)|AUTOMATIC|Y|
93.600|237D10FAAA56C0B0E043814FD881C0B0|1.0|Head Start|AUTOMATIC|Y|
93.601|237D10FAAA57C0B0E043814FD881C0B0|1.0|Child Support Enforcement Demonstrations and Special Projects|AUTOMATIC|Y|
93.602|237D10FAAA58C0B0E043814FD881C0B0|1.0|New Assets for Independence Demonstration Program|AUTOMATIC|Y|
93.603|237D10FAAA59C0B0E043814FD881C0B0|1.0|Adoption Incentive Payments|AUTOMATIC|Y|
93.604|237D10FAAA5AC0B0E043814FD881C0B0|1.0|Assistance to Torture Victims|AUTOMATIC|Y|
93.612|237D10FAAA5BC0B0E043814FD881C0B0|1.0|Native American Programs|AUTOMATIC|Y|
93.613|237D10FAAA5CC0B0E043814FD881C0B0|1.0|President's Committee for People with Intellectual Disabilities (PCPID)|AUTOMATIC|Y|
93.616|237D10FAAA5DC0B0E043814FD881C0B0|1.0|Mentoring Children of Prisoners|AUTOMATIC|Y|
93.617|237D10FAAA5EC0B0E043814FD881C0B0|1.0|Voting Access for Individuals with Disabilities_Grants to States|AUTOMATIC|Y|
93.618|237D10FAAA5FC0B0E043814FD881C0B0|1.0|Voting Access for Individuals with Disabilities-Grants for Protection and Advocacy Systems|AUTOMATIC|Y|
93.623|237D10FAAA60C0B0E043814FD881C0B0|1.0|Basic Center Grant|AUTOMATIC|Y|
93.630|237D10FAAA61C0B0E043814FD881C0B0|1.0|Developmental Disabilities Basic Support and Advocacy Grants|AUTOMATIC|Y|
93.631|237D10FAAA62C0B0E043814FD881C0B0|1.0|Developmental Disabilities Projects of National Significance|AUTOMATIC|Y|
93.632|237D10FAAA63C0B0E043814FD881C0B0|1.0|University Centers for Excellence in Developmental Disabilities Education, Research, and Service|AUTOMATIC|Y|
93.643|237D10FAAA64C0B0E043814FD881C0B0|1.0|Children's Justice Grants to States|AUTOMATIC|Y|
93.645|237D10FAAA65C0B0E043814FD881C0B0|1.0|Child Welfare Services_State Grants|AUTOMATIC|Y|
93.647|237D10FAAA66C0B0E043814FD881C0B0|1.0|Social Services Research and Demonstration|AUTOMATIC|Y|
93.648|237D10FAAA67C0B0E043814FD881C0B0|1.0|Child Welfare Services Training Grants|AUTOMATIC|Y|
93.652|237D10FAAA68C0B0E043814FD881C0B0|1.0|Adoption Opportunities|AUTOMATIC|Y|
93.658|237D10FAAA69C0B0E043814FD881C0B0|1.0|Foster Care_Title IV-E|AUTOMATIC|Y|
93.659|237D10FAAA6AC0B0E043814FD881C0B0|1.0|Adoption Assistance|AUTOMATIC|Y|
93.667|237D10FAAA6BC0B0E043814FD881C0B0|1.0|Social Services Block Grant|AUTOMATIC|Y|
93.669|237D10FAAA6CC0B0E043814FD881C0B0|1.0|Child Abuse and Neglect State Grants|AUTOMATIC|Y|
93.670|237D10FAAA6DC0B0E043814FD881C0B0|1.0|Child Abuse and Neglect Discretionary Activities|AUTOMATIC|Y|
93.671|237D10FAAA6EC0B0E043814FD881C0B0|1.0|Family Violence Prevention and Services/Grants for Battered Women's Shelters_Grants to States and Indian Tribes|AUTOMATIC|Y|
93.674|237D10FAAA6FC0B0E043814FD881C0B0|1.0|Chafee Foster Care Independent Living|AUTOMATIC|Y|
93.676|237D10FAAA70C0B0E043814FD881C0B0|1.0|Unaccompanied Alien Children Program|AUTOMATIC|Y|
93.767|237D10FAAA71C0B0E043814FD881C0B0|1.0|State Children's Insurance Program|AUTOMATIC|Y|
93.768|237D10FAAA72C0B0E043814FD881C0B0|1.0|Medicaid Infrastructure Grants To Support the Competitive Employment of People with Disabilities|AUTOMATIC|Y|
93.769|237D10FAAA73C0B0E043814FD881C0B0|1.0|Demonstration to Maintain Independence and Employment|AUTOMATIC|Y|
93.773|237D10FAAA74C0B0E043814FD881C0B0|1.0|Medicare_Hospital Insurance|AUTOMATIC|Y|
93.774|237D10FAAA75C0B0E043814FD881C0B0|1.0|Medicare_Supplementary Medical Insurance|AUTOMATIC|Y|
93.775|237D10FAAA76C0B0E043814FD881C0B0|1.0|State Medicaid Fraud Control Units|AUTOMATIC|Y|
93.777|237D10FAAA77C0B0E043814FD881C0B0|1.0|State Survey and Certification of Health Care Providers and Suppliers|AUTOMATIC|Y|
93.778|237D10FAAA78C0B0E043814FD881C0B0|1.0|Medical Assistance Program|AUTOMATIC|Y|
93.779|237D10FAAA79C0B0E043814FD881C0B0|1.0|Centers for Medicare and Medicaid Services (CMS) Research, Demonstrations and Evaluations|AUTOMATIC|Y|
93.780|237D10FAAA7AC0B0E043814FD881C0B0|1.0|Grants to States for Operation of Qualified High-Risk Pools|AUTOMATIC|Y|
93.781|237D10FAAA7BC0B0E043814FD881C0B0|1.0|Seed Grants to States for Qualified High-Risk Pools|AUTOMATIC|Y|
93.782|237D10FAAB8BC0B0E043814FD881C0B0|1.0|Medicare Transitional Drug Assistance Program for Territories|AUTOMATIC|Y|
93.783|237D10FAAB8CC0B0E043814FD881C0B0|1.0|Medicare Transitional Drug Assistance Program for States|AUTOMATIC|Y|
93.784|237D10FAAB8DC0B0E043814FD881C0B0|1.0|Federal Reimbursement of Emergency Health Services Furnished to Undocumented Aliens|AUTOMATIC|Y|
93.785|237D10FAAB8EC0B0E043814FD881C0B0|1.0|Pilot Program for National and State Background Checks--Direct Patient Access for Long-Term Care|AUTOMATIC|Y|
93.822|237D10FAAA7CC0B0E043814FD881C0B0|1.0|Health Careers Opportunity Program|AUTOMATIC|Y|
93.824|237D10FAAA7DC0B0E043814FD881C0B0|1.0|Basic/Core Area Health Education Centers|AUTOMATIC|Y|
93.837|237D10FAAA7EC0B0E043814FD881C0B0|1.0|Heart and Vascular Diseases Research|AUTOMATIC|Y|
93.838|237D10FAAA7FC0B0E043814FD881C0B0|1.0|Lung Diseases Research|AUTOMATIC|Y|
93.839|237D10FAAA80C0B0E043814FD881C0B0|1.0|Blood Diseases and Resources Research|AUTOMATIC|Y|
93.846|237D10FAAA81C0B0E043814FD881C0B0|1.0|Arthritis, Musculoskeletal and Skin Diseases Research|AUTOMATIC|Y|
93.847|237D10FAAA82C0B0E043814FD881C0B0|1.0|Diabetes, Endocrinology and Metabolism Research|AUTOMATIC|Y|
93.848|237D10FAAA83C0B0E043814FD881C0B0|1.0|Digestive Diseases and Nutrition Research|AUTOMATIC|Y|
93.849|237D10FAAA84C0B0E043814FD881C0B0|1.0|Kidney Diseases, Urology and Hematology Research|AUTOMATIC|Y|
93.853|237D10FAAA85C0B0E043814FD881C0B0|1.0|Extramural Research Programs in the Neurosciences and Neurological Disorders|AUTOMATIC|Y|
93.855|237D10FAAA86C0B0E043814FD881C0B0|1.0|Allergy, Immunology and Transplantation Research|AUTOMATIC|Y|
93.856|237D10FAAA87C0B0E043814FD881C0B0|1.0|Microbiology and Infectious Diseases Research|AUTOMATIC|Y|
93.859|237D10FAAA88C0B0E043814FD881C0B0|1.0|Biomedical Research and Research Training|AUTOMATIC|Y|
93.865|237D10FAAA89C0B0E043814FD881C0B0|1.0|Child Health and Human Development Extramural Research|AUTOMATIC|Y|
93.866|237D10FAAA8AC0B0E043814FD881C0B0|1.0|Aging Research|AUTOMATIC|Y|
93.867|237D10FAAA8BC0B0E043814FD881C0B0|1.0|Vision Research|AUTOMATIC|Y|
93.879|237D10FAAA8CC0B0E043814FD881C0B0|1.0|Medical Library Assistance|AUTOMATIC|Y|
93.884|237D10FAAA8DC0B0E043814FD881C0B0|1.0|Grants for Residency Training in Primary Care  Medicine and Dentistry|AUTOMATIC|Y|
93.887|237D10FAAA8EC0B0E043814FD881C0B0|1.0|Health Care and Other Facilities|AUTOMATIC|Y|
93.890|237D10FAAB8FC0B0E043814FD881C0B0|1.0|Healthy Communities Access Program (HCAP) Demonstration Authority|AUTOMATIC|Y|
93.891|237D10FAAA8FC0B0E043814FD881C0B0|1.0|Alcohol Research Center Grants|AUTOMATIC|Y|
93.894|237D10FAAA90C0B0E043814FD881C0B0|1.0|Resource and Manpower Development in the Environmental Health Sciences|AUTOMATIC|Y|
93.908|237D10FAAA91C0B0E043814FD881C0B0|1.0|Nursing Education Loan Repayment Program for Registered Nurses Entering Employment at Eligible Health Facilities|AUTOMATIC|Y|
93.910|237D10FAAA92C0B0E043814FD881C0B0|1.0|Family and Community Violence Prevention Program|AUTOMATIC|Y|
93.912|237D10FAAA93C0B0E043814FD881C0B0|1.0|Rural Health Outreach and Rural Network Development Program|AUTOMATIC|Y|
93.913|237D10FAAA94C0B0E043814FD881C0B0|1.0|Grants to States for Operation of Offices of Rural Health|AUTOMATIC|Y|
93.914|237D10FAAA95C0B0E043814FD881C0B0|1.0|HIV Emergency Relief Project Grants|AUTOMATIC|Y|
93.917|237D10FAAA96C0B0E043814FD881C0B0|1.0|HIV Care Formula Grants|AUTOMATIC|Y|
93.918|237D10FAAA97C0B0E043814FD881C0B0|1.0|Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease|AUTOMATIC|Y|
93.919|237D10FAAA98C0B0E043814FD881C0B0|1.0|Cooperative Agreements for State-Based Comprehensive Breast and Cervical Cancer Early Detection Programs|AUTOMATIC|Y|
93.923|237D10FAAA99C0B0E043814FD881C0B0|1.0|Disadvantaged Health Professions Faculty Loan Repayment and Fellowship Program|AUTOMATIC|Y|
93.924|237D10FAAA9AC0B0E043814FD881C0B0|1.0|Ryan White HIV/AIDS Dental Reimbursements|AUTOMATIC|Y|
93.925|237D10FAAA9BC0B0E043814FD881C0B0|1.0|Scholarships for Health Professions Students from Disadvantaged Backgrounds|AUTOMATIC|Y|
93.926|237D10FAAA9CC0B0E043814FD881C0B0|1.0|Healthy Start Initiative|AUTOMATIC|Y|
93.927|237D10FAAA9DC0B0E043814FD881C0B0|1.0|Health Centers Grants for Residents of Public Housing|AUTOMATIC|Y|
93.928|237D10FAAA9EC0B0E043814FD881C0B0|1.0|Special Projects of National Significance|AUTOMATIC|Y|
93.932|237D10FAAA9FC0B0E043814FD881C0B0|1.0|Native Hawaiian Health Systems|AUTOMATIC|Y|
93.933|237D10FAAAA0C0B0E043814FD881C0B0|1.0|Demonstration Projects for Indian Health|AUTOMATIC|Y|
93.934|237D10FAAAA1C0B0E043814FD881C0B0|1.0|Fogarty International Research Collaboration Award|AUTOMATIC|Y|
93.936|237D10FAAAA2C0B0E043814FD881C0B0|1.0|National Institutes of Health Acquired Immunodeficiency Syndrome Research Loan Repayment Program|AUTOMATIC|Y|
93.938|237D10FAAAA3C0B0E043814FD881C0B0|1.0|Cooperative Agreements to Support Comprehensive School Health Programs to Prevent the Spread of HIV and Other Important Health Problems|AUTOMATIC|Y|
93.939|237D10FAAAA4C0B0E043814FD881C0B0|1.0|HIV Prevention Activities_Non-Governmental Organization Based|AUTOMATIC|Y|
93.940|237D10FAAAA5C0B0E043814FD881C0B0|1.0|HIV Prevention Activities_Health Department Based|AUTOMATIC|Y|
93.941|237D10FAAAA6C0B0E043814FD881C0B0|1.0|HIV Demonstration, Research, Public and Professional Education Projects|AUTOMATIC|Y|
93.942|237D10FAAAA7C0B0E043814FD881C0B0|1.0|Research, Treatment and Education Programs on Lyme Disease in the United States|AUTOMATIC|Y|
93.943|237D10FAAAA8C0B0E043814FD881C0B0|1.0|Epidemiologic Research Studies of Acquired Immunodeficiency Syndrome (AIDS) and Human Immunodeficiency Virus (HIV) Infection in Selected Population Groups|AUTOMATIC|Y|
93.944|237D10FAAAA9C0B0E043814FD881C0B0|1.0|Human Immunodeficiency Virus (HIV)/Acquired Immunodeficiency Virus Syndrome (AIDS) Surveillance|AUTOMATIC|Y|
93.945|237D10FAAAAAC0B0E043814FD881C0B0|1.0|Assistance Programs for Chronic Disease Prevention and Control|AUTOMATIC|Y|
93.946|237D10FAAAABC0B0E043814FD881C0B0|1.0|Cooperative Agreements to Support State-Based Safe Motherhood and Infant Health Initiative Programs|AUTOMATIC|Y|
93.947|237D10FAAAACC0B0E043814FD881C0B0|1.0|Tuberculosis Demonstration, Research, Public and Professional Education|AUTOMATIC|Y|
93.952|237D10FAAAADC0B0E043814FD881C0B0|1.0|Improving EMS/Trauma Care in Rural Areas|AUTOMATIC|Y|
93.953|237D10FAAAAEC0B0E043814FD881C0B0|1.0|Trauma Care Systems Planning and Development|AUTOMATIC|Y|
93.954|237D10FAAAAFC0B0E043814FD881C0B0|1.0|Tribal Recruitment and Retention of Health Professionals into Indian Health Programs|AUTOMATIC|Y|
93.955|237D10FAAAB0C0B0E043814FD881C0B0|1.0|Health and Safety Programs for Construction Work|AUTOMATIC|Y|
93.956|237D10FAAAB1C0B0E043814FD881C0B0|1.0|Agricultural Health and Safety Programs|AUTOMATIC|Y|
93.957|237D10FAAAB2C0B0E043814FD881C0B0|1.0|Occupational Health and Safety Surveillance|AUTOMATIC|Y|
93.958|237D10FAAAB3C0B0E043814FD881C0B0|1.0|Block Grants for Community Mental Health Services|AUTOMATIC|Y|
93.959|237D10FAAAB4C0B0E043814FD881C0B0|1.0|Block Grants for Prevention and Treatment of Substance Abuse|AUTOMATIC|Y|
93.962|237D10FAAAB5C0B0E043814FD881C0B0|1.0|Health Administration Traineeships and Special Projects Program|AUTOMATIC|Y|
93.964|237D10FAAAB6C0B0E043814FD881C0B0|1.0|Public Health Traineeships|AUTOMATIC|Y|
93.965|237D10FAAAB7C0B0E043814FD881C0B0|1.0|Coal Miners Respiratory Impairment Treatment Clinics and Services|AUTOMATIC|Y|
93.969|237D10FAAAB8C0B0E043814FD881C0B0|1.0|Geriatric Education Centers|AUTOMATIC|Y|
93.970|237D10FAAAB9C0B0E043814FD881C0B0|1.0|Health Professions Recruitment Program for Indians|AUTOMATIC|Y|
93.971|237D10FAAABAC0B0E043814FD881C0B0|1.0|Health Professions Preparatory Scholarship Program for Indians|AUTOMATIC|Y|
93.972|237D10FAAABBC0B0E043814FD881C0B0|1.0|Health Professions Scholarship Program|AUTOMATIC|Y|
93.974|237D10FAAABCC0B0E043814FD881C0B0|1.0|Family Planning_Service Delivery Improvement Research Grants|AUTOMATIC|Y|
93.977|237D10FAAABDC0B0E043814FD881C0B0|1.0|Preventive Health Services_Sexually Transmitted Diseases Control Grants|AUTOMATIC|Y|
93.978|237D10FAAABEC0B0E043814FD881C0B0|1.0|Preventive Health Services_Sexually Transmitted Diseases Research, Demonstrations, and Public Information and Education Grants|AUTOMATIC|Y|
93.982|237D10FAAABFC0B0E043814FD881C0B0|1.0|Mental Health Disaster Assistance and Emergency Mental Health|AUTOMATIC|Y|
93.988|237D10FAAAC0C0B0E043814FD881C0B0|1.0|Cooperative Agreements for State-Based Diabetes Control Programs and Evaluation of Surveillance Systems|AUTOMATIC|Y|
93.989|237D10FAAAC1C0B0E043814FD881C0B0|1.0|International Research and Research Training|AUTOMATIC|Y|
93.990|237D10FAAAC2C0B0E043814FD881C0B0|1.0|National Health Promotion|AUTOMATIC|Y|
93.991|237D10FAAAC3C0B0E043814FD881C0B0|1.0|Preventive Health and Health Services Block Grant|AUTOMATIC|Y|
93.993|237D10FAAB90C0B0E043814FD881C0B0|1.0|Public Health Research Accreditation Project|AUTOMATIC|Y|
93.994|237D10FAAAC4C0B0E043814FD881C0B0|1.0|Maternal and Child Health Services Block Grant to the States|AUTOMATIC|Y|
93.995|237D10FAAAC5C0B0E043814FD881C0B0|1.0|Adolescent Family Life_Demonstration Projects|AUTOMATIC|Y|
